stop_loss_fraction,take_profit_r_multiple,policy,activation_r_multiple,split,cost,symbol,samples,mean_return,median_return,win_rate,profit_factor,max_losing_streak,q10,q90,worst_trade,best_trade
0.01,1.5,break_even_0.75r,0.75,development,0.0006,BTCUSDT,118,0.0009359296787154778,0.00035962023625451037,0.5254237288135594,1.37143250985478,4,-0.01059999999999993,0.011278888797519458,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,development,0.0006,ETHUSDT,108,-1.530485553243868e-06,-0.0005421186984699394,0.39814814814814814,0.9994546078705039,11,-0.01059999999999993,0.00972938704787245,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,development,0.0006,BNBUSDT,103,0.0010638663394197854,-6.602791230436722e-17,0.47572815533980584,1.4419503362714603,6,-0.010600000000000009,0.014109073403937408,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,development,0.0006,SOLUSDT,87,0.00034615069242953416,-6.602791230436722e-17,0.42528735632183906,1.0973362331661185,9,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,development,0.001,BTCUSDT,118,0.0005359296787154774,-4.0379763745489704e-05,0.5,1.1974060019218378,5,-0.010999999999999932,0.010878888797519456,-0.01100000000000012,0.013999999999999901
0.01,1.5,break_even_0.75r,0.75,development,0.001,ETHUSDT,108,-0.0004015304855532443,-0.0009421186984699395,0.3888888888888889,0.8683048152068734,11,-0.010999999999999932,0.009329387047872449,-0.01100000000000012,0.013999999999999901
0.01,1.5,break_even_0.75r,0.75,development,0.001,BNBUSDT,103,0.0006638663394197849,-0.0004000000000000661,0.46601941747572817,1.2536114450483962,6,-0.01100000000000001,0.013709073403937407,-0.01100000000000012,0.013999999999999901
0.01,1.5,break_even_0.75r,0.75,development,0.001,SOLUSDT,87,-5.3849307570466355e-05,-0.0004000000000000661,0.42528735632183906,0.9857771857643465,9,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,break_even_0.75r,0.75,validation,0.0006,BTCUSDT,124,0.00014472977604948324,-0.00028600242031191433,0.4274193548387097,1.062484727559748,11,-0.006965055190132041,0.009048548042585682,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,validation,0.0006,ETHUSDT,141,-0.000601442352925934,-0.0008059597043233551,0.3971631205673759,0.830430356373296,14,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,validation,0.0006,BNBUSDT,103,0.0005262337478877298,-6.602791230436722e-17,0.4563106796116505,1.262429101216307,5,-0.0065913980661296044,0.009155704075488888,-0.01060000000000012,0.014399999999999902
0.01,1.5,break_even_0.75r,0.75,validation,0.0006,SOLUSDT,112,6.768788863780297e-05,-2.9604449938224722e-05,0.38392857142857145,1.019668925512739,10,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
