threshold,period,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q05,q10,q90,q95
3.0,2026-05,BNBUSDT,0.0004,46,0.00038879699827487185,0.00018070208396905,0.0005069141311744808,0.0004629465830180499,0.5434782608695652,1.2915962109799033,-0.0060459684611052,-0.0027805267415717,0.00491267524958585,0.0058799728908256995
3.0,2026-05,BNBUSDT,0.0006,46,0.00018879699827487178,-1.929791603094992e-05,0.00030691413117448114,0.0002629465830180501,0.4782608695652174,1.1322081479486326,-0.006245968461105199,-0.0029805267415716997,0.00471267524958585,0.0056799728908257
3.0,2026-05,BTCUSDT,0.0004,42,-0.0007669158104181019,-0.00119392897762065,-0.0008340014051676575,-0.0007764761881167409,0.35714285714285715,0.5757488602548982,-0.00549027538580246,-0.00438191707440365,0.0035955835051533695,0.005035255105692747
3.0,2026-05,BTCUSDT,0.0006,42,-0.0009669158104181019,-0.0013939289776206498,-0.0010340014051676571,-0.0009764761881167408,0.3333333333333333,0.5013052234044858,-0.005690275385802459,-0.0045819170744036495,0.00339558350515337,0.004835255105692747
3.0,2026-05,ETHUSDT,0.0004,37,-3.093957311324357e-06,-0.0011545414855448,-0.0003354187582100115,-0.0003574221499540756,0.40540540540540543,0.997952717703202,-0.0053718807705719,-0.0035644641823086003,0.0037490570295377374,0.006035507316763054
3.0,2026-05,ETHUSDT,0.0006,37,-0.00020309395731132424,-0.0013545414855448,-0.0005354187582100113,-0.0005574221499540751,0.35135135135135137,0.8755966915055641,-0.005571880770571899,-0.0037644641823086,0.0035490570295377377,0.005835507316763054
3.0,2026-05,SOLUSDT,0.0004,36,0.0009146199686075221,0.00039800176228604997,0.0008137614302199706,0.0008548257978766486,0.5555555555555556,1.6298169868509333,-0.007121298865957325,-0.00412628759915345,0.00708161487929925,0.0109253021533257
3.0,2026-05,SOLUSDT,0.0006,36,0.0007146199686075223,0.00019800176228605004,0.0006137614302199708,0.0006548257978766488,0.5555555555555556,1.4637111882160458,-0.007321298865957325,-0.00432628759915345,0.00688161487929925,0.0107253021533257
3.0,2026-06,BNBUSDT,0.0004,45,-0.0013847969911973312,-0.0022756786995294003,-0.0012913384789771734,-0.0011533067110624455,0.3111111111111111,0.5390570370313761,-0.00833001818230182,-0.0071713959467190795,0.006343306280179001,0.008902659257458536
3.0,2026-06,BNBUSDT,0.0006,45,-0.001584796991197331,-0.0024756786995294,-0.001491338478977173,-0.0013533067110624453,0.3111111111111111,0.49561647716896684,-0.00853001818230182,-0.007371395946719079,0.006143306280179001,0.008702659257458535
3.0,2026-06,BTCUSDT,0.0004,57,2.3489461018728067e-05,-0.001513919074077,-0.0001866961728805641,-0.00012222306781884944,0.38596491228070173,1.0093524070786526,-0.008512959390399038,-0.00679299598868502,0.00916669458457358,0.010589329757620666
3.0,2026-06,BTCUSDT,0.0006,57,-0.00017651053898127183,-0.0017139190740770001,-0.0003866961728805642,-0.0003222230678188494,0.3684210526315789,0.9330702269318895,-0.008712959390399039,-0.006992995988685019,0.00896669458457358,0.010389329757620665
3.0,2026-06,ETHUSDT,0.0004,53,-0.0008085680101101474,-0.0020750809817024,-0.0010387008537970715,-0.0008554550481066735,0.39622641509433965,0.7888962427670325,-0.013159520741518318,-0.010758399096749298,0.008697075707785242,0.016376109028180996
3.0,2026-06,ETHUSDT,0.0006,53,-0.0010085680101101474,-0.0022750809817024,-0.0012387008537970716,-0.0010554550481066732,0.37735849056603776,0.7448178751687279,-0.013359520741518319,-0.010958399096749298,0.008497075707785242,0.016176109028180997
3.0,2026-06,SOLUSDT,0.0004,62,0.000885182380305105,-0.0001700444580714,0.0007175529384808607,0.0009679649458867593,0.5,1.2584740285603429,-0.011835578315556304,-0.009925466800561139,0.0147886841807736,0.018458554328394144
3.0,2026-06,SOLUSDT,0.0006,62,0.0006851823803051049,-0.00037004445807139997,0.0005175529384808606,0.0007679649458867588,0.4838709677419355,1.1942728918629282,-0.012035578315556305,-0.01012546680056114,0.0145886841807736,0.018258554328394145
3.0,2026-07,BNBUSDT,0.0004,36,0.00019014848199871688,-0.0004702699658976877,0.0001710406635082589,0.0002557524098539099,0.4166666666666667,1.1552223587916732,-0.0040107997153381505,-0.0031478592134276,0.00542887686647955,0.005759579231421275
3.0,2026-07,BNBUSDT,0.0006,36,-9.851518001283028e-06,-0.0006702699658976877,-2.8959336491740794e-05,5.5752409853910045e-05,0.3888888888888889,0.992685379281963,-0.00421079971533815,-0.0033478592134275997,0.00522887686647955,0.005559579231421275
3.0,2026-07,BTCUSDT,0.0004,38,0.0007339302183879391,0.00030345115000655,0.0006911762197471551,0.0007513599154030814,0.5526315789473685,1.6226447209191381,-0.005085009388692465,-0.00421344584698037,0.005041342004390992,0.007971940460871421
3.0,2026-07,BTCUSDT,0.0006,38,0.0005339302183879391,0.00010345115000655005,0.0004911762197471551,0.0005513599154030814,0.5,1.418779495663578,-0.005285009388692465,-0.00441344584698037,0.004841342004390992,0.00777194046087142
3.0,2026-07,ETHUSDT,0.0004,37,-0.0006297696871260135,-0.0012176369090919,-0.0009085822677962112,-0.0006959552796096789,0.43243243243243246,0.7323347769262115,-0.00684170950514322,-0.00646877096052596,0.00521656837616462,0.01247191728876906
3.0,2026-07,ETHUSDT,0.0006,37,-0.0008297696871260133,-0.0014176369090919,-0.0011085822677962115,-0.0008959552796096788,0.40540540540540543,0.663781164526084,-0.00704170950514322,-0.00666877096052596,0.00501656837616462,0.01227191728876906
3.0,2026-07,SOLUSDT,0.0004,31,-0.0008056470222585032,-0.0009408328826391,-0.0008136274481649416,-0.0008032476054541035,0.3548387096774194,0.6503736490889136,-0.00844574430213715,-0.0073425537707594,0.0060716541548019,0.006656866364573549
3.0,2026-07,SOLUSDT,0.0006,31,-0.0010056470222585031,-0.0011408328826390999,-0.0010136274481649414,-0.001003247605454103,0.3225806451612903,0.5873458160806206,-0.008645744302137149,-0.0075425537707593995,0.0058716541548019,0.0064568663645735505
3.5,2024-01,BNBUSDT,0.0004,11,0.0005304819901153636,0.0014226585233267,0.0005304819901153634,0.0005282289991846407,0.5454545454545454,1.2322324886648122,-0.00740004508985825,-0.0064971737059383,0.0060465782241371,0.006974232508295
3.5,2024-01,BNBUSDT,0.0006,11,0.00033048199011536403,0.0012226585233266998,0.00033048199011536403,0.0003282289991846412,0.5454545454545454,1.1391397481074523,-0.00760004508985825,-0.0066971737059383,0.0058465782241371,0.006774232508295
3.5,2024-01,BTCUSDT,0.0004,17,-0.0037478303910001287,-0.0018094894698024,-0.0037478303910001296,-0.0025916042989941814,0.47058823529411764,0.37923342114605296,-0.022539313418455678,-0.01377665150062188,0.008624690029109022,0.0107565616178697
3.5,2024-01,BTCUSDT,0.0006,17,-0.003947830391000129,-0.0020094894698024,-0.003947830391000129,-0.002791604298994181,0.47058823529411764,0.35737681996167814,-0.022739313418455677,-0.01397665150062188,0.008424690029109021,0.010556561617869699
3.5,2024-01,ETHUSDT,0.0004,15,-0.0006068250615498135,-0.0008326185260913,-0.0006068250615498132,-0.0005692413985258996,0.4,0.739366637921913,-0.008318929838341269,-0.00720026680037384,0.0054971531508045185,0.0073180814041706775
3.5,2024-01,ETHUSDT,0.0006,15,-0.0008068250615498132,-0.0010326185260913,-0.0008068250615498129,-0.0007692413985258995,0.4,0.6704510618535697,-0.00851892983834127,-0.00740026680037384,0.005297153150804519,0.007118081404170677
3.5,2024-01,SOLUSDT,0.0004,12,-0.0033310480348129334,0.0037530375817542995,-0.0033310480348129347,-0.001650349144711993,0.6666666666666666,0.5776321002388768,-0.040289727028584736,-0.0211090177148375,0.010927488469519442,0.01229142094816102
3.5,2024-01,SOLUSDT,0.0006,12,-0.0035310480348129344,0.0035530375817543,-0.003531048034812934,-0.0018503491447119933,0.6666666666666666,0.5560256235768176,-0.040489727028584735,-0.021309017714837498,0.010727488469519441,0.012091420948161019
3.5,2024-02,BNBUSDT,0.0004,21,0.0013994145530471331,0.00012040285303180001,0.0010579343702589263,0.0012118192118833857,0.5238095238095238,1.7877824409151437,-0.005808927989573,-0.0046677663757552,0.0095405057015371,0.011156378404204501
3.5,2024-02,BNBUSDT,0.0006,21,0.0011994145530471335,-7.959714696819992e-05,0.0008579343702589267,0.0010118192118833858,0.47619047619047616,1.6395425685227958,-0.006008927989573,-0.0048677663757551995,0.0093405057015371,0.0109563784042045
3.5,2024-02,BTCUSDT,0.0004,31,0.0011384494159217783,-0.0006310046410932,0.0008222796594935186,0.0009067025677776497,0.41935483870967744,1.4914078915026958,-0.008303375448713748,-0.007684536219123,0.0112476267095735,0.016490876163965752
3.5,2024-02,BTCUSDT,0.0006,31,0.0009384494159217785,-0.0008310046410932,0.0006222796594935185,0.0007067025677776494,0.41935483870967744,1.3857425540241126,-0.00850337544871375,-0.007884536219123,0.0110476267095735,0.01629087616396575
3.5,2024-02,ETHUSDT,0.0004,26,-0.0009154256379355878,-0.0007148104373206726,-0.0007223197644773367,-0.000728387203453486,0.4230769230769231,0.6255733969366196,-0.0070556656968001,-0.00637992198950655,0.0050824987581442,0.005304363777868825
3.5,2024-02,ETHUSDT,0.0006,26,-0.0011154256379355874,-0.0009148104373206726,-0.0009223197644773366,-0.0009283872034534857,0.38461538461538464,0.5650452119175489,-0.0072556656968001,-0.00657992198950655,0.004882498758144201,0.0051043637778688256
3.5,2024-02,SOLUSDT,0.0004,22,0.0009227827383593187,0.00090397704156065,0.0009888225028185354,0.0010243808720639853,0.5454545454545454,1.3430351228710815,-0.0097467746206211,-0.00702425164013888,0.011292352685936905,0.012417485995902486
3.5,2024-02,SOLUSDT,0.0006,22,0.0007227827383593182,0.00070397704156065,0.0007888225028185352,0.0008243808720639853,0.5454545454545454,1.2599038233572275,-0.0099467746206211,-0.0072242516401388795,0.011092352685936904,0.012217485995902486
3.5,2024-03,BNBUSDT,0.0004,16,0.0027479866533441253,0.00299505568552125,0.002747986653344125,0.002713210259351074,0.5625,1.944215951546325,-0.015000786193917549,-0.01062146715460805,0.015513695498588302,0.016300444822537626
3.5,2024-03,BNBUSDT,0.0006,16,0.002547986653344125,0.00279505568552125,0.0025479866533441257,0.0025132102593510737,0.5625,1.8499416823286603,-0.01520078619391755,-0.01082146715460805,0.015313695498588301,0.016100444822537627
3.5,2024-03,BTCUSDT,0.0004,18,0.00041388816797215545,0.0013170817818631,0.0004138881679721553,0.00027874979507686915,0.5,1.1047321888550683,-0.022383925399794013,-0.0127833810308505,0.012155711925658643,0.014880334500298955
3.5,2024-03,BTCUSDT,0.0006,18,0.0002138881679721556,0.0011170817818631,0.0002138881679721556,7.87497950768692e-05,0.5,1.052787498334381,-0.02258392539979401,-0.012983381030850498,0.011955711925658643,0.014680334500298955
3.5,2024-03,ETHUSDT,0.0004,23,-0.0008562852570984258,-0.0009406198148664,-0.0005660543115112479,-0.0008597476626066799,0.43478260869565216,0.7986801012795102,-0.02033051556240567,-0.0122641931371198,0.009862003612446841,0.011826111830246398
3.5,2024-03,ETHUSDT,0.0006,23,-0.001056285257098426,-0.0011406198148663999,-0.0007660543115112475,-0.0010597476626066805,0.43478260869565216,0.7580878266600682,-0.02053051556240567,-0.0124641931371198,0.00966200361244684,0.011626111830246397
3.5,2024-03,SOLUSDT,0.0004,19,-0.003827785441356663,-0.008755186597379599,-0.003827785441356662,-0.0042474204783578854,0.42105263157894735,0.6107457053302059,-0.03277300815820473,-0.02968333166826956,0.017221294111185816,0.021325705738243207
3.5,2024-03,SOLUSDT,0.0006,19,-0.004027785441356664,-0.0089551865973796,-0.004027785441356663,-0.004447420478357886,0.42105263157894735,0.5951741092964742,-0.03297300815820474,-0.029883331668269564,0.017021294111185817,0.021125705738243208
3.5,2024-04,BNBUSDT,0.0004,18,0.00040510179076447766,-0.00158340813430975,0.00040510179076447744,0.0003594298862711754,0.4444444444444444,1.1825538108563989,-0.006237661831533519,-0.00500524195420576,0.007261902235414912,0.010231392996776275
3.5,2024-04,BNBUSDT,0.0006,18,0.00020510179076447776,-0.00178340813430975,0.00020510179076447797,0.00015942988627117534,0.4444444444444444,1.088019242156346,-0.006437661831533519,-0.00520524195420576,0.0070619022354149125,0.010031392996776274
3.5,2024-04,BTCUSDT,0.0004,18,0.0019947671995283836,0.0011433456133914002,0.001994767199528383,0.0011602362841673106,0.6666666666666666,2.080435121071053,-0.007727614596919935,-0.00724191245746788,0.00925666773063714,0.012278283949803829
3.5,2024-04,BTCUSDT,0.0006,18,0.0017947671995283835,0.0009433456133914001,0.0017947671995283835,0.0009602362841673107,0.6666666666666666,1.9382296664695133,-0.007927614596919935,-0.00744191245746788,0.00905666773063714,0.012078283949803828
3.5,2024-04,ETHUSDT,0.0004,20,0.002436841324668043,0.0018156939973245998,0.0020325429162031416,0.0023041989908098247,0.55,2.2986567885630134,-0.007180429972107339,-0.00702626377653344,0.01048433188379606,0.016678637296647283
3.5,2024-04,ETHUSDT,0.0006,20,0.002236841324668043,0.0016156939973246002,0.0018325429162031422,0.0021041989908098255,0.55,2.1375125995308455,-0.007380429972107339,-0.007226263776533439,0.01028433188379606,0.016478637296647284
3.5,2024-04,SOLUSDT,0.0004,9,0.006915910324438667,0.0029072823407974998,0.006915910324438668,0.006230225217813747,0.7777777777777778,17.467651759055585,-0.0019131238576947799,-0.00182007816882806,0.016006042554823803,0.022270254203314792
3.5,2024-04,SOLUSDT,0.0006,9,0.006715910324438667,0.0027072823407975,0.006715910324438666,0.006030225217813747,0.6666666666666666,15.030106657108142,-0.00211312385769478,-0.00202007816882806,0.0158060425548238,0.022070254203314793
3.5,2024-05,BNBUSDT,0.0004,16,-0.0010038761859964876,-0.0020621928508696,-0.0010038761859964879,-0.0008523837073723034,0.375,0.7243637269053654,-0.01307421370241365,-0.0097931259689239,0.01008889189832935,0.0126732416359569
3.5,2024-05,BNBUSDT,0.0006,16,-0.0012038761859964873,-0.0022621928508696,-0.001203876185996488,-0.0010523837073723031,0.375,0.6804178680826768,-0.01327421370241365,-0.0099931259689239,0.009888891898329349,0.0124732416359569
3.5,2024-05,BTCUSDT,0.0004,20,-0.000895595026579165,-0.0011109760841509,-0.00041759577554240546,-0.0005434046474675749,0.45,0.7304664118657688,-0.012008589364531664,-0.01135340938083401,0.008384483475295431,0.00865722037494346
3.5,2024-05,BTCUSDT,0.0006,20,-0.0010955950265791649,-0.0013109760841509,-0.0006175957755424053,-0.000743404647467575,0.45,0.6808412185177383,-0.012208589364531664,-0.01155340938083401,0.00818448347529543,0.00845722037494346
3.5,2024-05,ETHUSDT,0.0004,23,0.0010936145421960044,-0.0018970381181318,-9.64352020835429e-05,4.585447382975897e-05,0.391304347826087,1.3409991089571225,-0.014784348952618499,-0.00627370468541116,0.010223984307432722,0.01775402809003943
3.5,2024-05,ETHUSDT,0.0006,23,0.0008936145421960047,-0.0020970381181317998,-0.00029643520208354283,-0.00015414552617024071,0.34782608695652173,1.2678800005067534,-0.0149843489526185,-0.0064737046854111595,0.010023984307432721,0.01755402809003943
3.5,2024-05,SOLUSDT,0.0004,13,0.0011731943863334151,-0.0021056674079759,0.0011731943863334154,0.0011536309834529056,0.46153846153846156,1.2983134769928346,-0.01150637732691158,-0.010060044772112899,0.017767205091059897,0.019223623029220854
3.5,2024-05,SOLUSDT,0.0006,13,0.0009731943863334155,-0.0023056674079759,0.0009731943863334155,0.0009536309834529058,0.46153846153846156,1.24086291776897,-0.01170637732691158,-0.010260044772112899,0.017567205091059898,0.019023623029220855
3.5,2024-06,BNBUSDT,0.0004,16,0.0036356139810778064,0.00164140285980565,0.003635613981077806,0.00309091937429578,0.6875,5.606358382081821,-0.003948270946079525,-0.0029957535692599502,0.0118259195419438,0.018435980358961
3.5,2024-06,BNBUSDT,0.0006,16,0.0034356139810778064,0.0014414028598056501,0.0034356139810778064,0.0028909193742957793,0.625,5.0241101458903,-0.004148270946079525,-0.00319575356925995,0.0116259195419438,0.018235980358961
3.5,2024-06,BTCUSDT,0.0004,17,-0.0005668491515189824,-0.0010046875249293,-0.0005668491515189826,-0.0005898851307345025,0.29411764705882354,0.6219609393689338,-0.00418183799541438,-0.00362996433905828,0.00320218433612182,0.004219240213884238
3.5,2024-06,BTCUSDT,0.0006,17,-0.0007668491515189823,-0.0012046875249293,-0.0007668491515189823,-0.0007898851307345025,0.29411764705882354,0.532586458845439,-0.00438183799541438,-0.0038299643390582797,0.0030021843361218202,0.004019240213884239
3.5,2024-06,ETHUSDT,0.0004,15,0.0010589023989019996,0.00036706048315989995,0.0010589023989019996,0.0006946303426043014,0.6,1.7569356745570255,-0.005706361397502331,-0.00446954284041754,0.005383988787359179,0.009495452197963859
3.5,2024-06,ETHUSDT,0.0006,15,0.0008589023989019999,0.00016706048315990002,0.0008589023989019999,0.0004946303426043022,0.6,1.5807580995404282,-0.00590636139750233,-0.00466954284041754,0.005183988787359179,0.00929545219796386
3.5,2024-06,SOLUSDT,0.0004,9,0.0031047777862844234,0.0069905974800163,0.0031047777862844234,0.0032404153281483917,0.6666666666666666,2.2631769002123265,-0.00989030467204418,-0.00817845406337126,0.010436117312409501,0.0109272300443067
3.5,2024-06,SOLUSDT,0.0006,9,0.0029047777862844224,0.0067905974800163,0.002904777786284422,0.003040415328148391,0.6666666666666666,2.150598993273569,-0.01009030467204418,-0.00837845406337126,0.0102361173124095,0.0107272300443067
3.5,2024-07,BNBUSDT,0.0004,18,0.0022332392638932446,0.00039437152059974996,0.0022332392638932438,0.0022656732662424454,0.5555555555555556,1.8960758676424052,-0.009230201831409903,-0.00810538913312885,0.018428979087914372,0.020287459110302514
3.5,2024-07,BNBUSDT,0.0006,18,0.002033239263893245,0.00019437152059975,0.002033239263893245,0.0020656732662424457,0.5,1.7857377063928308,-0.009430201831409904,-0.00830538913312885,0.018228979087914373,0.020087459110302516
3.5,2024-07,BTCUSDT,0.0004,17,0.0027612244828243353,0.0036530872434664997,0.002761224482824335,0.002645061153603055,0.8235294117647058,3.6644175900410283,-0.00654957810341678,-0.0052987971345041796,0.00795222122435888,0.008949930726285518
3.5,2024-07,BTCUSDT,0.0006,17,0.002561224482824335,0.0034530872434665,0.0025612244828243356,0.0024450611536030553,0.7647058823529411,3.385938794842645,-0.0067495781034167795,-0.005498797134504179,0.00775222122435888,0.008749930726285517
3.5,2024-07,ETHUSDT,0.0004,21,-0.0008929307460216291,-0.0018357823892314999,-0.0009040479401490742,-0.0008761824094032341,0.42857142857142855,0.7106334900955111,-0.009462115959115499,-0.0087355940523711,0.008195519910834202,0.008239196224480001
3.5,2024-07,ETHUSDT,0.0006,21,-0.0010929307460216288,-0.0020357823892314998,-0.0011040479401490742,-0.0010761824094032335,0.38095238095238093,0.65857456604945,-0.0096621159591155,-0.0089355940523711,0.007995519910834201,0.00803919622448
3.5,2024-07,SOLUSDT,0.0004,20,0.00200390478554116,0.00499733232718715,0.002390754704886133,0.0021054852434287735,0.6,1.5113431710254925,-0.016825220323880806,-0.01542819676141465,0.014814283934451953,0.015901340504505868
3.5,2024-07,SOLUSDT,0.0006,20,0.0018039047855411606,0.00479733232718715,0.0021907547048861335,0.0019054852434287732,0.6,1.4510998005455467,-0.017025220323880805,-0.01562819676141465,0.014614283934451952,0.01570134050450587
3.5,2024-08,BNBUSDT,0.0004,21,0.00029788616117772603,-0.0019291442828110999,-0.00037332163470060357,0.0003818704902604688,0.38095238095238093,1.0841443838134017,-0.0130044568245125,-0.0087886189026235,0.0136634180550027,0.0281168481792938
3.5,2024-08,BNBUSDT,0.0006,21,9.788616117772568e-05,-0.0021291442828111,-0.0005733216347006031,0.00018187049026046842,0.3333333333333333,1.026653576073835,-0.0132044568245125,-0.0089886189026235,0.0134634180550027,0.0279168481792938
3.5,2024-08,BTCUSDT,0.0004,31,-4.8003549093964634e-05,-0.0016709049870187,-0.00011947204861618281,0.0003704751356157612,0.41935483870967744,0.9887675432549383,-0.015213813479168201,-0.0099299197555664,0.011019721351087301,0.0280015806422625
3.5,2024-08,BTCUSDT,0.0006,31,-0.0002480035490939644,-0.0018709049870187,-0.0003194720486161821,0.00017047513561576125,0.41935483870967744,0.9435042750848911,-0.0154138134791682,-0.0101299197555664,0.0108197213510873,0.0278015806422625
3.5,2024-08,ETHUSDT,0.0004,24,-0.00045552016297833775,-0.00191357815973415,-0.0006632466040099095,-0.0004220828475088832,0.4583333333333333,0.8994003558581902,-0.017045986366224296,-0.012857239953422887,0.010933127374934858,0.02296632473786329
3.5,2024-08,ETHUSDT,0.0006,24,-0.0006555201629783371,-0.00211357815973415,-0.0008632466040099083,-0.0006220828475088834,0.4583333333333333,0.858613881963302,-0.017245986366224295,-0.013057239953422888,0.010733127374934858,0.022766324737863292
3.5,2024-08,SOLUSDT,0.0004,32,-0.0010837545373625873,-0.00263002411911215,-0.001371792375831237,-0.0010299085431093214,0.34375,0.8366268709717934,-0.025117847925922247,-0.01779507260684806,0.02375109569959999,0.02772771324737836
3.5,2024-08,SOLUSDT,0.0006,32,-0.0012837545373625874,-0.0028300241191121503,-0.0015717923758312372,-0.0012299085431093206,0.34375,0.8102320706358087,-0.025317847925922246,-0.01799507260684806,0.02355109569959999,0.02752771324737836
3.5,2024-09,BNBUSDT,0.0004,14,0.0013632753926801464,0.00176825836742505,0.0013632753926801464,0.0013430370136580144,0.6428571428571429,2.007358228186647,-0.007050447714367656,-0.00525172712479646,0.007807885782229814,0.009867530774564605
3.5,2024-09,BNBUSDT,0.0006,14,0.0011632753926801467,0.0015682583674250501,0.0011632753926801467,0.0011430370136580141,0.6428571428571429,1.8164791736374635,-0.0072504477143676554,-0.00545172712479646,0.007607885782229814,0.009667530774564604
3.5,2024-09,BTCUSDT,0.0004,18,0.0012058420618331113,0.00017007384005219997,0.001205842061833111,0.0013041384439360726,0.5,1.6899404181258322,-0.005576623954127215,-0.0041975367670792,0.007564373456554304,0.011669760301091516
3.5,2024-09,BTCUSDT,0.0006,18,0.0010058420618331114,-2.9926159947799957e-05,0.0010058420618331114,0.0011041384439360725,0.5,1.54436102862565,-0.0057766239541272146,-0.004397536767079199,0.0073643734565543035,0.011469760301091515
3.5,2024-09,ETHUSDT,0.0004,22,0.0017875536049263543,0.0010935189121494002,0.0014452395593386451,0.0017404266909600216,0.5454545454545454,1.9471903363629963,-0.008611439998115044,-0.0065540829766649,0.011114024700850598,0.018260808911229984
3.5,2024-09,ETHUSDT,0.0006,22,0.0015875536049263547,0.0008935189121494001,0.0012452395593386448,0.0015404266909600215,0.5454545454545454,1.802554345262224,-0.008811439998115045,-0.0067540829766649,0.010914024700850598,0.018060808911229985
3.5,2024-09,SOLUSDT,0.0004,16,0.001367336608131981,0.0026302854063984496,0.0013673366081319812,0.0015152109598308016,0.5625,1.5995362387497394,-0.0093500842429694,-0.0065231711791152005,0.0081873924242966,0.010007020866624625
3.5,2024-09,SOLUSDT,0.0006,16,0.0011673366081319811,0.00243028540639845,0.0011673366081319811,0.0013152109598308017,0.5625,1.4929303823142295,-0.0095500842429694,-0.0067231711791152,0.0079873924242966,0.009807020866624626
3.5,2024-10,BNBUSDT,0.0004,16,0.0029340657174526624,0.0027871220289716,0.002934065717452663,0.0028944204577158405,0.6875,3.6406924137845875,-0.004288522238941325,-0.0033531421429376,0.011110315429952802,0.014123554687806674
3.5,2024-10,BNBUSDT,0.0006,16,0.0027340657174526628,0.0025871220289716,0.0027340657174526628,0.002694420457715841,0.6875,3.329645912564324,-0.004488522238941325,-0.0035531421429375997,0.0109103154299528,0.013923554687806674
3.5,2024-10,BTCUSDT,0.0004,28,0.0017192741200279357,0.00233998400958085,0.001596453467830781,0.0016373783230057963,0.5714285714285714,2.0762268034527094,-0.005474454424928865,-0.0050668120318936305,0.00828205091658102,0.010455328766566664
3.5,2024-10,BTCUSDT,0.0006,28,0.0015192741200279363,0.00213998400958085,0.001396453467830781,0.0014373783230057966,0.5714285714285714,1.902602016893012,-0.0056744544249288644,-0.00526681203189363,0.00808205091658102,0.010255328766566662
3.5,2024-10,ETHUSDT,0.0004,31,0.00046973238928275175,-0.00011980283591120003,0.0004193803164713172,0.0005101246267996744,0.45161290322580644,1.1828196090596221,-0.01098780458471155,-0.0071688039331686,0.007798899368041501,0.013912599738031751
3.5,2024-10,ETHUSDT,0.0006,31,0.0002697323892827518,-0.00031980283591119996,0.00021938031647131747,0.0003101246267996744,0.45161290322580644,1.100681959863813,-0.011187804584711549,-0.0073688039331686,0.007598899368041501,0.01371259973803175
3.5,2024-10,SOLUSDT,0.0004,13,0.001981813650028616,0.0031405528381298,0.001981813650028616,0.0018806382026731845,0.6923076923076923,1.7446127929639044,-0.01046109980429164,-0.009695181320308098,0.011393495169879864,0.013471902703621636
3.5,2024-10,SOLUSDT,0.0006,13,0.0017818136500286155,0.0029405528381298003,0.0017818136500286155,0.0016806382026731846,0.6923076923076923,1.6543389712734842,-0.01066109980429164,-0.009895181320308099,0.011193495169879863,0.013271902703621635
3.5,2024-11,BNBUSDT,0.0004,24,0.001422184456345292,0.0024324532085330496,0.0017892179400768868,0.001430534292197536,0.6666666666666666,1.4966254682288047,-0.01930921826662329,-0.009221255107167259,0.011233792053151321,0.012867201384427472
3.5,2024-11,BNBUSDT,0.0006,24,0.0012221844563452915,0.00223245320853305,0.0015892179400768863,0.0012305342921975365,0.6666666666666666,1.4170761507100904,-0.019509218266623288,-0.00942125510716726,0.01103379205315132,0.012667201384427472
3.5,2024-11,BTCUSDT,0.0004,22,0.0002920785426470184,-0.00041388255691204997,4.0133753607014733e-05,0.0002043296911160686,0.45454545454545453,1.1200828007658366,-0.009458508188037373,-0.00690175731936654,0.011697968505726736,0.01307441332444888
3.5,2024-11,BTCUSDT,0.0006,22,9.207854264701826e-05,-0.00061388255691205,-0.0001598662463929851,4.329691116068636e-06,0.45454545454545453,1.0362314181743189,-0.009658508188037374,-0.0071017573193665395,0.011497968505726736,0.012874413324448879
3.5,2024-11,ETHUSDT,0.0004,22,0.0016786495732158452,0.00083968595953535,0.001197517528751585,0.001167034200583984,0.5909090909090909,1.77944836385644,-0.008301357184777428,-0.00625393817600063,0.007654355544825521,0.010045227729387955
3.5,2024-11,ETHUSDT,0.0006,22,0.0014786495732158457,0.00063968595953535,0.0009975175287515853,0.0009670342005839842,0.5,1.660821347856083,-0.008501357184777429,-0.00645393817600063,0.007454355544825522,0.009845227729387954
3.5,2024-11,SOLUSDT,0.0004,18,-0.0025333135615532893,0.0016121216578299999,-0.0025333135615532884,-0.002177194857184912,0.5,0.6501443707545427,-0.024544784525634217,-0.02074249777253085,0.013338456868309355,0.018276987587637003
3.5,2024-11,SOLUSDT,0.0006,18,-0.002733313561553289,0.00141212165783,-0.0027333135615532885,-0.0023771948571849116,0.5,0.6276659806140034,-0.024744784525634216,-0.02094249777253085,0.013138456868309355,0.018076987587637004
3.5,2024-12,BNBUSDT,0.0004,23,0.002500818903740788,0.00012927166338329998,0.001966060762624263,0.0022174845378462255,0.5217391304347826,2.017467337836285,-0.008193123943739519,-0.007789891935810979,0.012193554752699863,0.018509809998353048
3.5,2024-12,BNBUSDT,0.0006,23,0.0023008189037407875,-7.072833661669995e-05,0.0017660607626242633,0.002017484537846225,0.4782608695652174,1.8999478836598103,-0.00839312394373952,-0.00798989193581098,0.011993554752699863,0.01830980999835305
3.5,2024-12,BTCUSDT,0.0004,22,0.0010288637394786362,-0.00010283271079655002,0.00046032328748062487,0.0006106631853036272,0.45454545454545453,1.5036088735249493,-0.006476411164664421,-0.00507141752625657,0.008465266494638201,0.01074931455918197
3.5,2024-12,BTCUSDT,0.0006,22,0.0008288637394786364,-0.00030283271079654993,0.00026032328748062516,0.0004106631853036272,0.4090909090909091,1.38366308924396,-0.00667641116466442,-0.00527141752625657,0.008265266494638202,0.010549314559181969
