symbol,period,year,open_time,event,ret_5m,return_z,range_ratio,volume_ratio_7d,close_position,future_long_1,future_short_1,future_long_3,future_short_3,future_long_6,future_short_6,future_long_12,future_short_12,entry_time,exit_time,gross_return,net_return_4bps,net_return_5bps,net_return_8bps
ETHUSDT,2025-06,2025,2025-06-23 22:00:00+00:00,EXTREME_UP,0.0135092397900744,5.091151594649264,5.937904082835195,8.133934605430106,0.9655797101449176,0.0073497786211258,-0.0072961535080557,0.0101243938435591,-0.0100229178755255,0.0149989458148851,-0.0147773018649229,0.0141134303183638,-0.01391701351784,2025-06-23 22:05:00+00:00,2025-06-23 22:35:00+00:00,0.0149989458148851,0.0145989458148851,0.0143989458148851,0.0141989458148851
SOLUSDT,2025-06,2025,2025-06-23 22:00:00+00:00,EXTREME_UP,0.0114983320320818,4.455396004433307,7.038294794674146,8.916920365347124,0.5800711743772221,0.0119281504350265,-0.0117875468034945,0.018453550378894,-0.0181191870478815,0.0189447095144539,-0.0185924803746039,0.0124193095705864,-0.0122669623674542,2025-06-23 22:05:00+00:00,2025-06-23 22:35:00+00:00,0.0189447095144539,0.0185447095144539,0.0183447095144539,0.0181447095144539
ETHUSDT,2025-06,2025,2025-06-24 16:40:00+00:00,EXTREME_UP,0.0115591309761771,4.397951934325483,6.398658670579704,12.118331969979888,0.798936170212767,-0.0014253435806897,0.0014273780848803,0.00335279683185,-0.003341593148927,-0.004324622000502,0.0043434055878643,-0.0058552466411292,0.0058897324774349,2025-06-24 16:45:00+00:00,2025-06-24 17:15:00+00:00,-0.004324622000502,-0.004724622000502,-0.0049246220005019995,-0.005124622000502
BNBUSDT,2025-06,2025,2025-06-25 03:35:00+00:00,EXTREME_UP,0.0048296465998978,4.516561995078601,7.659884377906256,35.38206878543718,0.6766467065868248,-0.0043442761850477,0.0043632312667296,0.0002618889898786,-0.0002618204219928,0.0011862030718037,-0.0011847976611786,-0.0054688583180564,0.0054989311936552,2025-06-25 03:40:00+00:00,2025-06-25 04:10:00+00:00,0.0011862030718037,0.0007862030718037,0.0005862030718037,0.0003862030718036999
ETHUSDT,2025-06,2025,2025-06-26 02:50:00+00:00,EXTREME_UP,0.0161467263670271,6.1772762592187656,7.0773916127454415,11.243325931700104,0.9894348894348934,-0.0036141929035482,0.0036273026751356,0.0029985007496251,-0.0029895366218236,-0.0020909545227386,0.002095335774553,-0.0058090954522739,0.0058430382190195,2025-06-26 02:55:00+00:00,2025-06-26 03:25:00+00:00,-0.0020909545227386,-0.0024909545227386003,-0.0026909545227386,-0.0028909545227386
BNBUSDT,2025-06,2025,2025-06-27 01:10:00+00:00,EXTREME_UP,0.0051929363552467,4.802087641760165,5.45040006040264,3.601198728451596,0.9433427762039528,-0.0011514821442465,0.0011528095838979,0.0006068622111568,-0.0006064941527742,0.0017272232163696,-0.0017242450602709,0.0030654321948184,-0.0030560640377277,2025-06-27 01:15:00+00:00,2025-06-27 01:45:00+00:00,0.0017272232163696,0.0013272232163696,0.0011272232163695999,0.0009272232163695999
SOLUSDT,2025-06,2025,2025-06-30 15:35:00+00:00,EXTREME_UP,0.0102932608273451,5.018529211729807,8.142827401332191,21.08148123610305,0.6856187290969917,0.005190311418685,-0.0051635111876076,0.0109573241061131,-0.0108385624643468,0.0101883890811227,-0.0100856327307327,0.0030757400999614,-0.0030663089306246,2025-06-30 15:40:00+00:00,2025-06-30 16:10:00+00:00,0.0101883890811227,0.0097883890811227,0.0095883890811227,0.0093883890811227
ETHUSDT,2025-07,2025,2025-07-02 15:10:00+00:00,EXTREME_UP,0.0077605321507758,5.238205434192694,7.981759473933832,25.26289241905545,0.6090822483328031,0.0024210450242105,-0.0024151977217836,-0.0010117800101178,0.0010128047457136,0.0005380100053802,-0.0005377207062601,0.0175214601752147,-0.0172197450972656,2025-07-02 15:15:00+00:00,2025-07-02 15:45:00+00:00,0.0005380100053802,0.00013801000538019996,-6.198999461979997e-05,-0.00026198999461980006
BNBUSDT,2025-07,2025,2025-07-02 16:05:00+00:00,EXTREME_UP,0.0037012418043931,5.931649300366005,6.080914184071426,16.056679711997205,0.928030303030282,-0.0009783410346332,0.0009792991231505,-0.0014298830506177,0.0014319305438319,-0.0017309110612742,0.0017339123092696,-0.0010686494378302,0.0010697926711669,2025-07-02 16:10:00+00:00,2025-07-02 16:40:00+00:00,-0.0017309110612742,-0.0021309110612742,-0.0023309110612742,-0.0025309110612742
ETHUSDT,2025-07,2025,2025-07-02 19:55:00+00:00,EXTREME_UP,0.0070666594465804,4.634290534213252,5.52165636277556,16.842525980155376,0.8370663153271831,-0.0021623573151432,0.0021670432369389,-0.0033798835476486,0.0033913459018666,-0.0018243689603785,0.0018277033656677,-0.005530718532516,0.005561477499189,2025-07-02 20:00:00+00:00,2025-07-02 20:30:00+00:00,-0.0018243689603785,-0.0022243689603785003,-0.0024243689603785,-0.0026243689603785
ETHUSDT,2025-07,2025,2025-07-02 22:30:00+00:00,EXTREME_UP,0.0074074644746016,4.834537633441872,5.434096458282913,8.225242002082359,0.9233511586452854,-0.0039269367981126,0.0039424184261036,-0.0080947665059439,0.0081608264908832,-0.0087256765075881,0.0088024841366276,-0.01186875542487,0.0120113147823528,2025-07-02 22:35:00+00:00,2025-07-02 23:05:00+00:00,-0.0087256765075881,-0.0091256765075881,-0.0093256765075881,-0.0095256765075881
BNBUSDT,2025-07,2025,2025-07-04 14:20:00+00:00,EXTREME_UP,0.0026934790260626,4.408191830383164,5.377457710564694,8.147523269993671,0.9909502262443524,0.0006257726766281,-0.0006253813300792,0.0005036706909444,-0.0005034171344885,0.0005799844319969,-0.0005796482450386,-0.0026251926921961,0.0026321024683613,2025-07-04 14:25:00+00:00,2025-07-04 14:55:00+00:00,0.0005799844319969,0.0001799844319969,-2.001556800309992e-05,-0.0002200155680031
BTCUSDT,2025-07,2025,2025-07-04 14:20:00+00:00,EXTREME_UP,0.0033570715177124,4.483200495213192,6.48407957769647,16.074718793845566,0.9032258064516177,0.0008424841883607,-0.0008417750062277,-5.2829041514379504e-05,5.2831832569433246e-05,-0.0010287760715953,0.0010298355417583,-0.0005180953369565,0.0005183638988754,2025-07-04 14:25:00+00:00,2025-07-04 14:55:00+00:00,-0.0010287760715953,-0.0014287760715952999,-0.0016287760715952997,-0.0018287760715952998
BTCUSDT,2025-07,2025,2025-07-08 13:40:00+00:00,EXTREME_UP,0.0036782244324722,4.946984306947941,4.968801067711083,4.295694805511145,0.9984999999999854,-0.0001825949401932,0.0001826282871943,-6.23942509202502e-05,6.239814420561096e-05,-0.0038363288690858,0.0038511029665742,-0.0026095477884907,0.0026163753449861,2025-07-08 13:45:00+00:00,2025-07-08 14:15:00+00:00,-0.0038363288690858,-0.0042363288690858,-0.0044363288690858,-0.0046363288690858
BNBUSDT,2025-07,2025,2025-07-08 16:20:00+00:00,EXTREME_UP,0.0025096202108081,4.1505526863500135,4.117050964234209,8.673435247500327,0.9939759036144632,0.0001365456972934,-0.0001365270551114,-0.0013199417405025,0.0013216862894036,-0.0010013351134845,0.0010023387905111,0.0030798640611724,-0.0030704076230809,2025-07-08 16:25:00+00:00,2025-07-08 16:55:00+00:00,-0.0010013351134845,-0.0014013351134844999,-0.0016013351134844997,-0.0018013351134844998
ETHUSDT,2025-07,2025,2025-07-09 05:35:00+00:00,EXTREME_UP,0.0106868648924223,7.644998106466695,10.386101391572051,22.77488639365992,0.6937810945273631,-0.0007547312929039,0.0007553013424625,-0.0035005878560321,0.003512885018668,-0.00596958319111,0.0060054331237409,-0.0041339553229413,0.0041511158504072,2025-07-09 05:40:00+00:00,2025-07-09 06:10:00+00:00,-0.00596958319111,-0.00636958319111,-0.00656958319111,-0.00676958319111
SOLUSDT,2025-07,2025,2025-07-09 05:35:00+00:00,EXTREME_UP,0.0080421885299935,5.177059360407297,5.783205201771708,11.833911879097554,0.7530864197530837,0.0030079121166546,-0.0029988917139316,0.0002615575753612,-0.000261489180885,-0.0024194075720918,0.0024252753015208,-0.0019616818152096,0.0019655375745266,2025-07-09 05:40:00+00:00,2025-07-09 06:10:00+00:00,-0.0024194075720918,-0.0028194075720918,-0.0030194075720917997,-0.0032194075720918
ETHUSDT,2025-07,2025,2025-07-09 12:10:00+00:00,EXTREME_UP,0.0075227963525836,5.309970943397859,5.05333513962626,19.46166506856183,0.9979838709677438,0.0017572903036038,-0.0017542076515073,0.0038162613460239,-0.0038017528635237,0.0032619229884494,-0.0032513174413447,0.0045930892484755,-0.004572089234569,2025-07-09 12:15:00+00:00,2025-07-09 12:45:00+00:00,0.0032619229884494,0.0028619229884494,0.0026619229884494,0.0024619229884494
ETHUSDT,2025-07,2025,2025-07-09 18:05:00+00:00,EXTREME_UP,0.0134146341463414,9.77982649941599,14.58941950646888,35.044915355493465,0.6652173913043479,0.0045431824493196,-0.0045226352920362,0.0061464408034805,-0.0061088928551713,0.004720910858095,-0.0046987285793256,0.0058354160881237,-0.005801561562446,2025-07-09 18:10:00+00:00,2025-07-09 18:40:00+00:00,0.004720910858095,0.004320910858094999,0.004120910858095,0.003920910858094999
SOLUSDT,2025-07,2025,2025-07-09 18:05:00+00:00,EXTREME_UP,0.0073529411764705,4.870263370115077,5.327744721842907,7.960035371915257,0.8590604026845593,0.0010981202764679,-0.0010969157310619,0.0016148827595117,-0.0016122791177608,-0.0017440733802726,0.0017471204866055,-0.0014856921387507,0.0014879027041012,2025-07-09 18:10:00+00:00,2025-07-09 18:40:00+00:00,-0.0017440733802726,-0.0021440733802726,-0.0023440733802725998,-0.0025440733802726
BNBUSDT,2025-07,2025,2025-07-09 21:00:00+00:00,EXTREME_UP,0.0024751361324872,4.195734924060405,5.0384632509077285,11.22053545932346,0.9040404040403772,0.0013317571712878,-0.0013299859529573,-0.0025587693965193,0.0025653334933539,-0.0010025587693964,0.0010035649021897,-0.0001047449460562,0.0001047559187092,2025-07-09 21:05:00+00:00,2025-07-09 21:35:00+00:00,-0.0010025587693964,-0.0014025587693964,-0.0016025587693964,-0.0018025587693964
BTCUSDT,2025-07,2025,2025-07-09 21:00:00+00:00,EXTREME_UP,0.0032599719179802,4.489244177761979,5.6074941800596,6.557528056711223,0.9657938192970048,0.0001278856450164,-0.0001278692923695,7.835247265086664e-05,-7.834633402192814e-05,-0.0007105758726618,0.0007110811497703,-0.0005925968621185,0.0005929482413857,2025-07-09 21:05:00+00:00,2025-07-09 21:35:00+00:00,-0.0007105758726618,-0.0011105758726618,-0.0013105758726618,-0.0015105758726618001
BTCUSDT,2025-07,2025,2025-07-10 15:15:00+00:00,EXTREME_UP,0.0028004816792435,4.016819175000942,4.285296288157611,3.1186745384064856,0.965206585896206,-0.0009554540878694,0.0009563678534445,-0.0002939167325807,0.0002940031450244,-0.0001141511469043,0.0001141641788764,0.0037975479974112,-0.0037831811852774,2025-07-10 15:20:00+00:00,2025-07-10 15:50:00+00:00,-0.0001141511469043,-0.0005141511469043,-0.0007141511469042999,-0.0009141511469043
SOLUSDT,2025-07,2025,2025-07-10 17:50:00+00:00,EXTREME_UP,0.0088955710079559,6.0600220055863545,5.872185402162088,15.372317616700045,0.9101796407185758,-0.0011798310978639,0.0011812247435498,-0.0055265772478886,0.0055572900405869,-0.0046572280178837,0.0046790192775594,-0.0119225037257822,0.0120663650075414,2025-07-10 17:55:00+00:00,2025-07-10 18:25:00+00:00,-0.0046572280178837,-0.0050572280178837,-0.0052572280178837,-0.0054572280178837
BNBUSDT,2025-07,2025,2025-07-10 21:15:00+00:00,EXTREME_UP,0.0062842981058595,10.579505914941556,13.591587596923464,27.40413862258618,0.8644688644688637,0.00159788902734,-0.0015953398512967,-0.0006303598915193,0.000630757495746,0.0055706222971487,-0.0055397623733509,0.0077842116836472,-0.00772408576499,2025-07-10 21:20:00+00:00,2025-07-10 21:50:00+00:00,0.0055706222971487,0.0051706222971486995,0.0049706222971487,0.004770622297148699
BTCUSDT,2025-07,2025,2025-07-10 21:15:00+00:00,EXTREME_UP,0.0248805916423391,34.628882614010486,50.64963081911464,110.41795112626308,0.73368324965769,-0.0038608944462715,0.0038758587277079,-0.0024568547621848,0.0024629057639398,0.00060111790756,-0.0006007567819004,-0.0021906454031225,0.0021954548662328,2025-07-10 21:20:00+00:00,2025-07-10 21:50:00+00:00,0.00060111790756,0.00020111790755999998,1.1179075600000485e-06,-0.00019888209244000004
ETHUSDT,2025-07,2025,2025-07-10 21:15:00+00:00,EXTREME_UP,0.0178350628691279,12.454749724736605,13.53812775175088,28.7847949098118,0.9275438596491208,0.0111386870968752,-0.0110159835035646,0.0111804571734885,-0.0110568366844635,0.0385189723168817,-0.0370902923717878,0.0351912895466901,-0.0339949629619666,2025-07-10 21:20:00+00:00,2025-07-10 21:50:00+00:00,0.0385189723168817,0.0381189723168817,0.0379189723168817,0.0377189723168817
SOLUSDT,2025-07,2025,2025-07-10 21:15:00+00:00,EXTREME_UP,0.0164332399626516,11.022571668507036,10.139540653320536,16.68979058966358,0.9761092150170576,-0.0019595835884875,0.00196343109584,-0.0015921616656461,0.0015947006869481,0.0031230863441518,-0.0031133630425492,0.0115125535823636,-0.0113815231868265,2025-07-10 21:20:00+00:00,2025-07-10 21:50:00+00:00,0.0031230863441518,0.0027230863441518,0.0025230863441518003,0.0023230863441518
BNBUSDT,2025-07,2025,2025-07-10 22:15:00+00:00,EXTREME_UP,0.0028299684910726,4.558494254335392,4.737720339798164,6.395584928800163,1.0,-0.0011782503709307,0.0011796402825312,0.0002181945131352,-0.0002181469146754,-0.000421842725395,0.0004220207517791,-0.0005091205306491,0.0005093798663968,2025-07-10 22:20:00+00:00,2025-07-10 22:50:00+00:00,-0.000421842725395,-0.0008218427253950001,-0.001021842725395,-0.001221842725395
ETHUSDT,2025-07,2025,2025-07-11 05:05:00+00:00,EXTREME_UP,0.0064281317380174,4.010055722646462,4.939592578984748,9.5090640712118,0.8658969804618124,-0.0013302272415832,0.001331999103076,-0.0011798246640172,0.0011812182944948,0.0044886813704683,-0.0044686231450057,0.0084893899337226,-0.0084179268700889,2025-07-11 05:10:00+00:00,2025-07-11 05:40:00+00:00,0.0044886813704683,0.0040886813704682995,0.0038886813704683,0.0036886813704682998
BTCUSDT,2025-07,2025,2025-07-11 16:20:00+00:00,EXTREME_UP,0.0043350099827763,4.4660730320153865,6.570647771277055,4.175305143525496,0.8891036906854027,0.0007618998865255,-0.000761319837028,0.0016372742242356,-0.0016345979391628,0.0016995571936828,-0.0016966735998609,0.0019358912010374,-0.0019321507673678,2025-07-11 16:25:00+00:00,2025-07-11 16:55:00+00:00,0.0016995571936828,0.0012995571936828,0.0010995571936828,0.0008995571936828
BNBUSDT,2025-07,2025,2025-07-11 22:30:00+00:00,EXTREME_UP,0.0030105075481901,4.1243730593457855,6.45697366377444,7.574481589768867,0.9612676056337984,-0.0028558107005478,0.0028639897130164,-0.0013259121109687,0.001327672488,0.0017484555309474,-0.001745403770072,0.0045459843804638,-0.0045254119285217,2025-07-11 22:35:00+00:00,2025-07-11 23:05:00+00:00,0.0017484555309474,0.0013484555309474001,0.0011484555309474002,0.0009484555309474
ETHUSDT,2025-07,2025,2025-07-11 22:30:00+00:00,EXTREME_UP,0.0076754535650418,4.474324725070151,6.313770398227243,5.243323668245688,0.9277188328912518,-0.0054392738603264,0.0054690213652801,-0.0027060895481947,0.0027134323390873,0.000558829506198,-0.0005585173902006,-0.0002065975750186,0.0002066402663967,2025-07-11 22:35:00+00:00,2025-07-11 23:05:00+00:00,0.000558829506198,0.000158829506198,-4.117049380199993e-05,-0.00024117049380200002
BTCUSDT,2025-07,2025,2025-07-13 14:15:00+00:00,EXTREME_UP,0.0055272987330392,5.502806184822703,11.036685362295271,24.300023362913155,0.6069080470413906,-0.0006550282433753,0.0006554575866069,-0.0021345030465942,0.0021390688956688,-0.0059589957351874,0.0059947182355868,-0.0023408243626894,0.0023463166779318,2025-07-13 14:20:00+00:00,2025-07-13 14:50:00+00:00,-0.0059589957351874,-0.0063589957351874,-0.006558995735187399,-0.0067589957351874
ETHUSDT,2025-07,2025,2025-07-13 14:15:00+00:00,EXTREME_UP,0.0079489663003908,4.526742978416301,4.788245937627556,9.194279943837593,0.996034892942113,-0.0047814547153492,0.0048044268648368,-0.0053646397672562,0.0053935743507056,-0.0113356594464381,0.0114656299225792,-0.0046091500409223,0.0046304926764313,2025-07-13 14:20:00+00:00,2025-07-13 14:50:00+00:00,-0.0113356594464381,-0.011735659446438099,-0.0119356594464381,-0.0121356594464381
BNBUSDT,2025-07,2025,2025-07-14 03:40:00+00:00,EXTREME_UP,0.0042998691344176,5.35094468611826,8.751338876297012,20.06631842707324,0.6576200417536537,-0.0007875481478298,0.0007881688687627,-0.0010882483497286,0.0010894339243989,-0.000587081346564,0.0005874262135365,0.0023626444434898,-0.0023570755121281,2025-07-14 03:45:00+00:00,2025-07-14 04:15:00+00:00,-0.000587081346564,-0.000987081346564,-0.001187081346564,-0.001387081346564
BTCUSDT,2025-07,2025,2025-07-14 03:40:00+00:00,EXTREME_UP,0.0099418709824246,9.718493984755352,18.445342415009723,52.02964342111083,0.6578421052631548,-0.0032785856848298,0.0032893701667706,-0.0034387180168684,0.0034505836008653,-0.0029319074402103,0.0029405287984727,0.0004077596496236,-0.0004075934494616,2025-07-14 03:45:00+00:00,2025-07-14 04:15:00+00:00,-0.0029319074402103,-0.0033319074402103003,-0.0035319074402103,-0.0037319074402103
ETHUSDT,2025-07,2025,2025-07-15 12:30:00+00:00,EXTREME_UP,0.0085161783901135,4.581113575046369,5.669248878305612,13.37894441830251,0.7497079439252405,-0.0041555900838106,0.0041729310748055,-0.0049441207882645,0.0049686865748497,0.0024221533875212,-0.002416300736507,0.008813577367505,-0.0087365768713225,2025-07-15 12:35:00+00:00,2025-07-15 13:05:00+00:00,0.0024221533875212,0.0020221533875211996,0.0018221533875212,0.0016221533875212
SOLUSDT,2025-07,2025,2025-07-15 12:30:00+00:00,EXTREME_UP,0.009494466800805,5.221138148934601,5.492522823851031,8.476329327042084,0.7715736040609193,-0.0057303020865775,0.0057633276952955,-0.0080348800996575,0.0080999623257567,-0.0012457178449082,0.0012472715933895,0.0003114294612269,-0.0003113325031132,2025-07-15 12:35:00+00:00,2025-07-15 13:05:00+00:00,-0.0012457178449082,-0.0016457178449082,-0.0018457178449082,-0.0020457178449082
ETHUSDT,2025-07,2025,2025-07-15 23:00:00+00:00,EXTREME_UP,0.0133124282735546,6.886115645379259,6.426050594550529,12.881567222216171,0.9851710117196868,0.0008262801759753,-0.0008255980007139,-0.0018280252541847,0.0018313730503707,-0.0043579101173063,0.0043769846228776,-0.0002073676117313,0.0002074106219767,2025-07-15 23:05:00+00:00,2025-07-15 23:35:00+00:00,-0.0043579101173063,-0.0047579101173063,-0.0049579101173062995,-0.0051579101173063
SOLUSDT,2025-07,2025,2025-07-15 23:00:00+00:00,EXTREME_UP,0.0081230769230769,4.295678657554332,3.8682169662812655,4.353690465167514,0.9236111111111016,0.0010377243315835,-0.0010366485761328,0.0026858747405689,-0.0026786801412395,-0.0016481504089853,0.0016508712931824,-0.000610426077402,0.0006107989249939,2025-07-15 23:05:00+00:00,2025-07-15 23:35:00+00:00,-0.0016481504089853,-0.0020481504089853,-0.0022481504089853,-0.0024481504089853
ETHUSDT,2025-07,2025,2025-07-16 14:30:00+00:00,EXTREME_UP,0.0132363067292644,6.745878302904874,7.385008788217586,22.210423270489617,0.8589396284829723,-0.001319004475966,0.0013207465465725,0.0081487911184972,-0.0080829250506332,0.0059277976332055,-0.0058928659165725,-0.002134501388507,0.0021390672304806,2025-07-16 14:35:00+00:00,2025-07-16 15:05:00+00:00,0.0059277976332055,0.005527797633205499,0.0053277976332055,0.005127797633205499
ETHUSDT,2025-07,2025,2025-07-16 20:15:00+00:00,EXTREME_UP,0.0079373506769311,4.02503056268725,4.127044564571522,8.757280295771631,0.9369572209713726,0.0008866882632321,-0.000885902743667,-0.0044919685942625,0.0045122374230568,-0.0109709382800589,0.0110926348928315,-0.0085420562388615,0.0086156516195299,2025-07-16 20:20:00+00:00,2025-07-16 20:50:00+00:00,-0.0109709382800589,-0.011370938280058899,-0.011570938280058899,-0.0117709382800589
BNBUSDT,2025-07,2025,2025-07-17 01:50:00+00:00,EXTREME_UP,0.0049519617386888,4.461105545784764,5.073722359346207,6.45415564720838,0.9628770301624208,0.0027936882300088,-0.0027859052792204,0.0064156558849954,-0.0063747576336675,0.0099814690026953,-0.0098828239022558,0.0112589847259658,-0.0111336313407557,2025-07-17 01:55:00+00:00,2025-07-17 02:25:00+00:00,0.0099814690026953,0.009581469002695301,0.0093814690026953,0.0091814690026953
BNBUSDT,2025-07,2025,2025-07-17 06:20:00+00:00,EXTREME_UP,0.0068358276133677,5.963981591754036,5.769655075921953,3.5743183057804213,0.9762376237623756,0.0020256489061494,-0.0020215539476068,0.0082143555642479,-0.0081474296799224,0.0065239864770472,-0.0064816999541977,0.0013550892682516,-0.001353255486265,2025-07-17 06:25:00+00:00,2025-07-17 06:55:00+00:00,0.0065239864770472,0.0061239864770472,0.0059239864770472,0.0057239864770472
ETHUSDT,2025-07,2025,2025-07-17 06:20:00+00:00,EXTREME_UP,0.0163204747774481,8.019785571669079,8.164073579804318,12.295227751210335,0.8753117206982541,-0.0001138686131386,0.0001138815806762,0.0020788321167883,-0.0020745195389437,0.0020204379562043,-0.0020163640178092,0.0005839416058395,-0.0005836008170411,2025-07-17 06:25:00+00:00,2025-07-17 06:55:00+00:00,0.0020204379562043,0.0016204379562043002,0.0014204379562043003,0.0012204379562043002
ETHUSDT,2025-07,2025,2025-07-17 21:10:00+00:00,EXTREME_UP,0.0092450726253747,4.373452892953763,4.195724062682981,7.472901389514078,0.9037598204264914,0.0037967490874026,-0.0037823883080458,-0.001130702298138,0.0011319822330504,-0.0055559381959272,0.005586979106545,0.0005136946989003,-0.0005134309521419,2025-07-17 21:15:00+00:00,2025-07-17 21:45:00+00:00,-0.0055559381959272,-0.0059559381959272,-0.0061559381959271995,-0.0063559381959272
SOLUSDT,2025-07,2025,2025-07-18 05:05:00+00:00,EXTREME_UP,0.0109599603458721,5.274863093770752,7.457179021155499,10.259805100171796,0.5885714285714292,0.0053388537807801,-0.0053105017882301,0.0003813466986271,-0.0003812013287588,-0.0007082152974503,0.0007087172218285,-0.0051209413815646,0.0051473004052129,2025-07-18 05:10:00+00:00,2025-07-18 05:40:00+00:00,-0.0007082152974503,-0.0011082152974503,-0.0013082152974502998,-0.0015082152974502999
SOLUSDT,2025-07,2025,2025-07-22 01:20:00+00:00,EXTREME_UP,0.0134776393710436,5.780812048573369,6.137630950541872,10.094620211070811,0.8084507042253573,0.0047350392907514,-0.0047127243557605,0.0136006447713075,-0.013418149289335,0.0143562361474913,-0.0141530515965635,0.026747934716905,-0.0260511210322327,2025-07-22 01:25:00+00:00,2025-07-22 01:55:00+00:00,0.0143562361474913,0.0139562361474913,0.0137562361474913,0.0135562361474913
SOLUSDT,2025-07,2025,2025-07-22 05:00:00+00:00,EXTREME_UP,0.0097756740069971,4.08603565083297,3.5028299814587105,4.718569870807207,0.9313725490196004,0.0012229299363057,-0.0012214362054049,0.0122802547770699,-0.0121312795731399,0.0035159235668789,-0.0035036051589316,0.0050955414012738,-0.0050697084917616,2025-07-22 05:05:00+00:00,2025-07-22 05:35:00+00:00,0.0035159235668789,0.0031159235668788998,0.0029159235668789,0.0027159235668789
BTCUSDT,2025-07,2025,2025-07-22 14:05:00+00:00,EXTREME_UP,0.0045137383884483,4.2131255760147726,4.0501031912302246,10.979459493196854,0.9050945646617886,0.0016633670067855,-0.0016606048115307,0.0002825862564934,-0.0002825064240606,0.0034358766096418,-0.0034241117840542,0.0082753777687532,-0.0082074579536653,2025-07-22 14:10:00+00:00,2025-07-22 14:40:00+00:00,0.0034358766096418,0.0030358766096418,0.0028358766096418003,0.0026358766096418003
BTCUSDT,2025-07,2025,2025-07-22 18:50:00+00:00,EXTREME_UP,0.0058970673884715,5.648241590465239,5.283540347447631,14.727488656589204,0.9127107652399444,-0.0022168700394304,0.0022217954712444,-0.002029423305544,0.0020335502397936,-0.0042971122372725,0.0043156571002098,-0.0073479119683489,0.0074023034424068,2025-07-22 18:55:00+00:00,2025-07-22 19:25:00+00:00,-0.0042971122372725,-0.0046971122372725,-0.0048971122372725,-0.0050971122372725
BNBUSDT,2025-07,2025,2025-07-23 00:35:00+00:00,EXTREME_UP,0.0073086790563794,4.2572971855134565,4.319884440615101,13.015910566108571,0.9080622347949104,-0.0003478736224825,0.0003479946806526,-0.0025593559368359,0.0025659230472203,-0.0070568649132178,0.0071070181804531,-0.009355315633192,0.0094436640915018,2025-07-23 00:40:00+00:00,2025-07-23 01:10:00+00:00,-0.0070568649132178,-0.0074568649132178005,-0.0076568649132178,-0.0078568649132178
BTCUSDT,2025-07,2025,2025-07-29 20:15:00+00:00,EXTREME_UP,0.0039330737453462,4.136447046614548,4.808252328123589,3.934217397757528,0.9114920412804066,0.0002380007259021,-0.0002379440950348,-0.0040834124544079,0.0041001550787214,-0.0041531126669935,0.0041704329448837,-0.0033201101263358,0.0033311699775107,2025-07-29 20:20:00+00:00,2025-07-29 20:50:00+00:00,-0.0041531126669935,-0.0045531126669935,-0.0047531126669935,-0.0049531126669935
BTCUSDT,2025-07,2025,2025-07-31 13:35:00+00:00,EXTREME_UP,0.0046658846337317,5.167004758309764,5.353147781472026,5.954894743091721,0.9729457234078448,-0.0006725108649368,0.0006729634401618,0.0019930315708367,-0.0019890672969175,-0.0002745804410859,0.0002746558562121,-0.00291477698999,0.0029232977510096,2025-07-31 13:40:00+00:00,2025-07-31 14:10:00+00:00,-0.0002745804410859,-0.0006745804410859,-0.0008745804410859,-0.0010745804410859001
BNBUSDT,2025-08,2025,2025-08-01 00:15:00+00:00,EXTREME_UP,0.0073297089862487,4.244408050576309,3.750229221914839,2.9552630548777423,0.9400630914826508,-0.0010285844899619,0.0010296435653633,-0.0068572299330784,0.0069045761996699,-0.0095112318886588,0.0096025641025641,-0.0051937167456095,0.0052208322695941,2025-08-01 00:20:00+00:00,2025-08-01 00:50:00+00:00,-0.0095112318886588,-0.009911231888658799,-0.0101112318886588,-0.0103112318886588
BTCUSDT,2025-08,2025,2025-08-01 00:15:00+00:00,EXTREME_UP,0.0045232810577517,4.957890725767086,4.9015119987524125,5.850840533529424,0.9573921028466535,0.0007774068299508,-0.0007768029380413,-0.0027399271828936,0.002747455009558,-0.0050833768825122,0.0051093496323177,-0.008586890329491,0.0086612636505731,2025-08-01 00:20:00+00:00,2025-08-01 00:50:00+00:00,-0.0050833768825122,-0.0054833768825122,-0.0056833768825122,-0.0058833768825122005
ETHUSDT,2025-08,2025,2025-08-01 00:15:00+00:00,EXTREME_UP,0.0090568761980809,4.9011783655837045,4.3577650740282525,5.637941120088888,0.9628712871287156,0.0015149051490515,-0.0015126136827949,-0.0041463414634146,0.0041636051922606,-0.0105691056910569,0.0106820049301561,-0.0083414634146341,0.0084116287077573,2025-08-01 00:20:00+00:00,2025-08-01 00:50:00+00:00,-0.0105691056910569,-0.010969105691056899,-0.0111691056910569,-0.0113691056910569
BTCUSDT,2025-08,2025,2025-08-01 09:00:00+00:00,EXTREME_UP,0.0043595807329925,4.902953636520119,5.080847129569457,7.343006796495824,1.0,-0.0011872933535909,0.0011887046947745,0.0004215499827904,-0.0004213723532821,0.000515420906793,-0.0005151553849374,-0.001019542535697,0.0010205830635414,2025-08-01 09:05:00+00:00,2025-08-01 09:35:00+00:00,0.000515420906793,0.00011542090679299998,-8.457909320699994e-05,-0.00028457909320700003
