hypothesis,minutes,follower,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BTC_DOWN_REVERSE_LONG,5,BNBUSDT,0.0,3016,5.665036064033583e-05,0.00026977254396465256,0.00014504295326293935,0.00011900602231646238,0.5434350132625995,1.0414194863749835,-0.0038542918517957547,0.0037843619188786537
BTC_DOWN_REVERSE_LONG,5,BNBUSDT,0.0004,3016,-0.00034334963935966423,-0.00013022745603534746,-0.0002549570467370607,-0.00028099397768353775,0.473474801061008,0.7804556838362875,-0.004254291851795755,0.0033843619188786535
BTC_DOWN_REVERSE_LONG,5,BNBUSDT,0.0006,3016,-0.000543349639359664,-0.0003302274560353474,-0.00045495704673706076,-0.0004809939776835374,0.4376657824933687,0.6752403555545994,-0.004454291851795755,0.003184361918878654
BTC_DOWN_REVERSE_LONG,5,ETHUSDT,0.0,3016,-2.1081220793394595e-05,0.0003193630130323699,0.0001436541476414633,0.00011804441261158736,0.5450928381962865,0.9876189368309917,-0.005009253348608189,0.004829660927218038
BTC_DOWN_REVERSE_LONG,5,ETHUSDT,0.0004,3016,-0.0004210812207933946,-8.06369869676301e-05,-0.00025634585235853645,-0.0002819555873884128,0.48773209549071617,0.7778472641984947,-0.005409253348608189,0.004429660927218038
BTC_DOWN_REVERSE_LONG,5,ETHUSDT,0.0006,3016,-0.0006210812207933945,-0.00028063698696763003,-0.00045634585235853687,-0.0004819555873884125,0.45921750663129973,0.6895923492658688,-0.005609253348608189,0.004229660927218038
BTC_DOWN_REVERSE_LONG,5,SOLUSDT,0.0,3016,0.0001328458886877323,0.0003103371709400893,0.0002221830765446438,0.00019746920707445058,0.5341511936339522,1.065821843695254,-0.005870606854981253,0.0060385458282906646
BTC_DOWN_REVERSE_LONG,5,SOLUSDT,0.0004,3016,-0.0002671541113122678,-8.966282905991074e-05,-0.00017781692345535612,-0.0002025307929255494,0.4907161803713528,0.8793005568263215,-0.006270606854981253,0.005638545828290664
BTC_DOWN_REVERSE_LONG,5,SOLUSDT,0.0006,3016,-0.0004671541113122677,-0.00028966282905991067,-0.000377816923455357,-0.00040253079292554923,0.47148541114058357,0.7983839036045491,-0.006470606854981253,0.005438545828290665
BTC_DOWN_REVERSE_LONG,15,BNBUSDT,0.0,3016,0.00010276661766613086,0.0005273033894710455,0.00035122886607553353,0.0003055837442085542,0.5560344827586207,1.0472102881320413,-0.006376037263721213,0.006377779289126417
