variant,period,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,max_losing_streak,q10,q90
CANDIDATE_FIRST_60M,2025-05,BTCUSDT,0.0004,27,-0.000922112323219094,-0.0011802891985243532,-0.0009875236466183955,-0.0010157369617712286,0.4444444444444444,0.5580765352186796,6,-0.00639338548580346,0.003842644183025757
CANDIDATE_FIRST_60M,2025-05,BTCUSDT,0.0006,27,-0.001122112323219094,-0.001380289198524353,-0.0011875236466183951,-0.0012157369617712282,0.4074074074074074,0.490208271694558,6,-0.006593385485803459,0.0036426441830257573
CANDIDATE_FIRST_60M,2025-05,BTCUSDT,0.0008,27,-0.0013221123232190946,-0.0015802891985243531,-0.0013875236466183956,-0.0014157369617712285,0.2962962962962963,0.43196963355121165,7,-0.00679338548580346,0.0034426441830257572
CANDIDATE_FIRST_60M,2025-05,ETHUSDT,0.0004,26,0.001274108486119763,0.0002907698629021741,0.001257606655440023,0.0012993662867648718,0.5384615384615384,1.4278197839976403,4,-0.008106891990667097,0.012520263170948077
CANDIDATE_FIRST_60M,2025-05,ETHUSDT,0.0006,26,0.0010741084861197632,9.076986290217418e-05,0.0010576066554400232,0.0010993662867648719,0.5,1.349694564945923,4,-0.008306891990667097,0.012320263170948077
CANDIDATE_FIRST_60M,2025-05,ETHUSDT,0.0008,26,0.0008741084861197632,-0.00010923013709782591,0.0008576066554400229,0.0008993662867648719,0.5,1.2756082102297093,4,-0.008506891990667098,0.012120263170948076
CANDIDATE_FIRST_60M,2025-05,SOLUSDT,0.0004,19,0.0013504805279533868,0.00018316594310880985,0.0013504805279533872,0.000963368500745207,0.5263157894736842,1.6665196819886192,3,-0.007202306452126005,0.009017753678999745
CANDIDATE_FIRST_60M,2025-05,SOLUSDT,0.0006,19,0.0011504805279533876,-1.6834056891190077e-05,0.0011504805279533876,0.0007633685007452074,0.47368421052631576,1.5422215829733443,3,-0.007402306452126006,0.008817753678999746
CANDIDATE_FIRST_60M,2025-05,SOLUSDT,0.0008,19,0.0009504805279533874,-0.00021683405689119017,0.0009504805279533874,0.0005633685007452069,0.47368421052631576,1.426788364152738,3,-0.007602306452126006,0.008617753678999746
CANDIDATE_FIRST_60M,2025-06,BNBUSDT,0.0004,14,0.00018359891309056595,0.0009732422732909422,0.00018359891309056598,0.00019620000773827644,0.5714285714285714,1.1342864655336524,2,-0.004620479212051098,0.0043664570781008615
CANDIDATE_FIRST_60M,2025-06,BNBUSDT,0.0006,14,-1.6401086909433732e-05,0.0007732422732909422,-1.6401086909433732e-05,-3.7999922617232605e-06,0.5714285714285714,0.9887117357865307,2,-0.004820479212051098,0.004166457078100862
CANDIDATE_FIRST_60M,2025-06,BNBUSDT,0.0008,14,-0.0002164010869094341,0.0005732422732909421,-0.000216401086909434,-0.0002037999922617236,0.5714285714285714,0.8593562363407873,2,-0.0050204792120510985,0.003966457078100861
CANDIDATE_FIRST_60M,2025-06,BTCUSDT,0.0004,21,0.0009567717629151278,0.0010628306752515475,0.0009134467249687387,0.0008367739881121612,0.6190476190476191,1.7299591077485448,5,-0.005764217619496015,0.0061774045158897286
CANDIDATE_FIRST_60M,2025-06,BTCUSDT,0.0006,21,0.000756771762915128,0.0008628306752515475,0.000713446724968739,0.0006367739881121615,0.5714285714285714,1.5455311516028507,5,-0.005964217619496014,0.005977404515889729
CANDIDATE_FIRST_60M,2025-06,BTCUSDT,0.0008,21,0.0005567717629151275,0.0006628306752515474,0.0005134467249687387,0.00043677398811216105,0.5714285714285714,1.378001748915948,5,-0.006164217619496015,0.005777404515889728
CANDIDATE_FIRST_60M,2025-06,ETHUSDT,0.0004,19,0.0013251497051148253,0.00018558294782451446,0.0013251497051148247,0.0021125639679604492,0.5263157894736842,1.4468607576498962,2,-0.00615395587511871,0.01364599031193725
CANDIDATE_FIRST_60M,2025-06,ETHUSDT,0.0006,19,0.0011251497051148252,-1.441705217548547e-05,0.0011251497051148252,0.0019125639679604491,0.47368421052631576,1.3675806486966817,2,-0.00635395587511871,0.01344599031193725
CANDIDATE_FIRST_60M,2025-06,ETHUSDT,0.0008,19,0.0009251497051148248,-0.00021441705217548556,0.0009251497051148251,0.0017125639679604488,0.47368421052631576,1.2921934510146902,2,-0.00655395587511871,0.01324599031193725
CANDIDATE_FIRST_60M,2025-06,SOLUSDT,0.0004,17,0.004765299234250909,0.003904635761589459,0.0047652992342509075,0.0047474195966952255,0.7058823529411765,3.4328715005618107,2,-0.007910202562679313,0.017154551160715226
CANDIDATE_FIRST_60M,2025-06,SOLUSDT,0.0006,17,0.004565299234250909,0.0037046357615894594,0.004565299234250909,0.004547419596695225,0.7058823529411765,3.2628076977176614,2,-0.008110202562679313,0.016954551160715228
CANDIDATE_FIRST_60M,2025-06,SOLUSDT,0.0008,17,0.004365299234250908,0.0035046357615894593,0.004365299234250909,0.004347419596695225,0.7058823529411765,3.1023797465280887,2,-0.008310202562679314,0.01675455116071523
CANDIDATE_FIRST_60M,2025-07,BNBUSDT,0.0004,27,0.0018247851863583393,0.0010177559758414838,0.001467071613077913,0.001587351039907155,0.5925925925925926,3.748500463449923,5,-0.0017928101627068256,0.006848256349929609
CANDIDATE_FIRST_60M,2025-07,BNBUSDT,0.0006,27,0.0016247851863583388,0.0008177559758414838,0.0012670716130779131,0.0013873510399071548,0.5555555555555556,3.177578592013497,8,-0.0019928101627068257,0.006648256349929609
CANDIDATE_FIRST_60M,2025-07,BNBUSDT,0.0008,27,0.0014247851863583392,0.0006177559758414837,0.0010670716130779128,0.0011873510399071545,0.5555555555555556,2.706264248843709,8,-0.0021928101627068253,0.006448256349929608
CANDIDATE_FIRST_60M,2025-07,BTCUSDT,0.0004,20,-0.0005718012779906299,-0.000541104428230232,-0.0005089998172954583,-0.0005356558509701098,0.45,0.6011156142353812,3,-0.004567512624021486,0.0030506929233881544
CANDIDATE_FIRST_60M,2025-07,BTCUSDT,0.0006,20,-0.0007718012779906296,-0.000741104428230232,-0.0007089998172954581,-0.0007356558509701096,0.45,0.4999671931222404,3,-0.004767512624021485,0.0028506929233881547
CANDIDATE_FIRST_60M,2025-07,BTCUSDT,0.0008,20,-0.0009718012779906298,-0.0009411044282302321,-0.0009089998172954582,-0.0009356558509701097,0.4,0.4157900906443341,3,-0.004967512624021486,0.0026506929233881546
CANDIDATE_FIRST_60M,2025-07,ETHUSDT,0.0004,26,-0.0004532556685542542,-0.0010431794774991452,-0.00159033167720226,-0.0016381668485514341,0.5,0.8681087411165709,4,-0.01024830739382353,0.005920383886833203
CANDIDATE_FIRST_60M,2025-07,ETHUSDT,0.0006,26,-0.0006532556685542548,-0.001243179477499145,-0.0017903316772022598,-0.0018381668485514342,0.4230769230769231,0.8154933659475454,4,-0.01044830739382353,0.005720383886833203
CANDIDATE_FIRST_60M,2025-07,ETHUSDT,0.0008,26,-0.0008532556685542547,-0.001443179477499145,-0.0019903316772022605,-0.0020381668485514345,0.4230769230769231,0.7666110403810076,4,-0.01064830739382353,0.005520383886833203
CANDIDATE_FIRST_60M,2025-07,SOLUSDT,0.0004,15,0.0001282022119004635,-0.0012597959417632195,0.00012820221190046322,-0.0002336175646036687,0.4,1.0696612185397976,6,-0.00505004370420552,0.004112289256855073
CANDIDATE_FIRST_60M,2025-07,SOLUSDT,0.0006,15,-7.179778809953616e-05,-0.0014597959417632193,-7.179778809953616e-05,-0.0004336175646036686,0.4,0.9633753343463684,6,-0.00525004370420552,0.003912289256855073
CANDIDATE_FIRST_60M,2025-07,SOLUSDT,0.0008,15,-0.0002717977880995366,-0.0016597959417632194,-0.000271797788099536,-0.000633617564603669,0.4,0.8693510422091602,6,-0.00545004370420552,0.0037122892568550725
CANDIDATE_FIRST_60M,2025-08,BNBUSDT,0.0004,15,-0.0017588182657385513,-0.001025142077744889,-0.0017588182657385506,-0.001884342309602806,0.4666666666666667,0.5362291374690145,3,-0.009482266559355667,0.00755009924065244
CANDIDATE_FIRST_60M,2025-08,BNBUSDT,0.0006,15,-0.0019588182657385524,-0.001225142077744889,-0.0019588182657385533,-0.0020843423096028064,0.4,0.4990820288163309,4,-0.009682266559355668,0.0073500992406524395
CANDIDATE_FIRST_60M,2025-08,BNBUSDT,0.0008,15,-0.002158818265738553,-0.001425142077744889,-0.0021588182657385534,-0.0022843423096028073,0.4,0.4643738460987846,4,-0.009882266559355668,0.007150099240652439
CANDIDATE_FIRST_60M,2025-08,BTCUSDT,0.0004,19,0.001010697195742482,-0.000505991015999618,0.001010697195742482,0.00025533482585937234,0.42105263157894735,1.5316309008782445,3,-0.005238153059021022,0.006904358674857791
CANDIDATE_FIRST_60M,2025-08,BTCUSDT,0.0006,19,0.0008106971957424825,-0.000705991015999618,0.0008106971957424825,5.533482585937266e-05,0.3684210526315789,1.4010638808281872,3,-0.005438153059021022,0.006704358674857792
CANDIDATE_FIRST_60M,2025-08,BTCUSDT,0.0008,19,0.0006106971957424822,-0.0009059910159996181,0.000610697195742482,-0.00014466517414062776,0.3684210526315789,1.284351705994298,3,-0.005638153059021022,0.006504358674857791
CANDIDATE_FIRST_60M,2025-08,ETHUSDT,0.0004,18,0.002727406052466161,0.00010026859253993198,0.0027274060524661607,1.5871816170897511e-06,0.5,1.9096830887770966,3,-0.008834437681484153,0.007660842414759551
CANDIDATE_FIRST_60M,2025-08,ETHUSDT,0.0006,18,0.0025274060524661593,-9.97314074600679e-05,0.00252740605246616,-0.00019841281838291,0.5,1.8157676197796013,3,-0.009034437681484153,0.007460842414759551
CANDIDATE_FIRST_60M,2025-08,ETHUSDT,0.0008,18,0.0023274060524661605,-0.000299731407460068,0.00232740605246616,-0.0003984128183829102,0.5,1.7277251828450568,3,-0.009234437681484154,0.0072608424147595505
CANDIDATE_FIRST_60M,2025-08,SOLUSDT,0.0004,16,0.001202715438778206,-0.002584118920158962,0.001202715438778206,-8.952102228910216e-05,0.375,1.2563513461419902,4,-0.011022759274042547,0.01239416555609436
CANDIDATE_FIRST_60M,2025-08,SOLUSDT,0.0006,16,0.0010027154387782056,-0.0027841189201589615,0.0010027154387782051,-0.00028952102228910204,0.375,1.2081761527550687,4,-0.011222759274042548,0.012194165556094361
CANDIDATE_FIRST_60M,2025-08,SOLUSDT,0.0008,16,0.0008027154387782055,-0.0029841189201589616,0.000802715438778205,-0.0004895210222891023,0.375,1.1624381522449052,4,-0.011422759274042548,0.011994165556094363
CANDIDATE_FIRST_60M,2025-09,BNBUSDT,0.0004,21,0.0015666350284982429,0.0004017662096211353,0.0012046240484899857,0.0013935416075764352,0.5238095238095238,2.381648356643974,2,-0.003079146742632366,0.008781088080479683
CANDIDATE_FIRST_60M,2025-09,BNBUSDT,0.0006,21,0.0013666350284982432,0.00020176620962113537,0.001004624048489986,0.0011935416075764353,0.5238095238095238,2.1118750158362465,2,-0.0032791467426323655,0.008581088080479683
CANDIDATE_FIRST_60M,2025-09,BNBUSDT,0.0008,21,0.0011666350284982431,1.766209621135279e-06,0.0008046240484899858,0.0009935416075764353,0.5238095238095238,1.8809017147361315,2,-0.0034791467426323656,0.008381088080479682
CANDIDATE_FIRST_60M,2025-09,BTCUSDT,0.0004,21,-0.0007602610586009492,-0.000900526847656002,-0.0009507269353536821,-0.000956818283026165,0.42857142857142855,0.6088734034045246,4,-0.00533244692258199,0.0029227981364669644
CANDIDATE_FIRST_60M,2025-09,BTCUSDT,0.0006,21,-0.0009602610586009487,-0.001100526847656002,-0.0011507269353536818,-0.0011568182830261643,0.42857142857142855,0.533414007368882,4,-0.00553244692258199,0.0027227981364669647
CANDIDATE_FIRST_60M,2025-09,BTCUSDT,0.0008,21,-0.0011602610586009486,-0.001300526847656002,-0.001350726935353682,-0.0013568182830261649,0.42857142857142855,0.4658943592805586,4,-0.00573244692258199,0.0025227981364669646
CANDIDATE_FIRST_60M,2025-09,ETHUSDT,0.0004,16,-0.0019368567903416077,-0.0009634807583085876,-0.0019368567903416075,-0.002076408564751793,0.375,0.42253056231348174,5,-0.009157140167705512,0.004211888226477179
CANDIDATE_FIRST_60M,2025-09,ETHUSDT,0.0006,16,-0.0021368567903416076,-0.0011634807583085875,-0.0021368567903416076,-0.002276408564751793,0.375,0.3857916216575826,5,-0.009357140167705513,0.004011888226477179
CANDIDATE_FIRST_60M,2025-09,ETHUSDT,0.0008,16,-0.002336856790341608,-0.0013634807583085876,-0.002336856790341608,-0.0024764085647517933,0.375,0.35160113492532413,5,-0.009557140167705513,0.0038118882264771784
CANDIDATE_FIRST_60M,2025-09,SOLUSDT,0.0004,16,-0.0012283578359745478,-0.0009135566246277646,-0.0012283578359745476,-0.0011368457666460655,0.5,0.6976685574601471,3,-0.010973961259619901,0.008151322942590312
CANDIDATE_FIRST_60M,2025-09,SOLUSDT,0.0006,16,-0.0014283578359745482,-0.0011135566246277644,-0.0014283578359745482,-0.0013368457666460658,0.5,0.6568881457144438,3,-0.011173961259619902,0.007951322942590312
CANDIDATE_FIRST_60M,2025-09,SOLUSDT,0.0008,16,-0.0016283578359745485,-0.0013135566246277645,-0.0016283578359745487,-0.0015368457666460663,0.4375,0.6189950022531687,3,-0.011373961259619902,0.007751322942590311
CANDIDATE_FIRST_60M,2025-10,BNBUSDT,0.0004,22,0.0011464303988852253,-0.0017654644601696077,0.0006610228006428021,0.0010770692648549706,0.4090909090909091,1.4269678343873775,4,-0.006371812814335809,0.013110312161943017
CANDIDATE_FIRST_60M,2025-10,BNBUSDT,0.0006,22,0.0009464303988852257,-0.0019654644601696074,0.00046102280064280255,0.0008770692648549711,0.4090909090909091,1.3376210502677173,4,-0.006571812814335809,0.012910312161943016
CANDIDATE_FIRST_60M,2025-10,BNBUSDT,0.0008,22,0.0007464303988852253,-0.0021654644601696075,0.00026102280064280197,0.0006770692648549708,0.4090909090909091,1.255503069183721,4,-0.006771812814335809,0.012710312161943016
CANDIDATE_FIRST_60M,2025-10,BTCUSDT,0.0004,23,-0.0009801972361171208,-0.0004657131153136703,-0.0002315051662850136,-0.00022640198700372098,0.43478260869565216,0.6942563517488767,4,-0.006870424242761963,0.008124364622971171
CANDIDATE_FIRST_60M,2025-10,BTCUSDT,0.0006,23,-0.0011801972361171209,-0.0006657131153136702,-0.0004315051662850137,-0.0004264019870037209,0.43478260869565216,0.6444105359623332,4,-0.007070424242761963,0.007924364622971171
CANDIDATE_FIRST_60M,2025-10,BTCUSDT,0.0008,23,-0.001380197236117121,-0.0008657131153136703,-0.0006315051662850143,-0.0006264019870037213,0.43478260869565216,0.5978483404434299,4,-0.0072704242427619635,0.007724364622971171
CANDIDATE_FIRST_60M,2025-10,ETHUSDT,0.0004,28,-0.002354073706969685,-0.003196729601989623,-0.0021597147488184704,-0.0021745344475230625,0.42857142857142855,0.6173271783604538,5,-0.014290405095148938,0.008926271289228805
CANDIDATE_FIRST_60M,2025-10,ETHUSDT,0.0006,28,-0.002554073706969687,-0.0033967296019896225,-0.002359714748818471,-0.0023745344475230635,0.39285714285714285,0.5927307707430132,5,-0.014490405095148939,0.008726271289228805
CANDIDATE_FIRST_60M,2025-10,ETHUSDT,0.0008,28,-0.002754073706969686,-0.003596729601989623,-0.00255971474881847,-0.0025745344475230627,0.39285714285714285,0.569180915204443,5,-0.014690405095148937,0.008526271289228804
CANDIDATE_FIRST_60M,2025-10,SOLUSDT,0.0004,14,0.0032518135587621144,-0.005847551280573004,0.003251813558762113,-0.00046344754319003806,0.35714285714285715,1.5937499727068825,3,-0.010384177272444017,0.009027424691644217
CANDIDATE_FIRST_60M,2025-10,SOLUSDT,0.0006,14,0.0030518135587621095,-0.006047551280573004,0.0030518135587621104,-0.0006634475431900386,0.35714285714285715,1.5444504215421968,3,-0.010584177272444017,0.008827424691644216
CANDIDATE_FIRST_60M,2025-10,SOLUSDT,0.0008,14,0.002851813558762112,-0.0062475512805730046,0.0028518135587621125,-0.0008634475431900389,0.35714285714285715,1.497361768339844,3,-0.010784177272444018,0.008627424691644216
CANDIDATE_FIRST_60M,2025-11,BNBUSDT,0.0004,27,0.0015052899731521077,0.0006025224759071527,0.0012550993481318968,0.0014143005161217127,0.5555555555555556,1.825993869232824,4,-0.005704663378695973,0.011933622921630617
CANDIDATE_FIRST_60M,2025-11,BNBUSDT,0.0006,27,0.0013052899731521078,0.00040252247590715276,0.0010550993481318967,0.0012143005161217126,0.5555555555555556,1.6829375808493983,4,-0.005904663378695972,0.011733622921630616
CANDIDATE_FIRST_60M,2025-11,BNBUSDT,0.0008,27,0.0011052899731521077,0.00020252247590715267,0.0008550993481318964,0.0010143005161217127,0.5185185185185185,1.5522667401166723,4,-0.006104663378695973,0.011533622921630616
CANDIDATE_FIRST_60M,2025-11,BTCUSDT,0.0004,20,0.0020270715996520143,0.0010183725844649775,0.0016613657534034264,0.0018265157630503331,0.6,2.2396317725886177,3,-0.004489634710871226,0.011447949991358434
CANDIDATE_FIRST_60M,2025-11,BTCUSDT,0.0006,20,0.0018270715996520144,0.0008183725844649775,0.0014613657534034265,0.0016265157630503332,0.6,2.065210759188836,3,-0.004689634710871225,0.011247949991358433
CANDIDATE_FIRST_60M,2025-11,BTCUSDT,0.0008,20,0.0016270715996520141,0.0006183725844649775,0.001261365753403426,0.0014265157630503331,0.6,1.906335110953425,3,-0.004889634710871226,0.011047949991358432
CANDIDATE_FIRST_60M,2025-11,ETHUSDT,0.0004,26,0.0011762601896971136,-0.0012707915883247041,0.00021257653035752547,0.00030557200017412194,0.34615384615384615,1.4374104618906305,4,-0.007384858231759927,0.011395749912188237
CANDIDATE_FIRST_60M,2025-11,ETHUSDT,0.0006,26,0.0009762601896971129,-0.001470791588324704,1.2576530357525512e-05,0.00010557200017412203,0.34615384615384615,1.346202076929224,4,-0.007584858231759927,0.011195749912188236
CANDIDATE_FIRST_60M,2025-11,ETHUSDT,0.0008,26,0.0007762601896971126,-0.001670791588324704,-0.000187423469642475,-9.442799982587821e-05,0.34615384615384615,1.263078090169233,4,-0.007784858231759928,0.010995749912188236
CANDIDATE_FIRST_60M,2025-11,SOLUSDT,0.0004,28,0.0005086185642882154,-9.374563497670485e-05,-2.0419929241149057e-05,-3.144709602221596e-06,0.5,1.1592236928889719,5,-0.011746814282841233,0.013307182514927442
CANDIDATE_FIRST_60M,2025-11,SOLUSDT,0.0006,28,0.0003086185642882153,-0.0002937456349767048,-0.00022041992924114905,-0.00020314470960222157,0.4642857142857143,1.0935656372924258,5,-0.011946814282841233,0.013107182514927441
CANDIDATE_FIRST_60M,2025-11,SOLUSDT,0.0008,28,0.00010861856428821531,-0.0004937456349767049,-0.0004204199292411493,-0.0004031447096022219,0.4642857142857143,1.0318944734683784,5,-0.012146814282841234,0.01290718251492744
CANDIDATE_FIRST_60M,2025-12,BNBUSDT,0.0004,23,-0.0012291750385944426,-0.0015561537806229482,-0.0014157674971260208,-0.0013076527284007085,0.391304347826087,0.5016521938114638,4,-0.0056978604279419144,0.004906031439016846
CANDIDATE_FIRST_60M,2025-12,BNBUSDT,0.0006,23,-0.001429175038594442,-0.001756153780622948,-0.0016157674971260217,-0.0015076527284007082,0.391304347826087,0.447819628296862,4,-0.005897860427941914,0.004706031439016847
CANDIDATE_FIRST_60M,2025-12,BNBUSDT,0.0008,23,-0.0016291750385944428,-0.001956153780622948,-0.0018157674971260218,-0.001707652728400708,0.34782608695652173,0.39995924486488965,4,-0.006097860427941915,0.004506031439016846
CANDIDATE_FIRST_60M,2025-12,BTCUSDT,0.0004,28,-0.0010431522364474884,-0.001140454624759801,-0.0010199373691462965,-0.0009557543379950194,0.42857142857142855,0.6611134753102784,3,-0.007676964185037626,0.00700040279041243
CANDIDATE_FIRST_60M,2025-12,BTCUSDT,0.0006,28,-0.0012431522364474885,-0.0013404546247598008,-0.0012199373691462968,-0.001155754337995019,0.39285714285714285,0.6108499725969038,5,-0.007876964185037626,0.0068004027904124305
CANDIDATE_FIRST_60M,2025-12,BTCUSDT,0.0008,28,-0.0014431522364474886,-0.0015404546247598009,-0.0014199373691462973,-0.0013557543379950194,0.39285714285714285,0.5647860757826089,5,-0.008076964185037627,0.00660040279041243
CANDIDATE_FIRST_60M,2025-12,ETHUSDT,0.0004,35,-0.0021149661927108284,-0.0023399704815122878,-0.0023098475888780555,-0.00227491060380478,0.2571428571428571,0.5433608347340497,6,-0.01179926741434649,0.011574836523822993
CANDIDATE_FIRST_60M,2025-12,ETHUSDT,0.0006,35,-0.0023149661927108285,-0.0025399704815122874,-0.0025098475888780556,-0.00247491060380478,0.2571428571428571,0.5157139821458889,6,-0.01199926741434649,0.011374836523822993
CANDIDATE_FIRST_60M,2025-12,ETHUSDT,0.0008,35,-0.002514966192710828,-0.0027399704815122875,-0.002709847588878055,-0.0026749106038047796,0.2571428571428571,0.4897338991073287,6,-0.012199267414346491,0.011174836523822992
CANDIDATE_FIRST_60M,2025-12,SOLUSDT,0.0004,28,-0.0010865272964028709,-0.0031718448117737273,-0.0018122427722576972,-0.0016931750445065823,0.32142857142857145,0.7725406044873889,6,-0.011058772321782139,0.011314890577987558
CANDIDATE_FIRST_60M,2025-12,SOLUSDT,0.0006,28,-0.0012865272964028705,-0.003371844811773727,-0.0020122427722576975,-0.0018931750445065829,0.2857142857142857,0.7382247608670878,7,-0.01125877232178214,0.011114890577987558
CANDIDATE_FIRST_60M,2025-12,SOLUSDT,0.0008,28,-0.0014865272964028709,-0.0035718448117737275,-0.0022122427722576967,-0.002093175044506583,0.2857142857142857,0.706073679992439,7,-0.01145877232178214,0.010914890577987557
CANDIDATE_FIRST_60M,2026-01,BNBUSDT,0.0004,31,-0.0014883219657831303,-0.0014174164186942391,-0.0014507379447114626,-0.0015027814268550876,0.3870967741935484,0.5175188441644025,4,-0.008735610822629013,0.006752698048220385
CANDIDATE_FIRST_60M,2026-01,BNBUSDT,0.0006,31,-0.0016883219657831308,-0.001617416418694239,-0.0016507379447114636,-0.001702781426855088,0.3548387096774194,0.4744744281240151,4,-0.008935610822629014,0.006552698048220385
CANDIDATE_FIRST_60M,2026-01,BNBUSDT,0.0008,31,-0.0018883219657831306,-0.001817416418694239,-0.0018507379447114626,-0.0019027814268550878,0.3225806451612903,0.43537051483200684,4,-0.009135610822629014,0.006352698048220385
CANDIDATE_FIRST_60M,2026-01,BTCUSDT,0.0004,26,-0.0006597332233539734,-0.0008257474440693687,-0.0008051740254555762,-0.0008850259289138198,0.46153846153846156,0.7631654004645595,9,-0.008417028958766658,0.007189288759075163
CANDIDATE_FIRST_60M,2026-01,BTCUSDT,0.0006,26,-0.0008597332233539732,-0.0010257474440693685,-0.0010051740254555762,-0.0010850259289138197,0.46153846153846156,0.7028559001719075,9,-0.008617028958766659,0.006989288759075164
CANDIDATE_FIRST_60M,2026-01,BTCUSDT,0.0008,26,-0.0010597332233539735,-0.0012257474440693686,-0.0012051740254555767,-0.0012850259289138204,0.46153846153846156,0.6468748509008545,9,-0.00881702895876666,0.006789288759075163
CANDIDATE_FIRST_60M,2026-01,ETHUSDT,0.0004,36,-0.0022203167806039963,-0.0033878341331391336,-0.0022799817590177063,-0.0024184824971159352,0.2777777777777778,0.5239151424333875,7,-0.010993530950213092,0.007803620466055495
CANDIDATE_FIRST_60M,2026-01,ETHUSDT,0.0006,36,-0.002420316780603996,-0.003587834133139133,-0.002479981759017706,-0.0026184824971159353,0.2777777777777778,0.49662141228832357,7,-0.011193530950213092,0.007603620466055495
CANDIDATE_FIRST_60M,2026-01,ETHUSDT,0.0008,36,-0.002620316780603995,-0.0037878341331391333,-0.002679981759017705,-0.002818482497115935,0.2777777777777778,0.4709197496698383,7,-0.011393530950213093,0.007403620466055494
CANDIDATE_FIRST_60M,2026-01,SOLUSDT,0.0004,36,-0.0006628629926034062,-0.0022472527707095733,-0.0008906084057992735,-0.0008469018560750313,0.4166666666666667,0.8001204917483612,3,-0.008463440614449357,0.00896973157499077
CANDIDATE_FIRST_60M,2026-01,SOLUSDT,0.0006,36,-0.0008628629926034062,-0.002447252770709573,-0.0010906084057992736,-0.0010469018560750312,0.3333333333333333,0.7490878922406812,6,-0.008663440614449357,0.00876973157499077
CANDIDATE_FIRST_60M,2026-01,SOLUSDT,0.0008,36,-0.001062862992603407,-0.002647252770709573,-0.001290608405799274,-0.001246901856075032,0.3333333333333333,0.7024658530846158,6,-0.008863440614449358,0.008569731574990769
CANDIDATE_FIRST_60M,2026-02,BNBUSDT,0.0004,24,-0.0003534106049680943,-8.851663929220171e-05,-0.001859722441300103,-0.0017839836505250534,0.5,0.9147418576878575,6,-0.010873422307198065,0.005065045787444421
CANDIDATE_FIRST_60M,2026-02,BNBUSDT,0.0006,24,-0.000553410604968096,-0.0002885166392922017,-0.002059722441300105,-0.001983983650525054,0.5,0.8696379871917872,6,-0.011073422307198065,0.0048650457874444214
CANDIDATE_FIRST_60M,2026-02,BNBUSDT,0.0008,24,-0.0007534106049680954,-0.0004885166392922017,-0.0022597224413001033,-0.002183983650525054,0.5,0.8266101567681288,6,-0.011273422307198066,0.004665045787444421
CANDIDATE_FIRST_60M,2026-02,BTCUSDT,0.0004,25,-0.0003820840887074344,-0.0005339123745933701,-0.001703424537252029,-0.0018812767295020988,0.44,0.8984510208292783,3,-0.014873320035196723,0.005646575375709251
CANDIDATE_FIRST_60M,2026-02,BTCUSDT,0.0006,25,-0.0005820840887074348,-0.0007339123745933701,-0.0019034245372520312,-0.0020812767295020984,0.44,0.8497676780178347,3,-0.015073320035196723,0.005446575375709251
CANDIDATE_FIRST_60M,2026-02,BTCUSDT,0.0008,25,-0.0007820840887074345,-0.0009339123745933702,-0.0021034245372520293,-0.002281276729502098,0.4,0.8038937613980637,4,-0.015273320035196724,0.005246575375709251
CANDIDATE_FIRST_60M,2026-02,ETHUSDT,0.0004,33,0.0011882532935633295,0.0028616873375350684,0.0008232558056830689,0.0006528171211576002,0.6060606060606061,1.3223797680827825,4,-0.01395898591857052,0.01127001296480703
CANDIDATE_FIRST_60M,2026-02,ETHUSDT,0.0006,33,0.0009882532935633294,0.0026616873375350687,0.0006232558056830687,0.0004528171211576006,0.6060606060606061,1.2625073977300656,4,-0.01415898591857052,0.01107001296480703
CANDIDATE_FIRST_60M,2026-02,ETHUSDT,0.0008,33,0.0007882532935633291,0.0024616873375350686,0.0004232558056830684,0.0002528171211576004,0.6060606060606061,1.2050897019043367,4,-0.014358985918570521,0.01087001296480703
CANDIDATE_FIRST_60M,2026-02,SOLUSDT,0.0004,31,-0.0003336519198882052,-0.001559689203293568,-0.002419969135020633,-0.0023604888826695017,0.41935483870967744,0.9315344079663405,7,-0.013545539906103342,0.005124306950582591
CANDIDATE_FIRST_60M,2026-02,SOLUSDT,0.0006,31,-0.0005336519198882055,-0.0017596892032935678,-0.0026199691350206338,-0.002560488882669503,0.41935483870967744,0.8930430353316715,7,-0.013745539906103343,0.004924306950582592
CANDIDATE_FIRST_60M,2026-02,SOLUSDT,0.0008,31,-0.0007336519198882049,-0.001959689203293568,-0.0028199691350206326,-0.002760488882669501,0.3870967741935484,0.8563918966435308,7,-0.013945539906103343,0.004724306950582591
CANDIDATE_FIRST_60M,2026-03,BNBUSDT,0.0004,20,0.00026124656628483415,-0.0006602783690136001,-0.0003104442802397669,-0.00014618193470420927,0.45,1.1122100121675698,5,-0.006970929092909461,0.007128687463539766
CANDIDATE_FIRST_60M,2026-03,BNBUSDT,0.0006,20,6.124656628483452e-05,-0.0008602783690136,-0.0005104442802397665,-0.000346181934704209,0.4,1.0251145167398492,7,-0.007170929092909461,0.006928687463539767
CANDIDATE_FIRST_60M,2026-03,BNBUSDT,0.0008,20,-0.0001387534337151658,-0.0010602783690136,-0.0007104442802397671,-0.0005461819347042094,0.4,0.9457717286722501,7,-0.007370929092909461,0.006728687463539766
