hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_6H_REVERSE_SHORT,60,ETHUSDT,0.0006,5476,-0.00028290431438186684,0.0003058271391242934,-4.7927306487954336e-05,-0.00018901680491720542,0.5242878013148283,0.9037160540297657,-0.009121782910478226,0.0077559825601993156
HIGH_6H_REVERSE_SHORT,60,SOLUSDT,0.0,6524,0.0003415174633287156,0.0009865809012974958,0.0005761516291397104,0.0004309651333389339,0.5565603923973023,1.1011495789489976,-0.010838914662273534,0.010640799150438451
HIGH_6H_REVERSE_SHORT,60,SOLUSDT,0.0004,6524,-5.848253667128409e-05,0.0005865809012974958,0.0001761516291397112,3.0965133338934016e-05,0.532495401594114,0.983564128381327,-0.011238914662273534,0.010240799150438452
HIGH_6H_REVERSE_SHORT,60,SOLUSDT,0.0006,6524,-0.0002584825366712846,0.0003865809012974958,-2.3848370860289743e-05,-0.000169034866661066,0.5203862660944206,0.9292410596935456,-0.011438914662273534,0.010040799150438451
HIGH_6H_REVERSE_SHORT,120,BNBUSDT,0.0,7900,-0.00016181837309507682,0.0002534836921939676,8.806042421658072e-05,-1.7575211076053144e-05,0.5208860759493671,0.9460267905465364,-0.009090852214175403,0.008480599640325173
HIGH_6H_REVERSE_SHORT,120,BNBUSDT,0.0004,7900,-0.0005618183730950768,-0.00014651630780603242,-0.00031193957578341895,-0.00041757521107605296,0.49025316455696205,0.8242145123758977,-0.009490852214175402,0.008080599640325174
HIGH_6H_REVERSE_SHORT,120,BNBUSDT,0.0006,7900,-0.000761818373095077,-0.00034651630780603235,-0.0005119395757834195,-0.0006175752110760531,0.47455696202531644,0.7691210760871311,-0.009690852214175403,0.007880599640325173
HIGH_6H_REVERSE_SHORT,120,BTCUSDT,0.0,6270,0.0003123451980344245,0.0006969455957926418,0.0004675912488650268,0.0003690313409572483,0.5599681020733652,1.1235317078220382,-0.008022669759524325,0.008087721042879904
HIGH_6H_REVERSE_SHORT,120,BTCUSDT,0.0004,6270,-8.765480196557542e-05,0.0002969455957926418,6.759124886502678e-05,-3.096865904275171e-05,0.527591706539075,0.9676645105838764,-0.008422669759524324,0.007687721042879903
HIGH_6H_REVERSE_SHORT,120,BTCUSDT,0.0006,6270,-0.00028765480196557563,9.694559579264187e-05,-0.00013240875113497354,-0.00023096865904275162,0.5078149920255184,0.8975330023034039,-0.008622669759524325,0.007487721042879904
HIGH_6H_REVERSE_SHORT,120,ETHUSDT,0.0,5476,0.00039373291767323,0.0010666171963703008,0.0006437600602815467,0.0005077241152536075,0.5644631117604091,1.1100420927687837,-0.011732792897789834,0.011604044250506651
HIGH_6H_REVERSE_SHORT,120,ETHUSDT,0.0004,5476,-6.267082326769827e-06,0.0006666171963703009,0.00024376006028154653,0.00010772411525360751,0.5399926953981008,0.9983319399766091,-0.012132792897789834,0.011204044250506652
HIGH_6H_REVERSE_SHORT,120,ETHUSDT,0.0006,5476,-0.00020626708232677023,0.0004666171963703009,4.376006028154675e-05,-9.227588474639249e-05,0.5275748721694667,0.9464291188735756,-0.012332792897789834,0.011004044250506651
