hypothesis,year,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q2,0.0004,915,-0.0002937486315307349,3.410189256079999e-05,0.5038251366120219,0.859750911583557,-0.00634228192134408,0.005508426466871421
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q3,0.0,951,0.00010454512440032611,0.0002723079803257,0.5278654048370137,1.0523612084414067,-0.0064169238058916,0.0064080721365835
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q3,0.0002,951,-9.545487559967385e-05,7.230798032570001e-05,0.5057833859095688,0.9543948257479692,-0.006616923805891599,0.0062080721365835
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q3,0.0004,951,-0.00029545487559967383,-0.0001276920196743,0.491062039957939,0.8652961254784574,-0.0068169238058916,0.0060080721365834994
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q4,0.0,1102,-0.0005117868794090327,0.00013594474724105,0.5190562613430127,0.7927234943853718,-0.006725824409573689,0.0059318470531191
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q4,0.0002,1102,-0.0007117868794090325,-6.405525275895001e-05,0.49364791288566245,0.7228146686430036,-0.006925824409573689,0.0057318470531191
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q4,0.0004,1102,-0.0009117868794090324,-0.00026405525275895,0.48003629764065336,0.6585844041544757,-0.007125824409573689,0.0055318470531191
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q1,0.0,1562,0.00016062094570982067,0.00044631813049415,0.530729833546735,1.0624569675606887,-0.008172198273450119,0.00797390615340108
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q1,0.0002,1562,-3.937905429017929e-05,0.00024631813049414997,0.5185659411011524,0.985233353115854,-0.00837219827345012,0.00777390615340108
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q1,0.0004,1562,-0.00023937905429017927,4.631813049414999e-05,0.5038412291933418,0.9134112097598794,-0.008572198273450118,0.007573906153401079
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q2,0.0,1592,0.0004800463423253823,0.00053185753280335,0.5458542713567839,1.2009158235408866,-0.007476602635602789,0.008460283482583292
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q2,0.0002,1592,0.00028004634232538223,0.00033185753280335,0.5288944723618091,1.1128478820955743,-0.0076766026356027885,0.008260283482583291
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q2,0.0004,1592,8.004634232538233e-05,0.00013185753280334998,0.510678391959799,1.0310556159713173,-0.007876602635602787,0.008060283482583292
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q3,0.0,1571,9.600289824376506e-05,0.0005284982518902,0.5404201145767027,1.0360456211012412,-0.0079977860799779,0.0077081522963535
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q3,0.0002,1571,-0.00010399710175623484,0.0003284982518902,0.5251432208784214,0.9622766075650399,-0.008197786079977901,0.0075081522963535005
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q3,0.0004,1571,-0.00030399710175623486,0.00012849825189019994,0.5073201782304265,0.8934706507857559,-0.0083977860799779,0.0073081522963535
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q4,0.0,1587,-0.0003488475507105702,0.0001800311578676,0.5135475740390675,0.8683530061240953,-0.007647084871951819,0.006653318126213842
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q4,0.0002,1587,-0.0005488475507105702,-1.996884213240001e-05,0.4959042218021424,0.8003447476289502,-0.007847084871951819,0.006453318126213843
DOWN_REVERSAL_LONG,2024,6,30,directional_close_extremity,Q4,0.0004,1587,-0.0007488475507105701,-0.00021996884213240002,0.4807813484562067,0.7373597725316597,-0.00804708487195182,0.006253318126213842
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q1,0.0,1517,-4.925447724247774e-05,0.0003392551837184,0.5260382333553065,0.9832104482624416,-0.008382100752206221,0.008112095801388582
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q1,0.0002,1517,-0.0002492544772424776,0.00013925518371839997,0.5108767303889256,0.9177398597084635,-0.008582100752206221,0.007912095801388581
