speed_set,rebalance_time,entry_time,exit_time,gross_return,turnover,net_exposure,active_assets
7_28,2026-05-01 00:00:00+00:00,2026-05-01 04:00:00+00:00,2026-05-02 04:00:00+00:00,0.006397371853595191,0.30000000000000004,0.2,2
7_28,2026-05-02 00:00:00+00:00,2026-05-02 04:00:00+00:00,2026-05-03 04:00:00+00:00,-0.000472540169194935,0.1,0.30000000000000004,3
7_28,2026-05-03 00:00:00+00:00,2026-05-03 04:00:00+00:00,2026-05-04 04:00:00+00:00,0.021594445891906913,0.4,0.7000000000000001,7
7_28,2026-05-04 00:00:00+00:00,2026-05-04 04:00:00+00:00,2026-05-05 04:00:00+00:00,-0.0025028287004160484,0.9,-0.2,4
7_28,2026-05-05 00:00:00+00:00,2026-05-05 04:00:00+00:00,2026-05-06 04:00:00+00:00,0.04526471788192846,1.1,0.9000000000000001,9
7_28,2026-05-06 00:00:00+00:00,2026-05-06 04:00:00+00:00,2026-05-07 04:00:00+00:00,-0.015138165110755417,0.7425263543314051,0.8820885286647683,14
7_28,2026-05-07 00:00:00+00:00,2026-05-07 04:00:00+00:00,2026-05-08 04:00:00+00:00,0.0009324248620817661,0.29256260678686685,1.0,16
7_28,2026-05-08 00:00:00+00:00,2026-05-08 04:00:00+00:00,2026-05-09 04:00:00+00:00,0.05707477283359892,0.10691540357001464,1.0000000000000002,15
7_28,2026-05-09 00:00:00+00:00,2026-05-09 04:00:00+00:00,2026-05-10 04:00:00+00:00,-0.014866363862753817,0.10870480365228832,0.9999999999999999,16
7_28,2026-05-10 00:00:00+00:00,2026-05-10 04:00:00+00:00,2026-05-11 04:00:00+00:00,0.007903559672744738,0.008171437098435042,1.0,16
7_28,2026-05-11 00:00:00+00:00,2026-05-11 04:00:00+00:00,2026-05-12 04:00:00+00:00,0.0017616234224368272,0.2444389903194122,1.0000000000000002,14
7_28,2026-05-12 00:00:00+00:00,2026-05-12 04:00:00+00:00,2026-05-13 04:00:00+00:00,0.012221455960240463,0.16036342450157604,0.8396365754984241,15
7_28,2026-05-13 00:00:00+00:00,2026-05-13 04:00:00+00:00,2026-05-14 04:00:00+00:00,-0.03462704295090732,0.25141033344532254,0.8082227115288007,13
7_28,2026-05-14 00:00:00+00:00,2026-05-14 04:00:00+00:00,2026-05-15 04:00:00+00:00,0.022708585148928893,0.12744774559008584,0.8211748395328741,14
7_28,2026-05-15 00:00:00+00:00,2026-05-15 04:00:00+00:00,2026-05-16 04:00:00+00:00,-0.02987975312617116,0.269672246310177,1.0,13
7_28,2026-05-16 00:00:00+00:00,2026-05-16 04:00:00+00:00,2026-05-17 04:00:00+00:00,0.002078854282384602,1.184622008970842,2.7755575615628914e-17,6
7_28,2026-05-17 00:00:00+00:00,2026-05-17 04:00:00+00:00,2026-05-18 04:00:00+00:00,0.001256185312175584,0.1,-0.09999999999999998,7
7_28,2026-05-18 00:00:00+00:00,2026-05-18 04:00:00+00:00,2026-05-19 04:00:00+00:00,0.01216801504524815,0.4,-0.30000000000000004,5
7_28,2026-05-19 00:00:00+00:00,2026-05-19 04:00:00+00:00,2026-05-20 04:00:00+00:00,0.003689942975737359,0.2,-0.30000000000000004,7
7_28,2026-05-20 00:00:00+00:00,2026-05-20 04:00:00+00:00,2026-05-21 04:00:00+00:00,-0.02228739539017066,0.7,-1.0,10
7_28,2026-05-21 00:00:00+00:00,2026-05-21 04:00:00+00:00,2026-05-22 04:00:00+00:00,0.022552442320432,0.6000000000000001,-0.4,6
7_28,2026-05-22 00:00:00+00:00,2026-05-22 04:00:00+00:00,2026-05-23 04:00:00+00:00,0.016252773988130697,0.1,-0.30000000000000004,7
7_28,2026-05-23 00:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-24 04:00:00+00:00,-0.004560352971038422,0.592506712614486,-0.8128613618532242,12
7_28,2026-05-24 00:00:00+00:00,2026-05-24 04:00:00+00:00,2026-05-25 04:00:00+00:00,0.004053637680119993,0.4976003324662839,-0.3242588644812183,12
7_28,2026-05-25 00:00:00+00:00,2026-05-25 04:00:00+00:00,2026-05-26 04:00:00+00:00,0.011633821804379794,0.597882893719561,-0.2829974594885102,12
7_28,2026-05-26 00:00:00+00:00,2026-05-26 04:00:00+00:00,2026-05-27 04:00:00+00:00,-0.00326302035299494,0.49286879157866337,0.09975740012465334,13
7_28,2026-05-27 00:00:00+00:00,2026-05-27 04:00:00+00:00,2026-05-28 04:00:00+00:00,0.013431501679273445,0.5449836043538847,-0.4446457029336265,13
7_28,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,2026-05-29 04:00:00+00:00,-0.005647857663335257,0.3139761536135968,-0.731417477461224,12
7_28,2026-05-29 00:00:00+00:00,2026-05-29 04:00:00+00:00,2026-05-30 04:00:00+00:00,-0.011676196224984274,0.3719500322921749,-0.8710285609391677,14
7_28,2026-05-30 00:00:00+00:00,2026-05-30 04:00:00+00:00,2026-05-31 04:00:00+00:00,-0.0035306805098170094,0.00719002700905411,-0.8782185879482218,14
7_28,2026-05-31 00:00:00+00:00,2026-05-31 04:00:00+00:00,2026-06-01 04:00:00+00:00,0.001727370486299602,0.22632823001575406,-0.7168771009585704,14
7_28,2026-06-01 00:00:00+00:00,2026-06-01 04:00:00+00:00,2026-06-02 04:00:00+00:00,0.01770177174504333,0.19005904466726037,-0.7857000363256827,15
7_28,2026-06-02 00:00:00+00:00,2026-06-02 04:00:00+00:00,2026-06-03 04:00:00+00:00,0.060444933557937224,0.20932557684604092,-0.765154979244499,13
7_28,2026-06-03 00:00:00+00:00,2026-06-03 04:00:00+00:00,2026-06-04 04:00:00+00:00,0.004701429417614889,0.28725337926090283,-0.8869811501791608,15
7_28,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2026-06-05 04:00:00+00:00,0.052149862792060186,0.15854918761449055,-0.8897099779516404,15
7_28,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2026-06-06 04:00:00+00:00,0.06234612623744888,0.11029002204835944,-0.9999999999999999,14
7_28,2026-06-06 00:00:00+00:00,2026-06-06 04:00:00+00:00,2026-06-07 04:00:00+00:00,-0.022370957451819835,0.04560454976051505,-0.9999999999999999,14
7_28,2026-06-07 00:00:00+00:00,2026-06-07 04:00:00+00:00,2026-06-08 04:00:00+00:00,-0.0256266650087934,0.007004851560087046,-1.0,14
7_28,2026-06-08 00:00:00+00:00,2026-06-08 04:00:00+00:00,2026-06-09 04:00:00+00:00,0.005208789512652313,0.012285213695083681,-1.0,14
7_28,2026-06-09 00:00:00+00:00,2026-06-09 04:00:00+00:00,2026-06-10 04:00:00+00:00,0.014086490065986855,0.0035573960826658993,-1.0,14
7_28,2026-06-10 00:00:00+00:00,2026-06-10 04:00:00+00:00,2026-06-11 04:00:00+00:00,-0.009221093349716037,0.008262915881776446,-1.0,14
7_28,2026-06-11 00:00:00+00:00,2026-06-11 04:00:00+00:00,2026-06-12 04:00:00+00:00,-0.018616508685586904,0.058176745093065786,-1.0,15
7_28,2026-06-12 00:00:00+00:00,2026-06-12 04:00:00+00:00,2026-06-13 04:00:00+00:00,-0.012299931263364051,0.9194658942930006,-0.6000000000000001,8
7_28,2026-06-13 00:00:00+00:00,2026-06-13 04:00:00+00:00,2026-06-14 04:00:00+00:00,0.008133447854979403,0.8,0.2,2
7_28,2026-06-14 00:00:00+00:00,2026-06-14 04:00:00+00:00,2026-06-15 04:00:00+00:00,0.0076405043788009275,0.2,0.0,2
7_28,2026-06-15 00:00:00+00:00,2026-06-15 04:00:00+00:00,2026-06-16 04:00:00+00:00,0.003497409326424861,0.1,0.1,1
7_28,2026-06-16 00:00:00+00:00,2026-06-16 04:00:00+00:00,2026-06-17 04:00:00+00:00,-0.005155654602713989,0.1,0.2,2
7_28,2026-06-17 00:00:00+00:00,2026-06-17 04:00:00+00:00,2026-06-18 04:00:00+00:00,-0.010618238985959573,0.0,0.2,2
7_28,2026-06-18 00:00:00+00:00,2026-06-18 04:00:00+00:00,2026-06-19 04:00:00+00:00,-0.006606736399175429,0.0,0.2,2
7_28,2026-06-19 00:00:00+00:00,2026-06-19 04:00:00+00:00,2026-06-20 04:00:00+00:00,-0.003864084512851574,0.7,-0.5,7
7_28,2026-06-20 00:00:00+00:00,2026-06-20 04:00:00+00:00,2026-06-21 04:00:00+00:00,-0.0061974411571334995,0.30000000000000004,-0.4,6
7_28,2026-06-21 00:00:00+00:00,2026-06-21 04:00:00+00:00,2026-06-22 04:00:00+00:00,0.013431738213848046,0.6000000000000001,-0.8,8
7_28,2026-06-22 00:00:00+00:00,2026-06-22 04:00:00+00:00,2026-06-23 04:00:00+00:00,0.0013327712756581625,0.6254885090734872,-1.0,14
7_28,2026-06-23 00:00:00+00:00,2026-06-23 04:00:00+00:00,2026-06-24 04:00:00+00:00,0.03146270369076688,0.28057704292424124,-0.9999999999999999,16
7_28,2026-06-24 00:00:00+00:00,2026-06-24 04:00:00+00:00,2026-06-25 04:00:00+00:00,0.022569697253839616,0.00569339017971927,-1.0,16
7_28,2026-06-25 00:00:00+00:00,2026-06-25 04:00:00+00:00,2026-06-26 04:00:00+00:00,0.017820330451205454,0.016624525774001163,-1.0,16
7_28,2026-06-26 00:00:00+00:00,2026-06-26 04:00:00+00:00,2026-06-27 04:00:00+00:00,-0.02528639140803561,0.1947412760173084,-1.0,14
7_28,2026-06-27 00:00:00+00:00,2026-06-27 04:00:00+00:00,2026-06-28 04:00:00+00:00,0.00897639779923993,0.14565574682001525,-1.0000000000000002,13
7_28,2026-06-28 00:00:00+00:00,2026-06-28 04:00:00+00:00,2026-06-29 04:00:00+00:00,-0.0016227401394551214,0.21557766636682132,-1.0,15
7_28,2026-06-29 00:00:00+00:00,2026-06-29 04:00:00+00:00,2026-06-30 04:00:00+00:00,0.0040024322423545845,0.005873716379632375,-1.0,15
7_28,2026-06-30 00:00:00+00:00,2026-06-30 04:00:00+00:00,2026-07-01 04:00:00+00:00,-0.001116627333792317,0.1287464290333622,-1.0,14
7_28,2026-07-01 00:00:00+00:00,2026-07-01 04:00:00+00:00,2026-07-02 04:00:00+00:00,-0.018724256822500937,0.26725211254263365,-0.8506569140568757,13
7_28,2026-07-02 00:00:00+00:00,2026-07-02 04:00:00+00:00,2026-07-03 04:00:00+00:00,-0.016356642139607278,0.24786472008291882,-0.8128298087887076,11
7_28,2026-07-03 00:00:00+00:00,2026-07-03 04:00:00+00:00,2026-07-04 04:00:00+00:00,-0.0010814476196459042,0.8735542925668867,0.0,6
7_28,2026-07-04 00:00:00+00:00,2026-07-04 04:00:00+00:00,2026-07-05 04:00:00+00:00,-0.0036710890526729404,1.333476349747421,1.0,13
7_28,2026-07-05 00:00:00+00:00,2026-07-05 04:00:00+00:00,2026-07-06 04:00:00+00:00,0.008297031815789495,0.33839037949319184,1.0,12
7_28,2026-07-06 00:00:00+00:00,2026-07-06 04:00:00+00:00,2026-07-07 04:00:00+00:00,-0.013844899862893757,0.10814699950798451,1.0000000000000002,11
7_28,2026-07-07 00:00:00+00:00,2026-07-07 04:00:00+00:00,2026-07-08 04:00:00+00:00,-0.030445679135653242,0.19999999999999993,1.0,11
7_28,2026-07-08 00:00:00+00:00,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,-0.008841378504574171,0.3162165420074182,0.8,10
7_28,2026-07-09 00:00:00+00:00,2026-07-09 04:00:00+00:00,2026-07-10 04:00:00+00:00,-0.013098694235314711,0.8,0.0,10
7_28,2026-07-10 00:00:00+00:00,2026-07-10 04:00:00+00:00,2026-07-11 04:00:00+00:00,0.00017111812496751772,0.6000000000000001,0.0,10
7_28,2026-07-11 00:00:00+00:00,2026-07-11 04:00:00+00:00,2026-07-12 04:00:00+00:00,0.017244705837725506,0.6000000000000001,2.7755575615628914e-17,10
7_28,2026-07-12 00:00:00+00:00,2026-07-12 04:00:00+00:00,2026-07-13 04:00:00+00:00,0.0031673406996760075,0.5232443273980276,-0.438256962760074,11
7_28,2026-07-13 00:00:00+00:00,2026-07-13 04:00:00+00:00,2026-07-14 04:00:00+00:00,-0.0025160884856126973,0.6423422529231675,-0.7358886404200643,14
7_28,2026-07-14 00:00:00+00:00,2026-07-14 04:00:00+00:00,2026-07-15 04:00:00+00:00,-0.02804106536898089,0.32072800624676634,-0.8900579630240665,13
7_28,2026-07-15 00:00:00+00:00,2026-07-15 04:00:00+00:00,2026-07-16 04:00:00+00:00,-0.002441886900626456,1.0617482604014106,0.1,3
7_28,2026-07-16 00:00:00+00:00,2026-07-16 04:00:00+00:00,2026-07-17 04:00:00+00:00,-0.0012027646022577101,0.30000000000000004,0.4,6
7_28,2026-07-17 00:00:00+00:00,2026-07-17 04:00:00+00:00,2026-07-18 04:00:00+00:00,-0.003861257736692092,0.8,-0.4,10
7_28,2026-07-18 00:00:00+00:00,2026-07-18 04:00:00+00:00,2026-07-19 04:00:00+00:00,0.005116913187392213,0.3251603180209208,-0.09246733526683401,12
7_28,2026-07-19 00:00:00+00:00,2026-07-19 04:00:00+00:00,2026-07-20 04:00:00+00:00,0.005234822593257885,0.34389681079036594,0.13795372986413684,12
7_28,2026-07-20 00:00:00+00:00,2026-07-20 04:00:00+00:00,2026-07-21 04:00:00+00:00,0.013095600415479035,0.6276114552611053,0.5,9
7_28,2026-07-21 00:00:00+00:00,2026-07-21 04:00:00+00:00,2026-07-22 04:00:00+00:00,-0.007534243558283284,0.22862613645032523,0.6421915280145981,11
7_28,2026-07-22 00:00:00+00:00,2026-07-22 04:00:00+00:00,2026-07-23 04:00:00+00:00,0.0026044099092305817,0.7853766682497552,0.1437586139358734,14
7_28,2026-07-23 00:00:00+00:00,2026-07-23 04:00:00+00:00,2026-07-24 04:00:00+00:00,-0.0038782687251337593,0.3241051518861145,0.38976350283836386,13
7_28,2026-07-24 00:00:00+00:00,2026-07-24 04:00:00+00:00,2026-07-25 04:00:00+00:00,-0.006600510336162994,0.21706334763069818,0.32871711384011276,12
7_28,2026-07-25 00:00:00+00:00,2026-07-25 04:00:00+00:00,2026-07-26 04:00:00+00:00,-0.012268360140829007,0.4517071844649149,-0.09613627693447055,12
7_28,2026-07-26 00:00:00+00:00,2026-07-26 04:00:00+00:00,2026-07-27 04:00:00+00:00,-0.00345877517001918,0.7726052385930902,0.1,9
7_28,2026-07-27 00:00:00+00:00,2026-07-27 04:00:00+00:00,2026-07-28 04:00:00+00:00,-0.03136640647341695,1.1861598135190063,0.8990433884515432,13
7_28,2026-07-28 00:00:00+00:00,2026-07-28 04:00:00+00:00,2026-07-29 04:00:00+00:00,0.012047668124735334,1.699043388451543,-0.8,8
7_28,2026-07-29 00:00:00+00:00,2026-07-29 04:00:00+00:00,2026-07-30 04:00:00+00:00,-0.00727224544421654,0.2,-0.6000000000000001,8
7_28,2026-07-30 00:00:00+00:00,2026-07-30 04:00:00+00:00,2026-07-31 04:00:00+00:00,0.001981225169291334,1.0,-0.6000000000000001,8
14_56,2024-04-01 00:00:00+00:00,2024-04-01 04:00:00+00:00,2024-04-02 04:00:00+00:00,-0.06740430906381512,1.0000000000000002,0.8000000000000002,11
14_56,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-03 04:00:00+00:00,0.00033630826077638443,0.39677590887795494,0.8,10
14_56,2024-04-03 00:00:00+00:00,2024-04-03 04:00:00+00:00,2024-04-04 04:00:00+00:00,-0.011198773910464442,0.37758685270414966,0.6224131472958503,11
14_56,2024-04-04 00:00:00+00:00,2024-04-04 04:00:00+00:00,2024-04-05 04:00:00+00:00,0.010766482863865402,0.714738053690138,0.0,8
14_56,2024-04-05 00:00:00+00:00,2024-04-05 04:00:00+00:00,2024-04-06 04:00:00+00:00,0.00334223885081319,0.303690628377401,0.23095883820517799,11
14_56,2024-04-06 00:00:00+00:00,2024-04-06 04:00:00+00:00,2024-04-07 04:00:00+00:00,0.009279315425952516,0.20000000000000012,0.30652045954203866,12
14_56,2024-04-07 00:00:00+00:00,2024-04-07 04:00:00+00:00,2024-04-08 04:00:00+00:00,-0.006342601405872282,0.15073318664829366,0.37420219469850163,13
14_56,2024-04-08 00:00:00+00:00,2024-04-08 04:00:00+00:00,2024-04-09 04:00:00+00:00,-0.0021591374158844495,0.514586482595635,0.20000000000000004,8
14_56,2024-04-09 00:00:00+00:00,2024-04-09 04:00:00+00:00,2024-04-10 04:00:00+00:00,-0.0017730044886690938,0.30000000000000004,0.1,9
14_56,2024-04-10 00:00:00+00:00,2024-04-10 04:00:00+00:00,2024-04-11 04:00:00+00:00,0.00668015665741839,0.2,-0.1,7
14_56,2024-04-11 00:00:00+00:00,2024-04-11 04:00:00+00:00,2024-04-12 04:00:00+00:00,0.0025746344159222395,0.4999999999999999,0.27859129104214475,11
14_56,2024-04-12 00:00:00+00:00,2024-04-12 04:00:00+00:00,2024-04-13 04:00:00+00:00,0.05733364737549976,0.522754685682261,-0.20000000000000004,8
14_56,2024-04-13 00:00:00+00:00,2024-04-13 04:00:00+00:00,2024-04-14 04:00:00+00:00,0.08030131140558874,0.5,-0.7000000000000001,7
14_56,2024-04-14 00:00:00+00:00,2024-04-14 04:00:00+00:00,2024-04-15 04:00:00+00:00,-0.05584288476323443,0.2,-0.9,9
14_56,2024-04-15 00:00:00+00:00,2024-04-15 04:00:00+00:00,2024-04-16 04:00:00+00:00,0.021779849814777243,0.1,-0.8,8
14_56,2024-04-16 00:00:00+00:00,2024-04-16 04:00:00+00:00,2024-04-17 04:00:00+00:00,-0.010232306858647046,0.1,-0.9,9
14_56,2024-04-17 00:00:00+00:00,2024-04-17 04:00:00+00:00,2024-04-18 04:00:00+00:00,0.0066783308692939585,0.0,-0.9,9
14_56,2024-04-18 00:00:00+00:00,2024-04-18 04:00:00+00:00,2024-04-19 04:00:00+00:00,0.012581033189231117,0.0,-0.9,9
14_56,2024-04-19 00:00:00+00:00,2024-04-19 04:00:00+00:00,2024-04-20 04:00:00+00:00,-0.04292354278846544,0.1,-0.8,8
14_56,2024-04-20 00:00:00+00:00,2024-04-20 04:00:00+00:00,2024-04-21 04:00:00+00:00,-0.05648733756370246,0.0,-0.8,8
14_56,2024-04-21 00:00:00+00:00,2024-04-21 04:00:00+00:00,2024-04-22 04:00:00+00:00,-0.0070751841893466946,0.1,-0.7,7
14_56,2024-04-22 00:00:00+00:00,2024-04-22 04:00:00+00:00,2024-04-23 04:00:00+00:00,0.005158328198018014,0.0,-0.7,7
14_56,2024-04-23 00:00:00+00:00,2024-04-23 04:00:00+00:00,2024-04-24 04:00:00+00:00,0.0035444311836504427,0.4,-0.7,9
14_56,2024-04-24 00:00:00+00:00,2024-04-24 04:00:00+00:00,2024-04-25 04:00:00+00:00,0.050277570129042354,0.1,-0.8,10
14_56,2024-04-25 00:00:00+00:00,2024-04-25 04:00:00+00:00,2024-04-26 04:00:00+00:00,0.0010263858490719205,0.2,-1.0,10
14_56,2024-04-26 00:00:00+00:00,2024-04-26 04:00:00+00:00,2024-04-27 04:00:00+00:00,0.017528260201039002,0.14963589757352883,-0.8503641024264712,11
14_56,2024-04-27 00:00:00+00:00,2024-04-27 04:00:00+00:00,2024-04-28 04:00:00+00:00,-0.03870484797067399,0.2,-0.6721864496742048,12
14_56,2024-04-28 00:00:00+00:00,2024-04-28 04:00:00+00:00,2024-04-29 04:00:00+00:00,-0.013716252579844702,0.972186449674205,0.30000000000000004,3
14_56,2024-04-29 00:00:00+00:00,2024-04-29 04:00:00+00:00,2024-04-30 04:00:00+00:00,-0.006512043237775911,0.8,-0.5,9
14_56,2024-04-30 00:00:00+00:00,2024-04-30 04:00:00+00:00,2024-05-01 04:00:00+00:00,-0.011895322954697774,0.6,0.1,5
14_56,2024-05-01 00:00:00+00:00,2024-05-01 04:00:00+00:00,2024-05-02 04:00:00+00:00,0.004950315576583247,0.8709271911376223,-0.6783065161705836,12
14_56,2024-05-02 00:00:00+00:00,2024-05-02 04:00:00+00:00,2024-05-03 04:00:00+00:00,-0.027156976999472,0.33600375526699455,-0.6927376147098007,13
14_56,2024-05-03 00:00:00+00:00,2024-05-03 04:00:00+00:00,2024-05-04 04:00:00+00:00,-0.015673250751618028,0.6744098446288318,-0.30000000000000004,7
14_56,2024-05-04 00:00:00+00:00,2024-05-04 04:00:00+00:00,2024-05-05 04:00:00+00:00,0.0024725063870270404,0.4,-0.5,9
14_56,2024-05-05 00:00:00+00:00,2024-05-05 04:00:00+00:00,2024-05-06 04:00:00+00:00,-0.005626385847856993,0.628814736785507,-0.7037718409565623,14
14_56,2024-05-06 00:00:00+00:00,2024-05-06 04:00:00+00:00,2024-05-07 04:00:00+00:00,0.010234605953697013,0.44354417029932613,-0.8826350475563752,12
14_56,2024-05-07 00:00:00+00:00,2024-05-07 04:00:00+00:00,2024-05-08 04:00:00+00:00,0.010751056305743679,0.13305741417041858,-0.8950082754966967,13
14_56,2024-05-08 00:00:00+00:00,2024-05-08 04:00:00+00:00,2024-05-09 04:00:00+00:00,0.007243244381270228,0.13220809503043157,-1.0,13
14_56,2024-05-09 00:00:00+00:00,2024-05-09 04:00:00+00:00,2024-05-10 04:00:00+00:00,-0.016524674529181008,0.19999999999999998,-1.0,13
14_56,2024-05-10 00:00:00+00:00,2024-05-10 04:00:00+00:00,2024-05-11 04:00:00+00:00,0.036714920443024504,0.4554805083342475,-1.0,10
14_56,2024-05-11 00:00:00+00:00,2024-05-11 04:00:00+00:00,2024-05-12 04:00:00+00:00,-0.0008502094290353426,0.4546786571130945,-1.0000000000000002,13
14_56,2024-05-12 00:00:00+00:00,2024-05-12 04:00:00+00:00,2024-05-13 04:00:00+00:00,0.02596953902096133,0.21606209121371972,-1.0,14
14_56,2024-05-13 00:00:00+00:00,2024-05-13 04:00:00+00:00,2024-05-14 04:00:00+00:00,-0.016587439517814745,0.18678605514346727,-0.8132139448565329,14
14_56,2024-05-14 00:00:00+00:00,2024-05-14 04:00:00+00:00,2024-05-15 04:00:00+00:00,0.013758507865769555,0.29637043299921473,-0.800141682303027,14
14_56,2024-05-15 00:00:00+00:00,2024-05-15 04:00:00+00:00,2024-05-16 04:00:00+00:00,-0.03656656046144584,0.3343662228497237,-0.7487120238211852,12
14_56,2024-05-16 00:00:00+00:00,2024-05-16 04:00:00+00:00,2024-05-17 04:00:00+00:00,-0.001650684821543136,0.9498710902602977,0.1,5
14_56,2024-05-17 00:00:00+00:00,2024-05-17 04:00:00+00:00,2024-05-18 04:00:00+00:00,-0.03813876269684396,0.7000000000000001,-0.6,8
14_56,2024-05-18 00:00:00+00:00,2024-05-18 04:00:00+00:00,2024-05-19 04:00:00+00:00,0.0012689817072405797,0.4,-0.20000000000000004,8
14_56,2024-05-19 00:00:00+00:00,2024-05-19 04:00:00+00:00,2024-05-20 04:00:00+00:00,0.02298824706664401,0.5,-0.30000000000000004,9
14_56,2024-05-20 00:00:00+00:00,2024-05-20 04:00:00+00:00,2024-05-21 04:00:00+00:00,-0.10794371020812499,0.5,-0.8,10
14_56,2024-05-21 00:00:00+00:00,2024-05-21 04:00:00+00:00,2024-05-22 04:00:00+00:00,0.0012886122920133807,1.1,0.30000000000000004,5
14_56,2024-05-22 00:00:00+00:00,2024-05-22 04:00:00+00:00,2024-05-23 04:00:00+00:00,0.001582426372274093,0.2,0.30000000000000004,3
14_56,2024-05-23 00:00:00+00:00,2024-05-23 04:00:00+00:00,2024-05-24 04:00:00+00:00,-0.004098741892215985,0.0,0.30000000000000004,3
14_56,2024-05-24 00:00:00+00:00,2024-05-24 04:00:00+00:00,2024-05-25 04:00:00+00:00,-0.0023738022903758817,0.30000000000000004,0.20000000000000004,6
14_56,2024-05-25 00:00:00+00:00,2024-05-25 04:00:00+00:00,2024-05-26 04:00:00+00:00,0.00497961100921095,0.30000000000000004,0.1,3
14_56,2024-05-26 00:00:00+00:00,2024-05-26 04:00:00+00:00,2024-05-27 04:00:00+00:00,0.00047274581512309847,0.1,0.2,2
14_56,2024-05-27 00:00:00+00:00,2024-05-27 04:00:00+00:00,2024-05-28 04:00:00+00:00,-0.004412837787992853,0.1,0.30000000000000004,3
14_56,2024-05-28 00:00:00+00:00,2024-05-28 04:00:00+00:00,2024-05-29 04:00:00+00:00,0.003977058259925182,0.30000000000000004,0.6000000000000001,6
14_56,2024-05-29 00:00:00+00:00,2024-05-29 04:00:00+00:00,2024-05-30 04:00:00+00:00,-0.005382446804838205,0.0,0.6000000000000001,6
14_56,2024-05-30 00:00:00+00:00,2024-05-30 04:00:00+00:00,2024-05-31 04:00:00+00:00,-0.0028893408528110954,0.4,0.2,6
14_56,2024-05-31 00:00:00+00:00,2024-05-31 04:00:00+00:00,2024-06-01 04:00:00+00:00,0.002416556935399961,0.1,0.30000000000000004,5
14_56,2024-06-01 00:00:00+00:00,2024-06-01 04:00:00+00:00,2024-06-02 04:00:00+00:00,7.603033464711562e-05,0.7412887963400767,-0.4412887963400767,11
14_56,2024-06-02 00:00:00+00:00,2024-06-02 04:00:00+00:00,2024-06-03 04:00:00+00:00,0.004727189295889108,0.002397140076579596,-0.4432827364391394,11
14_56,2024-06-03 00:00:00+00:00,2024-06-03 04:00:00+00:00,2024-06-04 04:00:00+00:00,-0.004381907100565575,0.28608605148269783,-0.30000000000000004,9
14_56,2024-06-04 00:00:00+00:00,2024-06-04 04:00:00+00:00,2024-06-05 04:00:00+00:00,-0.009297459035184127,0.8170843557302211,-0.6875020393417065,15
14_56,2024-06-05 00:00:00+00:00,2024-06-05 04:00:00+00:00,2024-06-06 04:00:00+00:00,-0.00266576917057444,0.40491872052552613,-0.35590358234716457,14
14_56,2024-06-06 00:00:00+00:00,2024-06-06 04:00:00+00:00,2024-06-07 04:00:00+00:00,0.003229597373807497,0.020322045575008663,-0.3677281452981349,14
14_56,2024-06-07 00:00:00+00:00,2024-06-07 04:00:00+00:00,2024-06-08 04:00:00+00:00,0.03916390011735714,0.6599491606266809,-0.6066365349262888,11
14_56,2024-06-08 00:00:00+00:00,2024-06-08 04:00:00+00:00,2024-06-09 04:00:00+00:00,0.009241334876712701,0.5490967046515818,-0.44163916380793944,11
14_56,2024-06-09 00:00:00+00:00,2024-06-09 04:00:00+00:00,2024-06-10 04:00:00+00:00,-0.009325534757086685,0.5274458490160997,0.0,8
14_56,2024-06-10 00:00:00+00:00,2024-06-10 04:00:00+00:00,2024-06-11 04:00:00+00:00,-0.00025626253266851796,0.1,-0.1,9
14_56,2024-06-11 00:00:00+00:00,2024-06-11 04:00:00+00:00,2024-06-12 04:00:00+00:00,0.005507729623004677,0.2,-0.30000000000000004,9
14_56,2024-06-12 00:00:00+00:00,2024-06-12 04:00:00+00:00,2024-06-13 04:00:00+00:00,-0.00229569007752136,0.4895100782942284,-0.6580279083658347,11
14_56,2024-06-13 00:00:00+00:00,2024-06-13 04:00:00+00:00,2024-06-14 04:00:00+00:00,0.005936915350390024,0.21248027040431858,-0.4726412078652404,11
14_56,2024-06-14 00:00:00+00:00,2024-06-14 04:00:00+00:00,2024-06-15 04:00:00+00:00,0.006506220847004974,0.29999999999999993,-0.5,9
14_56,2024-06-15 00:00:00+00:00,2024-06-15 04:00:00+00:00,2024-06-16 04:00:00+00:00,-0.0032112084930707684,0.46362401385723295,-0.8,11
14_56,2024-06-16 00:00:00+00:00,2024-06-16 04:00:00+00:00,2024-06-17 04:00:00+00:00,0.0026078649326985127,0.30658000041134037,-0.8062507560214558,13
14_56,2024-06-17 00:00:00+00:00,2024-06-17 04:00:00+00:00,2024-06-18 04:00:00+00:00,0.07854445663006232,0.16728140416306445,-0.7999999999999999,12
14_56,2024-06-18 00:00:00+00:00,2024-06-18 04:00:00+00:00,2024-06-19 04:00:00+00:00,-0.032460423558289216,0.2738151069754874,-1.0,13
14_56,2024-06-19 00:00:00+00:00,2024-06-19 04:00:00+00:00,2024-06-20 04:00:00+00:00,0.005958248482982708,0.3753476638298695,-0.9999999999999998,15
