symbol,period,year,era,strategy,cost,samples,mean_return,median_return,win_rate,profit_factor,profit_factor_clean
ETHUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0006,103,-0.0006547748592537649,-0.001752344456093468,0.34951456310679613,0.8161054232155145,0.8161054232155145
ETHUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0008,103,-0.000854774859253764,-0.001952344456093468,0.33980582524271846,0.76848725449926,0.76848725449926
ETHUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0,11,-0.002467084305861188,-0.0022716475923127977,0.45454545454545453,0.2135694243614843,0.2135694243614843
ETHUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0002,11,-0.0026670843058611876,-0.0024716475923127978,0.36363636363636365,0.17861838519379966,0.17861838519379966
ETHUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0004,11,-0.002867084305861188,-0.002671647592312798,0.2727272727272727,0.1547414382087982,0.1547414382087982
ETHUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0006,11,-0.003067084305861188,-0.0028716475923127975,0.2727272727272727,0.13295906822635134,0.13295906822635134
ETHUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0008,11,-0.0032670843058611883,-0.0030716475923127976,0.2727272727272727,0.11289728268651725,0.11289728268651725
ETHUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0,65,-0.0009235465404099466,-0.0010587589428094901,0.4153846153846154,0.6322933493930847,0.6322933493930847
ETHUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0002,65,-0.0011235465404099466,-0.0012587589428094902,0.36923076923076925,0.5732532062744042,0.5732532062744042
ETHUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0004,65,-0.0013235465404099467,-0.00145875894280949,0.3384615384615385,0.5210102231420762,0.5210102231420762
ETHUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0006,65,-0.0015235465404099466,-0.00165875894280949,0.3076923076923077,0.4744633650004732,0.4744633650004732
ETHUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0008,65,-0.0017235465404099469,-0.00185875894280949,0.3076923076923077,0.4325757146634302,0.4325757146634302
ETHUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0,16,0.0002825540780508548,-0.0032023106854616734,0.25,1.0633514086540965,1.0633514086540965
ETHUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0002,16,8.255407805085472e-05,-0.0034023106854616735,0.25,1.0179071924550014,1.0179071924550014
ETHUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0004,16,-0.00011744592194914407,-0.0036023106854616736,0.25,0.9753270429875635,0.9753270429875635
ETHUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0006,16,-0.0003174459219491459,-0.0038023106854616733,0.25,0.935348475145159,0.935348475145159
ETHUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0008,16,-0.000517445921949146,-0.004002310685461674,0.25,0.8977401278775755,0.8977401278775755
ETHUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0,83,-0.0003527013852700068,-0.002790412308490975,0.37349397590361444,0.9169289652403948,0.9169289652403948
ETHUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0002,83,-0.0005527013852700064,-0.002990412308490975,0.37349397590361444,0.8735550113662729,0.8735550113662729
ETHUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0004,83,-0.0007527013852700064,-0.003190412308490975,0.37349397590361444,0.8325984710903359,0.8325984710903359
ETHUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0006,83,-0.0009527013852700074,-0.0033904123084909747,0.3614457831325301,0.7939467496823188,0.7939467496823188
ETHUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0008,83,-0.001152701385270007,-0.003590412308490975,0.3493975903614458,0.757499975909725,0.757499975909725
ETHUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0,21,0.0038367580534158204,0.0012671627877580693,0.5714285714285714,2.3517747517181924,2.3517747517181924
ETHUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0002,21,0.0036367580534158186,0.0010671627877580693,0.5714285714285714,2.2437502635495203,2.2437502635495203
ETHUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0004,21,0.0034367580534158215,0.0008671627877580694,0.5238095238095238,2.141094913448751,2.141094913448751
ETHUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0006,21,0.003236758053415819,0.0006671627877580694,0.5238095238095238,2.0417478936007876,2.0417478936007876
ETHUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0008,21,0.0030367580534158213,0.0004671627877580693,0.5238095238095238,1.948310169917677,1.948310169917677
ETHUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0,105,0.0003219559730854024,-0.0011497040693224658,0.4380952380952381,1.0837190333164333,1.0837190333164333
ETHUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0002,105,0.00012195597308540225,-0.001349704069322466,0.42857142857142855,1.030809895864946,1.030809895864946
ETHUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0004,105,-7.804402691459723e-05,-0.0015497040693224658,0.41904761904761906,0.9808388606409998,0.9808388606409998
ETHUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0006,105,-0.000278044026914598,-0.0017497040693224657,0.4,0.9336743775321728,0.9336743775321728
ETHUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0008,105,-0.0004780440269145975,-0.0019497040693224658,0.3904761904761905,0.8891507166122825,0.8891507166122825
ETHUSDT,2024-05,2024,HIST_2024_2025,ATR_080_100,0.0,19,-0.00030447732200265446,-0.0013955939569805231,0.3157894736842105,0.8310999667250254,0.8310999667250254
ETHUSDT,2024-05,2024,HIST_2024_2025,ATR_080_100,0.0002,19,-0.0005044773220026545,-0.0015955939569805232,0.3157894736842105,0.7398997302670682,0.7398997302670682
ETHUSDT,2024-05,2024,HIST_2024_2025,ATR_080_100,0.0004,19,-0.0007044773220026546,-0.001795593956980523,0.3157894736842105,0.6607203793964657,0.6607203793964657
ETHUSDT,2024-05,2024,HIST_2024_2025,ATR_080_100,0.0006,19,-0.0009044773220026542,-0.001995593956980523,0.3157894736842105,0.5913321947333616,0.5913321947333616
ETHUSDT,2024-05,2024,HIST_2024_2025,ATR_080_100,0.0008,19,-0.0011044773220026548,-0.002195593956980523,0.3157894736842105,0.5300247924956148,0.5300247924956148
ETHUSDT,2024-05,2024,HIST_2024_2025,BASE_SHORT,0.0,93,-0.0007148064519544664,-0.0013760949710918124,0.3548387096774194,0.7413410989500667,0.7413410989500667
ETHUSDT,2024-05,2024,HIST_2024_2025,BASE_SHORT,0.0002,93,-0.0009148064519544666,-0.0015760949710918125,0.3548387096774194,0.6837361809315966,0.6837361809315966
ETHUSDT,2024-05,2024,HIST_2024_2025,BASE_SHORT,0.0004,93,-0.0011148064519544661,-0.0017760949710918124,0.3548387096774194,0.631051143380058,0.631051143380058
ETHUSDT,2024-05,2024,HIST_2024_2025,BASE_SHORT,0.0006,93,-0.0013148064519544669,-0.0019760949710918123,0.34408602150537637,0.5827435425584145,0.5827435425584145
ETHUSDT,2024-05,2024,HIST_2024_2025,BASE_SHORT,0.0008,93,-0.0015148064519544663,-0.0021760949710918124,0.3333333333333333,0.5387088079947514,0.5387088079947514
ETHUSDT,2024-06,2024,HIST_2024_2025,ATR_080_100,0.0,21,-0.00155021236435179,-0.001511998150025784,0.3333333333333333,0.3864607853565045,0.3864607853565045
ETHUSDT,2024-06,2024,HIST_2024_2025,ATR_080_100,0.0002,21,-0.0017502123643517902,-0.001711998150025784,0.2857142857142857,0.34357410631520724,0.34357410631520724
ETHUSDT,2024-06,2024,HIST_2024_2025,ATR_080_100,0.0004,21,-0.0019502123643517898,-0.001911998150025784,0.23809523809523808,0.30619940113872157,0.30619940113872157
ETHUSDT,2024-06,2024,HIST_2024_2025,ATR_080_100,0.0006,21,-0.00215021236435179,-0.002111998150025784,0.19047619047619047,0.27443227338349224,0.27443227338349224
ETHUSDT,2024-06,2024,HIST_2024_2025,ATR_080_100,0.0008,21,-0.0023502123643517905,-0.002311998150025784,0.19047619047619047,0.2480269234815532,0.2480269234815532
ETHUSDT,2024-06,2024,HIST_2024_2025,BASE_SHORT,0.0,94,-0.0003395261849627273,-0.00031818261192351205,0.4148936170212766,0.8345465084117615,0.8345465084117615
ETHUSDT,2024-06,2024,HIST_2024_2025,BASE_SHORT,0.0002,94,-0.000539526184962727,-0.000518182611923512,0.40425531914893614,0.7514295852045063,0.7514295852045063
ETHUSDT,2024-06,2024,HIST_2024_2025,BASE_SHORT,0.0004,94,-0.0007395261849627274,-0.000718182611923512,0.3723404255319149,0.6773883338592365,0.6773883338592365
ETHUSDT,2024-06,2024,HIST_2024_2025,BASE_SHORT,0.0006,94,-0.0009395261849627274,-0.000918182611923512,0.3404255319148936,0.6117814102053083,0.6117814102053083
ETHUSDT,2024-06,2024,HIST_2024_2025,BASE_SHORT,0.0008,94,-0.0011395261849627269,-0.001118182611923512,0.32978723404255317,0.5535206333295476,0.5535206333295476
ETHUSDT,2024-07,2024,HIST_2024_2025,ATR_080_100,0.0,29,0.002881769760805514,0.00015061243218061904,0.5517241379310345,2.52161005658681,2.52161005658681
ETHUSDT,2024-07,2024,HIST_2024_2025,ATR_080_100,0.0002,29,0.0026817697608055133,-4.938756781938097e-05,0.4827586206896552,2.346926160567575,2.346926160567575
ETHUSDT,2024-07,2024,HIST_2024_2025,ATR_080_100,0.0004,29,0.002481769760805515,-0.000249387567819381,0.4827586206896552,2.1849109852202586,2.1849109852202586
ETHUSDT,2024-07,2024,HIST_2024_2025,ATR_080_100,0.0006,29,0.002281769760805513,-0.0004493875678193809,0.4827586206896552,2.038146723623268,2.038146723623268
ETHUSDT,2024-07,2024,HIST_2024_2025,ATR_080_100,0.0008,29,0.0020817697608055134,-0.000649387567819381,0.4827586206896552,1.904576760266755,1.904576760266755
ETHUSDT,2024-07,2024,HIST_2024_2025,BASE_SHORT,0.0,100,0.00044205948827686357,-0.0007229572722610711,0.45,1.168495384926048,1.168495384926048
ETHUSDT,2024-07,2024,HIST_2024_2025,BASE_SHORT,0.0002,100,0.00024205948827686404,-0.0009229572722610711,0.42,1.0884223122305845,1.0884223122305845
ETHUSDT,2024-07,2024,HIST_2024_2025,BASE_SHORT,0.0004,100,4.205948827686395e-05,-0.001122957272261071,0.39,1.0147296964754982,1.0147296964754982
ETHUSDT,2024-07,2024,HIST_2024_2025,BASE_SHORT,0.0006,100,-0.00015794051172313681,-0.001322957272261071,0.39,0.9469539246801698,0.9469539246801698
ETHUSDT,2024-07,2024,HIST_2024_2025,BASE_SHORT,0.0008,100,-0.0003579405117231369,-0.001522957272261071,0.39,0.8845137581480728,0.8845137581480728
ETHUSDT,2024-08,2024,HIST_2024_2025,ATR_080_100,0.0,23,-0.0034555131612272845,-0.002967948051457059,0.2608695652173913,0.19480824505647576,0.19480824505647576
ETHUSDT,2024-08,2024,HIST_2024_2025,ATR_080_100,0.0002,23,-0.003655513161227285,-0.003167948051457059,0.2608695652173913,0.17656878476827367,0.17656878476827367
ETHUSDT,2024-08,2024,HIST_2024_2025,ATR_080_100,0.0004,23,-0.0038555131612272838,-0.003367948051457059,0.2608695652173913,0.15950488789586845,0.15950488789586845
ETHUSDT,2024-08,2024,HIST_2024_2025,ATR_080_100,0.0006,23,-0.004055513161227285,-0.0035679480514570587,0.21739130434782608,0.14406183173091244,0.14406183173091244
ETHUSDT,2024-08,2024,HIST_2024_2025,ATR_080_100,0.0008,23,-0.004255513161227284,-0.003767948051457059,0.21739130434782608,0.13057208918844643,0.13057208918844643
ETHUSDT,2024-08,2024,HIST_2024_2025,BASE_SHORT,0.0,91,0.0021890896281286246,-0.00010202539298664881,0.4835164835164835,1.7093302791103797,1.7093302791103797
ETHUSDT,2024-08,2024,HIST_2024_2025,BASE_SHORT,0.0002,91,0.001989089628128624,-0.0003020253929866488,0.4835164835164835,1.6236499984078108,1.6236499984078108
ETHUSDT,2024-08,2024,HIST_2024_2025,BASE_SHORT,0.0004,91,0.0017890896281286238,-0.0005020253929866488,0.4725274725274725,1.5430416715207502,1.5430416715207502
ETHUSDT,2024-08,2024,HIST_2024_2025,BASE_SHORT,0.0006,91,0.0015890896281286258,-0.0007020253929866488,0.45054945054945056,1.4669876081201643,1.4669876081201643
ETHUSDT,2024-08,2024,HIST_2024_2025,BASE_SHORT,0.0008,91,0.0013890896281286258,-0.0009020253929866488,0.43956043956043955,1.395319314771925,1.395319314771925
ETHUSDT,2024-09,2024,HIST_2024_2025,ATR_080_100,0.0,28,0.0012838362253139366,0.0005890220086496312,0.6071428571428571,1.9132561708028588,1.9132561708028588
ETHUSDT,2024-09,2024,HIST_2024_2025,ATR_080_100,0.0002,28,0.0010838362253139371,0.0003890220086496312,0.6071428571428571,1.7301755039589624,1.7301755039589624
ETHUSDT,2024-09,2024,HIST_2024_2025,ATR_080_100,0.0004,28,0.0008838362253139366,0.00018902200864963115,0.6071428571428571,1.5655025530141915,1.5655025530141915
ETHUSDT,2024-09,2024,HIST_2024_2025,ATR_080_100,0.0006,28,0.0006838362253139368,-1.097799135036878e-05,0.5,1.4133879812978585,1.4133879812978585
ETHUSDT,2024-09,2024,HIST_2024_2025,ATR_080_100,0.0008,28,0.0004838362253139367,-0.00021097799135036887,0.4642857142857143,1.2750795866640268,1.2750795866640268
ETHUSDT,2024-09,2024,HIST_2024_2025,BASE_SHORT,0.0,99,-0.0008514806227231748,-0.0013201395035669083,0.40404040404040403,0.6810040854484555,0.6810040854484555
ETHUSDT,2024-09,2024,HIST_2024_2025,BASE_SHORT,0.0002,99,-0.0010514806227231747,-0.0015201395035669084,0.40404040404040403,0.6229149705284275,0.6229149705284275
ETHUSDT,2024-09,2024,HIST_2024_2025,BASE_SHORT,0.0004,99,-0.0012514806227231748,-0.0017201395035669083,0.3838383838383838,0.5697652866143469,0.5697652866143469
ETHUSDT,2024-09,2024,HIST_2024_2025,BASE_SHORT,0.0006,99,-0.0014514806227231747,-0.0019201395035669082,0.35353535353535354,0.5218574726898035,0.5218574726898035
ETHUSDT,2024-09,2024,HIST_2024_2025,BASE_SHORT,0.0008,99,-0.0016514806227231743,-0.0021201395035669083,0.3333333333333333,0.4786664374200059,0.4786664374200059
ETHUSDT,2024-10,2024,HIST_2024_2025,ATR_080_100,0.0,27,0.001830269914023525,0.00017959995154970265,0.5185185185185185,2.360997225691605,2.360997225691605
ETHUSDT,2024-10,2024,HIST_2024_2025,ATR_080_100,0.0002,27,0.0016302699140235254,-2.0400048450297357e-05,0.48148148148148145,2.130677335518861,2.130677335518861
ETHUSDT,2024-10,2024,HIST_2024_2025,ATR_080_100,0.0004,27,0.0014302699140235256,-0.00022040004845029737,0.48148148148148145,1.925407910912164,1.925407910912164
ETHUSDT,2024-10,2024,HIST_2024_2025,ATR_080_100,0.0006,27,0.001230269914023525,-0.0004204000484502973,0.48148148148148145,1.7459527316199832,1.7459527316199832
ETHUSDT,2024-10,2024,HIST_2024_2025,ATR_080_100,0.0008,27,0.001030269914023525,-0.0006204000484502974,0.4074074074074074,1.5854891873420165,1.5854891873420165
ETHUSDT,2024-10,2024,HIST_2024_2025,BASE_SHORT,0.0,85,0.00039682467255807086,-8.94658077947863e-05,0.49411764705882355,1.164423075531966,1.164423075531966
ETHUSDT,2024-10,2024,HIST_2024_2025,BASE_SHORT,0.0002,85,0.0001968246725580711,-0.0002894658077947863,0.4588235294117647,1.078154270454415,1.078154270454415
ETHUSDT,2024-10,2024,HIST_2024_2025,BASE_SHORT,0.0004,85,-3.1753274419288426e-06,-0.0004894658077947863,0.4470588235294118,0.9987920466877573,0.9987920466877573
ETHUSDT,2024-10,2024,HIST_2024_2025,BASE_SHORT,0.0006,85,-0.0002031753274419295,-0.0006894658077947862,0.43529411764705883,0.9258737337269441,0.9258737337269441
ETHUSDT,2024-10,2024,HIST_2024_2025,BASE_SHORT,0.0008,85,-0.00040317532744192934,-0.0008894658077947863,0.4117647058823529,0.8588325780536818,0.8588325780536818
ETHUSDT,2024-11,2024,HIST_2024_2025,ATR_080_100,0.0,20,-0.0009216696598460028,-0.001793352222725253,0.4,0.7247837236313099,0.7247837236313099
ETHUSDT,2024-11,2024,HIST_2024_2025,ATR_080_100,0.0002,20,-0.001121669659846003,-0.001993352222725253,0.4,0.6766490356804026,0.6766490356804026
ETHUSDT,2024-11,2024,HIST_2024_2025,ATR_080_100,0.0004,20,-0.0013216696598460024,-0.002193352222725253,0.4,0.6317332588159449,0.6317332588159449
ETHUSDT,2024-11,2024,HIST_2024_2025,ATR_080_100,0.0006,20,-0.0015216696598460027,-0.002393352222725253,0.35,0.5903524416084576,0.5903524416084576
ETHUSDT,2024-11,2024,HIST_2024_2025,ATR_080_100,0.0008,20,-0.0017216696598460032,-0.002593352222725253,0.35,0.5521829351307392,0.5521829351307392
ETHUSDT,2024-11,2024,HIST_2024_2025,BASE_SHORT,0.0,81,-0.002124443019038399,-0.0019424529548103253,0.35802469135802467,0.5198578608719386,0.5198578608719386
ETHUSDT,2024-11,2024,HIST_2024_2025,BASE_SHORT,0.0002,81,-0.0023244430190383987,-0.0021424529548103254,0.3333333333333333,0.4897358476396462,0.4897358476396462
ETHUSDT,2024-11,2024,HIST_2024_2025,BASE_SHORT,0.0004,81,-0.002524443019038399,-0.0023424529548103255,0.32098765432098764,0.46163075441560847,0.46163075441560847
ETHUSDT,2024-11,2024,HIST_2024_2025,BASE_SHORT,0.0006,81,-0.002724443019038399,-0.002542452954810325,0.30864197530864196,0.43542976575481684,0.43542976575481684
ETHUSDT,2024-11,2024,HIST_2024_2025,BASE_SHORT,0.0008,81,-0.0029244430190383994,-0.0027424529548103252,0.30864197530864196,0.41086553931987424,0.41086553931987424
ETHUSDT,2024-12,2024,HIST_2024_2025,ATR_080_100,0.0,24,0.0012525611131585003,-0.0002340640931146054,0.5,1.5587519318451135,1.5587519318451135
ETHUSDT,2024-12,2024,HIST_2024_2025,ATR_080_100,0.0002,24,0.0010525611131585004,-0.0004340640931146054,0.4583333333333333,1.4490848308440931,1.4490848308440931
ETHUSDT,2024-12,2024,HIST_2024_2025,ATR_080_100,0.0004,24,0.0008525611131585004,-0.0006340640931146054,0.4166666666666667,1.34749207313835,1.34749207313835
ETHUSDT,2024-12,2024,HIST_2024_2025,ATR_080_100,0.0006,24,0.0006525611131585003,-0.0008340640931146052,0.4166666666666667,1.2539014030540327,1.2539014030540327
ETHUSDT,2024-12,2024,HIST_2024_2025,ATR_080_100,0.0008,24,0.00045256111315850013,-0.0010340640931146053,0.4166666666666667,1.1684385437821263,1.1684385437821263
ETHUSDT,2024-12,2024,HIST_2024_2025,BASE_SHORT,0.0,100,-0.0002457994978597511,-0.0010250558375307084,0.42,0.9320345696979027,0.9320345696979027
ETHUSDT,2024-12,2024,HIST_2024_2025,BASE_SHORT,0.0002,100,-0.0004457994978597517,-0.0012250558375307085,0.41,0.8805799094866857,0.8805799094866857
ETHUSDT,2024-12,2024,HIST_2024_2025,BASE_SHORT,0.0004,100,-0.0006457994978597506,-0.0014250558375307084,0.37,0.8324429831729592,0.8324429831729592
ETHUSDT,2024-12,2024,HIST_2024_2025,BASE_SHORT,0.0006,100,-0.0008457994978597518,-0.0016250558375307082,0.36,0.7875576210997198,0.7875576210997198
ETHUSDT,2024-12,2024,HIST_2024_2025,BASE_SHORT,0.0008,100,-0.0010457994978597506,-0.0018250558375307083,0.36,0.7455049965654972,0.7455049965654972
ETHUSDT,2025-01,2025,HIST_2024_2025,ATR_080_100,0.0,26,-0.0011756393222445661,-0.000771792855957576,0.46153846153846156,0.6197209736960465,0.6197209736960465
ETHUSDT,2025-01,2025,HIST_2024_2025,ATR_080_100,0.0002,26,-0.0013756393222445658,-0.000971792855957576,0.46153846153846156,0.5700065516580622,0.5700065516580622
ETHUSDT,2025-01,2025,HIST_2024_2025,ATR_080_100,0.0004,26,-0.0015756393222445659,-0.001171792855957576,0.4230769230769231,0.5235351902643678,0.5235351902643678
ETHUSDT,2025-01,2025,HIST_2024_2025,ATR_080_100,0.0006,26,-0.0017756393222445664,-0.0013717928559575758,0.4230769230769231,0.4811594908199929,0.4811594908199929
ETHUSDT,2025-01,2025,HIST_2024_2025,ATR_080_100,0.0008,26,-0.001975639322244566,-0.001571792855957576,0.38461538461538464,0.4420911820854988,0.4420911820854988
ETHUSDT,2025-01,2025,HIST_2024_2025,BASE_SHORT,0.0,103,0.0006827092842549327,-0.0003065566704909539,0.4854368932038835,1.2180559887514077,1.2180559887514077
ETHUSDT,2025-01,2025,HIST_2024_2025,BASE_SHORT,0.0002,103,0.00048270928425493296,-0.0005065566704909539,0.47572815533980584,1.1492165649300758,1.1492165649300758
ETHUSDT,2025-01,2025,HIST_2024_2025,BASE_SHORT,0.0004,103,0.0002827092842549333,-0.0007065566704909539,0.4563106796116505,1.084622082343276,1.084622082343276
ETHUSDT,2025-01,2025,HIST_2024_2025,BASE_SHORT,0.0006,103,8.270928425493225e-05,-0.0009065566704909539,0.4368932038834951,1.023963811957304,1.023963811957304
ETHUSDT,2025-01,2025,HIST_2024_2025,BASE_SHORT,0.0008,103,-0.00011729071574506757,-0.0011065566704909538,0.4174757281553398,0.9671082991233145,0.9671082991233145
ETHUSDT,2025-02,2025,HIST_2024_2025,ATR_080_100,0.0,25,-0.0024053200051658273,-0.0035213178603922257,0.28,0.45260145786091244,0.45260145786091244
ETHUSDT,2025-02,2025,HIST_2024_2025,ATR_080_100,0.0002,25,-0.0026053200051658278,-0.003721317860392226,0.28,0.42589979822846996,0.42589979822846996
ETHUSDT,2025-02,2025,HIST_2024_2025,ATR_080_100,0.0004,25,-0.0028053200051658274,-0.003921317860392226,0.28,0.4008405831748432,0.4008405831748432
ETHUSDT,2025-02,2025,HIST_2024_2025,ATR_080_100,0.0006,25,-0.0030053200051658275,-0.0041213178603922256,0.28,0.3772767918937366,0.3772767918937366
ETHUSDT,2025-02,2025,HIST_2024_2025,ATR_080_100,0.0008,25,-0.003205320005165827,-0.004321317860392226,0.28,0.3550784422917016,0.3550784422917016
ETHUSDT,2025-02,2025,HIST_2024_2025,BASE_SHORT,0.0,97,0.002061759059130751,-0.0008517321191665594,0.4948453608247423,1.6805990636236579,1.6805990636236579
ETHUSDT,2025-02,2025,HIST_2024_2025,BASE_SHORT,0.0002,97,0.001861759059130751,-0.0010517321191665595,0.4845360824742268,1.5944507384090292,1.5944507384090292
ETHUSDT,2025-02,2025,HIST_2024_2025,BASE_SHORT,0.0004,97,0.0016617590591307516,-0.0012517321191665594,0.4536082474226804,1.513110588679138,1.513110588679138
ETHUSDT,2025-02,2025,HIST_2024_2025,BASE_SHORT,0.0006,97,0.0014617590591307504,-0.0014517321191665593,0.44329896907216493,1.4363784618670221,1.4363784618670221
ETHUSDT,2025-02,2025,HIST_2024_2025,BASE_SHORT,0.0008,97,0.0012617590591307514,-0.0016517321191665594,0.44329896907216493,1.3645553071194958,1.3645553071194958
ETHUSDT,2025-03,2025,HIST_2024_2025,ATR_080_100,0.0,20,-0.002166757756052423,-0.001417352080286205,0.35,0.2219781051297705,0.2219781051297705
ETHUSDT,2025-03,2025,HIST_2024_2025,ATR_080_100,0.0002,20,-0.0023667577560524226,-0.001617352080286205,0.35,0.18806434809100406,0.18806434809100406
ETHUSDT,2025-03,2025,HIST_2024_2025,ATR_080_100,0.0004,20,-0.0025667577560524227,-0.0018173520802862051,0.35,0.15704638759713105,0.15704638759713105
ETHUSDT,2025-03,2025,HIST_2024_2025,ATR_080_100,0.0006,20,-0.0027667577560524237,-0.002017352080286205,0.35,0.12856851472181807,0.12856851472181807
ETHUSDT,2025-03,2025,HIST_2024_2025,ATR_080_100,0.0008,20,-0.0029667577560524233,-0.002217352080286205,0.35,0.10233098756791734,0.10233098756791734
ETHUSDT,2025-03,2025,HIST_2024_2025,BASE_SHORT,0.0,92,0.0012022177231836922,2.6770959556277063e-05,0.5108695652173914,1.4545755848401858,1.4545755848401858
ETHUSDT,2025-03,2025,HIST_2024_2025,BASE_SHORT,0.0002,92,0.0010022177231836925,-0.00017322904044372295,0.4891304347826087,1.3649343925577646,1.3649343925577646
ETHUSDT,2025-03,2025,HIST_2024_2025,BASE_SHORT,0.0004,92,0.000802217723183693,-0.00037322904044372296,0.4782608695652174,1.2815226139090996,1.2815226139090996
ETHUSDT,2025-03,2025,HIST_2024_2025,BASE_SHORT,0.0006,92,0.0006022177231836914,-0.0005732290404437229,0.4673913043478261,1.2037269201453522,1.2037269201453522
ETHUSDT,2025-03,2025,HIST_2024_2025,BASE_SHORT,0.0008,92,0.00040221772318369166,-0.000773229040443723,0.45652173913043476,1.1312654919791065,1.1312654919791065
ETHUSDT,2025-04,2025,HIST_2024_2025,ATR_080_100,0.0,16,0.0034891460788627135,0.00010096844367202262,0.5,2.5153569128901094,2.5153569128901094
ETHUSDT,2025-04,2025,HIST_2024_2025,ATR_080_100,0.0002,16,0.003289146078862714,-9.903155632797736e-05,0.5,2.3690376041579415,2.3690376041579415
ETHUSDT,2025-04,2025,HIST_2024_2025,ATR_080_100,0.0004,16,0.0030891460788627133,-0.00029903155632797734,0.5,2.234412032835672,2.234412032835672
ETHUSDT,2025-04,2025,HIST_2024_2025,ATR_080_100,0.0006,16,0.0028891460788627137,-0.0004990315563279772,0.5,2.110132230239508,2.110132230239508
ETHUSDT,2025-04,2025,HIST_2024_2025,ATR_080_100,0.0008,16,0.002689146078862713,-0.0006990315563279773,0.4375,1.9928887745927613,1.9928887745927613
ETHUSDT,2025-04,2025,HIST_2024_2025,BASE_SHORT,0.0,80,0.0005414084223092003,-0.0011259299855200244,0.3875,1.192672669635388,1.192672669635388
ETHUSDT,2025-04,2025,HIST_2024_2025,BASE_SHORT,0.0002,80,0.0003414084223092008,-0.0013259299855200245,0.3625,1.11634317020728,1.11634317020728
ETHUSDT,2025-04,2025,HIST_2024_2025,BASE_SHORT,0.0004,80,0.00014140842230920045,-0.0015259299855200244,0.3625,1.0461817977495187,1.0461817977495187
ETHUSDT,2025-04,2025,HIST_2024_2025,BASE_SHORT,0.0006,80,-5.85915776908e-05,-0.0017259299855200243,0.35,0.9816304341642529,0.9816304341642529
ETHUSDT,2025-04,2025,HIST_2024_2025,BASE_SHORT,0.0008,80,-0.0002585915776908001,-0.0019259299855200244,0.3375,0.9221291939752175,0.9221291939752175
ETHUSDT,2025-05,2025,HIST_2024_2025,ATR_080_100,0.0,17,0.0009383721358612188,0.00044558231566882434,0.5294117647058824,1.4841177494631124,1.4841177494631124
ETHUSDT,2025-05,2025,HIST_2024_2025,ATR_080_100,0.0002,17,0.0007383721358612189,0.00024558231566882435,0.5294117647058824,1.3632949691768044,1.3632949691768044
ETHUSDT,2025-05,2025,HIST_2024_2025,ATR_080_100,0.0004,17,0.0005383721358612186,4.558231566882432e-05,0.5294117647058824,1.2531670330286964,1.2531670330286964
ETHUSDT,2025-05,2025,HIST_2024_2025,ATR_080_100,0.0006,17,0.0003383721358612189,-0.0001544176843311756,0.47058823529411764,1.1517533843740508,1.1517533843740508
ETHUSDT,2025-05,2025,HIST_2024_2025,ATR_080_100,0.0008,17,0.0001383721358612188,-0.0003544176843311757,0.47058823529411764,1.0592439666823033,1.0592439666823033
ETHUSDT,2025-05,2025,HIST_2024_2025,BASE_SHORT,0.0,84,-0.0005715621476573114,-0.0008942729350633893,0.44047619047619047,0.8399962637512958,0.8399962637512958
ETHUSDT,2025-05,2025,HIST_2024_2025,BASE_SHORT,0.0002,84,-0.0007715621476573112,-0.0010942729350633894,0.4166666666666667,0.7907376196183544,0.7907376196183544
