beta_window_days,residual_lookback_days,rebalance_time,entry_time,exit_time,gross_return,turnover,estimated_market_beta,long_count,short_count
56,1,2024-12-04 00:00:00+00:00,2024-12-04 04:00:00+00:00,2024-12-05 04:00:00+00:00,3.1501775329678683e-06,1.75,0.18080408360054703,4,4
56,1,2024-12-05 00:00:00+00:00,2024-12-05 04:00:00+00:00,2024-12-06 04:00:00+00:00,0.007292166042449394,1.5,0.10438788474654404,4,4
56,1,2024-12-06 00:00:00+00:00,2024-12-06 04:00:00+00:00,2024-12-07 04:00:00+00:00,0.016213758785293672,1.75,-0.023022884066177515,4,4
56,1,2024-12-07 00:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-08 04:00:00+00:00,0.017395017660651907,2.0,0.1156155777072727,4,4
56,1,2024-12-08 00:00:00+00:00,2024-12-08 04:00:00+00:00,2024-12-09 04:00:00+00:00,0.015141739505782473,1.75,-0.014678772573418875,4,4
56,1,2024-12-09 00:00:00+00:00,2024-12-09 04:00:00+00:00,2024-12-10 04:00:00+00:00,0.004015353135512198,1.75,-0.15649097421706681,4,4
56,1,2024-12-10 00:00:00+00:00,2024-12-10 04:00:00+00:00,2024-12-11 04:00:00+00:00,0.007287556314493987,1.25,-0.05527835909452124,4,4
56,1,2024-12-11 00:00:00+00:00,2024-12-11 04:00:00+00:00,2024-12-12 04:00:00+00:00,-0.010428888641055956,2.0,0.054420428752736116,4,4
56,1,2024-12-12 00:00:00+00:00,2024-12-12 04:00:00+00:00,2024-12-13 04:00:00+00:00,-0.030044038882858753,1.25,0.14790631825927686,4,4
56,1,2024-12-13 00:00:00+00:00,2024-12-13 04:00:00+00:00,2024-12-14 04:00:00+00:00,0.0156712075731016,0.75,-0.006971847414525029,4,4
56,1,2024-12-14 00:00:00+00:00,2024-12-14 04:00:00+00:00,2024-12-15 04:00:00+00:00,-0.009374439800772405,1.75,0.24929538976758034,4,4
56,1,2024-12-15 00:00:00+00:00,2024-12-15 04:00:00+00:00,2024-12-16 04:00:00+00:00,0.00863449889561474,1.0,0.0943214977722,4,4
56,1,2024-12-16 00:00:00+00:00,2024-12-16 04:00:00+00:00,2024-12-17 04:00:00+00:00,0.005963878239737777,1.75,0.062130008248847804,4,4
56,1,2024-12-17 00:00:00+00:00,2024-12-17 04:00:00+00:00,2024-12-18 04:00:00+00:00,-0.010635900378967417,1.75,0.11449106456409586,4,4
56,1,2024-12-18 00:00:00+00:00,2024-12-18 04:00:00+00:00,2024-12-19 04:00:00+00:00,-0.0068709449351336965,1.25,0.06107386327945791,4,4
56,1,2024-12-19 00:00:00+00:00,2024-12-19 04:00:00+00:00,2024-12-20 04:00:00+00:00,0.0053502510314653445,1.75,-0.09409638596419492,4,4
56,1,2024-12-20 00:00:00+00:00,2024-12-20 04:00:00+00:00,2024-12-21 04:00:00+00:00,-0.0031801817453267905,1.5,0.21711918170482786,4,4
56,1,2024-12-21 00:00:00+00:00,2024-12-21 04:00:00+00:00,2024-12-22 04:00:00+00:00,0.006939522441298571,1.75,-0.15094693044929586,4,4
56,1,2024-12-22 00:00:00+00:00,2024-12-22 04:00:00+00:00,2024-12-23 04:00:00+00:00,0.011771759368979423,1.5,-0.03928896608012747,4,4
56,1,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-24 04:00:00+00:00,-0.018490496023221045,2.0,-0.18353010621644503,4,4
56,1,2024-12-24 00:00:00+00:00,2024-12-24 04:00:00+00:00,2024-12-25 04:00:00+00:00,0.00278745193962765,0.5,-0.015416181239744045,4,4
56,1,2024-12-25 00:00:00+00:00,2024-12-25 04:00:00+00:00,2024-12-26 04:00:00+00:00,-0.005753782991582065,1.75,0.1842865683755644,4,4
56,1,2024-12-26 00:00:00+00:00,2024-12-26 04:00:00+00:00,2024-12-27 04:00:00+00:00,-0.004118279086477453,1.25,0.18633485000243982,4,4
56,1,2024-12-27 00:00:00+00:00,2024-12-27 04:00:00+00:00,2024-12-28 04:00:00+00:00,-0.011635318563044922,1.0,-0.031245666882108475,4,4
56,1,2024-12-28 00:00:00+00:00,2024-12-28 04:00:00+00:00,2024-12-29 04:00:00+00:00,-0.001110029754785774,1.0,-0.18717852877127578,4,4
56,1,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-30 04:00:00+00:00,0.004907926808494001,1.5,0.06994506911810217,4,4
56,1,2024-12-30 00:00:00+00:00,2024-12-30 04:00:00+00:00,2024-12-31 04:00:00+00:00,-0.0021733204075954082,2.0,-0.040730774115228116,4,4
56,1,2024-12-31 00:00:00+00:00,2024-12-31 04:00:00+00:00,2025-01-01 04:00:00+00:00,-0.0016589983446019668,1.5,0.03959763777099512,4,4
56,1,2025-01-01 00:00:00+00:00,2025-01-01 04:00:00+00:00,2025-01-02 04:00:00+00:00,0.007550735644468121,1.25,0.07735010587566837,4,4
56,1,2025-01-02 00:00:00+00:00,2025-01-02 04:00:00+00:00,2025-01-03 04:00:00+00:00,-0.011391576423777472,1.75,-0.2111082074706092,4,4
56,1,2025-01-03 00:00:00+00:00,2025-01-03 04:00:00+00:00,2025-01-04 04:00:00+00:00,0.006767775889256672,1.5,-0.007939479795297133,4,4
56,1,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-05 04:00:00+00:00,-0.009955031253363056,1.5,-0.2547308304026409,4,4
56,1,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-06 04:00:00+00:00,-0.01363619126705476,1.0,-0.09313665492298656,4,4
56,1,2025-01-06 00:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-07 04:00:00+00:00,0.015084254433341604,1.0,0.007736021642873403,4,4
56,1,2025-01-07 00:00:00+00:00,2025-01-07 04:00:00+00:00,2025-01-08 04:00:00+00:00,-0.013625465363391528,1.75,0.26547881640481574,4,4
56,1,2025-01-08 00:00:00+00:00,2025-01-08 04:00:00+00:00,2025-01-09 04:00:00+00:00,-0.005169559386436567,1.25,0.08292142022034821,4,4
56,1,2025-01-09 00:00:00+00:00,2025-01-09 04:00:00+00:00,2025-01-10 04:00:00+00:00,-0.00048407324095214865,1.0,0.06158997649131723,4,4
56,1,2025-01-10 00:00:00+00:00,2025-01-10 04:00:00+00:00,2025-01-11 04:00:00+00:00,-0.004964320115810189,1.75,-0.07466827368763221,4,4
56,1,2025-01-11 00:00:00+00:00,2025-01-11 04:00:00+00:00,2025-01-12 04:00:00+00:00,-0.010461596509647036,1.5,0.02348349341044742,4,4
56,1,2025-01-12 00:00:00+00:00,2025-01-12 04:00:00+00:00,2025-01-13 04:00:00+00:00,0.0022357803212806893,1.0,-0.1231238604645375,4,4
56,1,2025-01-13 00:00:00+00:00,2025-01-13 04:00:00+00:00,2025-01-14 04:00:00+00:00,0.00522788026881682,1.75,0.2822803376265676,4,4
56,1,2025-01-14 00:00:00+00:00,2025-01-14 04:00:00+00:00,2025-01-15 04:00:00+00:00,-0.007331392104471007,1.5,0.028593794978667375,4,4
56,1,2025-01-15 00:00:00+00:00,2025-01-15 04:00:00+00:00,2025-01-16 04:00:00+00:00,-0.009200633746248577,1.75,-0.16505333904804403,4,4
56,1,2025-01-16 00:00:00+00:00,2025-01-16 04:00:00+00:00,2025-01-17 04:00:00+00:00,-0.02932469437850921,1.25,-0.12198675459440064,4,4
56,1,2025-01-17 00:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-18 04:00:00+00:00,0.010500872621606483,0.75,-0.003425536979971333,4,4
56,1,2025-01-18 00:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-19 04:00:00+00:00,0.007912148982017198,1.5,0.021404491685730442,4,4
56,1,2025-01-19 00:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-20 04:00:00+00:00,-0.02263908640284505,1.75,0.17923409908710447,4,4
56,1,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-21 04:00:00+00:00,-0.002494159332200291,1.5,0.17794978180406112,4,4
56,1,2025-01-21 00:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-22 04:00:00+00:00,0.004986921990591753,1.75,-0.007342336977231606,4,4
56,1,2025-01-22 00:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-23 04:00:00+00:00,0.0008617208180304453,1.25,0.04023946733965597,4,4
56,1,2025-01-23 00:00:00+00:00,2025-01-23 04:00:00+00:00,2025-01-24 04:00:00+00:00,0.004403838271966415,1.75,0.14695052118023044,4,4
56,1,2025-01-24 00:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-25 04:00:00+00:00,0.013462617064267782,1.75,0.10281231325585027,4,4
56,1,2025-01-25 00:00:00+00:00,2025-01-25 04:00:00+00:00,2025-01-26 04:00:00+00:00,-0.0030352958507746525,2.0,0.13318862556076227,4,4
56,1,2025-01-26 00:00:00+00:00,2025-01-26 04:00:00+00:00,2025-01-27 04:00:00+00:00,-0.0034852503295572518,1.0,0.147822820009004,4,4
56,1,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,2025-01-28 04:00:00+00:00,0.008465574277776708,1.75,-0.18177372847009765,4,4
56,1,2025-01-28 00:00:00+00:00,2025-01-28 04:00:00+00:00,2025-01-29 04:00:00+00:00,-0.016144268491194644,2.0,0.1459193804213074,4,4
56,1,2025-01-29 00:00:00+00:00,2025-01-29 04:00:00+00:00,2025-01-30 04:00:00+00:00,0.011044703242720055,1.0,0.1944143932980949,4,4
56,1,2025-01-30 00:00:00+00:00,2025-01-30 04:00:00+00:00,2025-01-31 04:00:00+00:00,-0.008530829889735775,1.75,-0.054641236684854155,4,4
56,1,2025-01-31 00:00:00+00:00,2025-01-31 04:00:00+00:00,2025-02-01 04:00:00+00:00,-0.006976747560455021,1.25,-0.04951792045229997,4,4
56,1,2025-02-01 00:00:00+00:00,2025-02-01 04:00:00+00:00,2025-02-02 04:00:00+00:00,0.02820827748736368,1.25,-0.26294407744396875,4,4
56,1,2025-02-02 00:00:00+00:00,2025-02-02 04:00:00+00:00,2025-02-03 04:00:00+00:00,-0.031188139309854465,1.75,0.18785239544952873,4,4
56,1,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-04 04:00:00+00:00,0.05447471717435701,0.75,0.29072995311649286,4,4
56,1,2025-02-04 00:00:00+00:00,2025-02-04 04:00:00+00:00,2025-02-05 04:00:00+00:00,0.004059036187507775,1.5,-0.036151730179751373,4,4
56,1,2025-02-05 00:00:00+00:00,2025-02-05 04:00:00+00:00,2025-02-06 04:00:00+00:00,0.0010734836922845492,1.25,-0.04001563246930662,4,4
56,1,2025-02-06 00:00:00+00:00,2025-02-06 04:00:00+00:00,2025-02-07 04:00:00+00:00,0.0009074559426881651,1.5,0.043106645339571426,4,4
56,1,2025-02-07 00:00:00+00:00,2025-02-07 04:00:00+00:00,2025-02-08 04:00:00+00:00,-0.011078999307049808,1.75,0.25121360093122974,4,4
56,1,2025-02-08 00:00:00+00:00,2025-02-08 04:00:00+00:00,2025-02-09 04:00:00+00:00,-0.008716594980850007,1.5,-0.04817499063558883,4,4
56,1,2025-02-09 00:00:00+00:00,2025-02-09 04:00:00+00:00,2025-02-10 04:00:00+00:00,-0.0009659161864164489,1.5,0.008828779161233702,4,4
56,1,2025-02-10 00:00:00+00:00,2025-02-10 04:00:00+00:00,2025-02-11 04:00:00+00:00,-0.002779508710832143,1.25,0.0662398262172528,4,4
56,1,2025-02-11 00:00:00+00:00,2025-02-11 04:00:00+00:00,2025-02-12 04:00:00+00:00,0.008190507165878824,1.25,-0.22023723318028823,4,4
56,1,2025-02-12 00:00:00+00:00,2025-02-12 04:00:00+00:00,2025-02-13 04:00:00+00:00,-0.010123620169513764,1.75,-0.10329576065396837,4,4
56,1,2025-02-13 00:00:00+00:00,2025-02-13 04:00:00+00:00,2025-02-14 04:00:00+00:00,0.014047315709811048,1.5,0.13368130698150815,4,4
56,1,2025-02-14 00:00:00+00:00,2025-02-14 04:00:00+00:00,2025-02-15 04:00:00+00:00,-0.00937978248501585,1.75,-0.17566199263158622,4,4
56,1,2025-02-15 00:00:00+00:00,2025-02-15 04:00:00+00:00,2025-02-16 04:00:00+00:00,0.01314154824759721,1.5,-0.15135148799194884,4,4
56,1,2025-02-16 00:00:00+00:00,2025-02-16 04:00:00+00:00,2025-02-17 04:00:00+00:00,0.012332832296063037,1.75,0.2317937471587545,4,4
56,1,2025-02-17 00:00:00+00:00,2025-02-17 04:00:00+00:00,2025-02-18 04:00:00+00:00,-0.0007521404326619324,1.5,-0.04853263850393663,4,4
56,1,2025-02-18 00:00:00+00:00,2025-02-18 04:00:00+00:00,2025-02-19 04:00:00+00:00,0.015815207472055726,1.25,-0.03267325207307381,4,4
56,1,2025-02-19 00:00:00+00:00,2025-02-19 04:00:00+00:00,2025-02-20 04:00:00+00:00,0.021391871194424622,1.75,0.23138181158782145,4,4
56,1,2025-02-20 00:00:00+00:00,2025-02-20 04:00:00+00:00,2025-02-21 04:00:00+00:00,0.011729321015232358,1.75,0.009369504527488776,4,4
56,1,2025-02-21 00:00:00+00:00,2025-02-21 04:00:00+00:00,2025-02-22 04:00:00+00:00,-0.009676436326625515,1.75,-0.10999028622675738,4,4
56,1,2025-02-22 00:00:00+00:00,2025-02-22 04:00:00+00:00,2025-02-23 04:00:00+00:00,0.008316339684803525,1.25,0.12985323269893856,4,4
56,1,2025-02-23 00:00:00+00:00,2025-02-23 04:00:00+00:00,2025-02-24 04:00:00+00:00,0.008392673836962045,1.75,-0.04652493010493186,4,4
56,1,2025-02-24 00:00:00+00:00,2025-02-24 04:00:00+00:00,2025-02-25 04:00:00+00:00,-0.005668573476365513,1.5,-0.11386216877808866,4,4
56,1,2025-02-25 00:00:00+00:00,2025-02-25 04:00:00+00:00,2025-02-26 04:00:00+00:00,0.014639569081833698,1.75,0.09731327239685805,4,4
56,1,2025-02-26 00:00:00+00:00,2025-02-26 04:00:00+00:00,2025-02-27 04:00:00+00:00,-0.023682520239712845,1.75,-0.24750378993430994,4,4
56,1,2025-02-27 00:00:00+00:00,2025-02-27 04:00:00+00:00,2025-02-28 04:00:00+00:00,-0.0013749703411051056,1.0,-0.18371641354466595,4,4
56,1,2025-02-28 00:00:00+00:00,2025-02-28 04:00:00+00:00,2025-03-01 04:00:00+00:00,-0.010541055802727906,1.5,-0.15804792636396664,4,4
56,1,2025-03-01 00:00:00+00:00,2025-03-01 04:00:00+00:00,2025-03-02 04:00:00+00:00,0.006927759645248888,1.0,-0.08200377135642228,4,4
56,1,2025-03-02 00:00:00+00:00,2025-03-02 04:00:00+00:00,2025-03-03 04:00:00+00:00,-0.04818197495454449,1.5,0.1330867875340809,4,4
56,1,2025-03-03 00:00:00+00:00,2025-03-03 04:00:00+00:00,2025-03-04 04:00:00+00:00,0.010835500312804072,1.25,0.026091470775198022,4,4
56,1,2025-03-04 00:00:00+00:00,2025-03-04 04:00:00+00:00,2025-03-05 04:00:00+00:00,0.021631451203275642,2.0,0.20238076224539991,4,4
56,1,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-06 04:00:00+00:00,0.022015240522845814,1.75,0.04229198424539371,4,4
56,1,2025-03-06 00:00:00+00:00,2025-03-06 04:00:00+00:00,2025-03-07 04:00:00+00:00,0.00043345211707652986,1.5,0.03049117605339502,4,4
56,1,2025-03-07 00:00:00+00:00,2025-03-07 04:00:00+00:00,2025-03-08 04:00:00+00:00,0.0015978281541840222,1.5,0.07446314042905643,4,4
56,1,2025-03-08 00:00:00+00:00,2025-03-08 04:00:00+00:00,2025-03-09 04:00:00+00:00,0.0036004597559431,1.75,0.09435149629289807,4,4
56,1,2025-03-09 00:00:00+00:00,2025-03-09 04:00:00+00:00,2025-03-10 04:00:00+00:00,0.0021496766412539836,1.25,0.05547872144747987,4,4
56,1,2025-03-10 00:00:00+00:00,2025-03-10 04:00:00+00:00,2025-03-11 04:00:00+00:00,-0.009219731200726985,1.75,-0.062104647919035916,4,4
56,1,2025-03-11 00:00:00+00:00,2025-03-11 04:00:00+00:00,2025-03-12 04:00:00+00:00,-0.004085992003207167,1.25,0.08600336572653833,4,4
56,1,2025-03-12 00:00:00+00:00,2025-03-12 04:00:00+00:00,2025-03-13 04:00:00+00:00,-0.008154401337386874,1.75,0.19450020325151862,4,4
56,1,2025-03-13 00:00:00+00:00,2025-03-13 04:00:00+00:00,2025-03-14 04:00:00+00:00,-0.0032833598006467984,1.5,-0.18494473245134346,4,4
56,1,2025-03-14 00:00:00+00:00,2025-03-14 04:00:00+00:00,2025-03-15 04:00:00+00:00,0.00016389756561401014,1.5,0.008500551267655865,4,4
56,1,2025-03-15 00:00:00+00:00,2025-03-15 04:00:00+00:00,2025-03-16 04:00:00+00:00,0.004310734659461232,2.0,-0.01874015512637217,4,4
56,1,2025-03-16 00:00:00+00:00,2025-03-16 04:00:00+00:00,2025-03-17 04:00:00+00:00,-0.003190260848849019,1.5,0.03192970877154244,4,4
56,1,2025-03-17 00:00:00+00:00,2025-03-17 04:00:00+00:00,2025-03-18 04:00:00+00:00,0.00020169526085030143,2.0,0.1747664890967911,4,4
56,1,2025-03-18 00:00:00+00:00,2025-03-18 04:00:00+00:00,2025-03-19 04:00:00+00:00,0.0019093567104784132,1.75,0.12887014018744436,4,4
56,1,2025-03-19 00:00:00+00:00,2025-03-19 04:00:00+00:00,2025-03-20 04:00:00+00:00,0.0014585898368063843,1.75,-0.002807922915312261,4,4
56,1,2025-03-20 00:00:00+00:00,2025-03-20 04:00:00+00:00,2025-03-21 04:00:00+00:00,0.005493394885935282,1.75,-0.012295906245300914,4,4
56,1,2025-03-21 00:00:00+00:00,2025-03-21 04:00:00+00:00,2025-03-22 04:00:00+00:00,0.006788665032434277,1.5,0.14829433970987554,4,4
56,1,2025-03-22 00:00:00+00:00,2025-03-22 04:00:00+00:00,2025-03-23 04:00:00+00:00,0.006016140443277154,1.75,0.103355563256608,4,4
56,1,2025-03-23 00:00:00+00:00,2025-03-23 04:00:00+00:00,2025-03-24 04:00:00+00:00,0.003340171476502965,2.0,-0.11869185273133434,4,4
56,1,2025-03-24 00:00:00+00:00,2025-03-24 04:00:00+00:00,2025-03-25 04:00:00+00:00,-0.0004730857567857155,1.75,0.09341883431963599,4,4
56,1,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-26 04:00:00+00:00,-0.01011085378078208,1.0,-0.026561756796595615,4,4
56,1,2025-03-26 00:00:00+00:00,2025-03-26 04:00:00+00:00,2025-03-27 04:00:00+00:00,-0.006277308794738742,1.25,-0.2254693364132352,4,4
56,1,2025-03-27 00:00:00+00:00,2025-03-27 04:00:00+00:00,2025-03-28 04:00:00+00:00,0.004657945651947576,1.5,-0.01163277735227039,4,4
56,1,2025-03-28 00:00:00+00:00,2025-03-28 04:00:00+00:00,2025-03-29 04:00:00+00:00,-0.002028425032752551,1.5,0.018439902487964177,4,4
56,1,2025-03-29 00:00:00+00:00,2025-03-29 04:00:00+00:00,2025-03-30 04:00:00+00:00,-0.013104050520477417,1.25,0.1520431094688483,4,4
56,1,2025-03-30 00:00:00+00:00,2025-03-30 04:00:00+00:00,2025-03-31 04:00:00+00:00,-0.0036616411191317533,1.0,0.11847346272670689,4,4
56,1,2025-03-31 00:00:00+00:00,2025-03-31 04:00:00+00:00,2025-04-01 04:00:00+00:00,0.005665472280584949,1.0,0.06947643143948978,4,4
56,1,2025-04-01 00:00:00+00:00,2025-04-01 04:00:00+00:00,2025-04-02 04:00:00+00:00,-0.005663366687946134,1.5,0.02358294139787165,4,4
56,1,2025-04-02 00:00:00+00:00,2025-04-02 04:00:00+00:00,2025-04-03 04:00:00+00:00,-0.00020265252871566608,1.75,-0.0060669794431349455,4,4
56,1,2025-04-03 00:00:00+00:00,2025-04-03 04:00:00+00:00,2025-04-04 04:00:00+00:00,-0.010370649266538495,1.75,0.028872471030797292,4,4
56,1,2025-04-04 00:00:00+00:00,2025-04-04 04:00:00+00:00,2025-04-05 04:00:00+00:00,0.0049374254628958,1.0,-0.015911924598948246,4,4
56,1,2025-04-05 00:00:00+00:00,2025-04-05 04:00:00+00:00,2025-04-06 04:00:00+00:00,-0.005514034255355835,1.75,0.018875613291564508,4,4
56,1,2025-04-06 00:00:00+00:00,2025-04-06 04:00:00+00:00,2025-04-07 04:00:00+00:00,-0.0059495961054608915,1.5,-0.05149276352105861,4,4
56,1,2025-04-07 00:00:00+00:00,2025-04-07 04:00:00+00:00,2025-04-08 04:00:00+00:00,0.002100178554459653,1.5,0.022671701461538407,4,4
56,1,2025-04-08 00:00:00+00:00,2025-04-08 04:00:00+00:00,2025-04-09 04:00:00+00:00,-0.016945575437158814,1.75,0.02602173915222472,4,4
56,1,2025-04-09 00:00:00+00:00,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,0.004250309692260812,0.75,-0.002443867183979237,4,4
56,1,2025-04-10 00:00:00+00:00,2025-04-10 04:00:00+00:00,2025-04-11 04:00:00+00:00,0.0008619167641918529,1.5,-0.0041019290937961694,4,4
56,1,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-12 04:00:00+00:00,0.006479668528609969,1.5,-0.10470430599235359,4,4
56,1,2025-04-12 00:00:00+00:00,2025-04-12 04:00:00+00:00,2025-04-13 04:00:00+00:00,0.0003153305393587824,1.5,0.06339532422662911,4,4
56,1,2025-04-13 00:00:00+00:00,2025-04-13 04:00:00+00:00,2025-04-14 04:00:00+00:00,0.0019198608963705427,1.75,-0.20478039140556065,4,4
56,1,2025-04-14 00:00:00+00:00,2025-04-14 04:00:00+00:00,2025-04-15 04:00:00+00:00,0.0004289566930776312,1.5,0.068454732054187,4,4
56,1,2025-04-15 00:00:00+00:00,2025-04-15 04:00:00+00:00,2025-04-16 04:00:00+00:00,-0.0007444121815821658,1.75,0.07814835421183852,4,4
56,1,2025-04-16 00:00:00+00:00,2025-04-16 04:00:00+00:00,2025-04-17 04:00:00+00:00,-0.002286325320800503,1.0,0.1475617805444077,4,4
56,1,2025-04-17 00:00:00+00:00,2025-04-17 04:00:00+00:00,2025-04-18 04:00:00+00:00,-0.00034105699571547465,1.25,0.0026788662844544064,4,4
56,1,2025-04-18 00:00:00+00:00,2025-04-18 04:00:00+00:00,2025-04-19 04:00:00+00:00,-0.002737931770200097,1.25,0.11200328425225398,4,4
56,1,2025-04-19 00:00:00+00:00,2025-04-19 04:00:00+00:00,2025-04-20 04:00:00+00:00,-0.022530008113859412,1.5,-0.04803290011259451,4,4
56,1,2025-04-20 00:00:00+00:00,2025-04-20 04:00:00+00:00,2025-04-21 04:00:00+00:00,-0.0021283839504714352,1.0,-0.030456828134322794,4,4
56,1,2025-04-21 00:00:00+00:00,2025-04-21 04:00:00+00:00,2025-04-22 04:00:00+00:00,0.005525351352825392,1.25,0.02438154182569846,4,4
56,1,2025-04-22 00:00:00+00:00,2025-04-22 04:00:00+00:00,2025-04-23 04:00:00+00:00,3.414223850758957e-05,1.75,0.07200155136425296,4,4
56,1,2025-04-23 00:00:00+00:00,2025-04-23 04:00:00+00:00,2025-04-24 04:00:00+00:00,0.009004953111432581,1.25,0.0758243882466324,4,4
56,1,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-25 04:00:00+00:00,-0.009800500181701116,1.75,-0.05990354273303339,4,4
56,1,2025-04-25 00:00:00+00:00,2025-04-25 04:00:00+00:00,2025-04-26 04:00:00+00:00,-0.016461894704504265,1.25,-0.17765845290841933,4,4
56,1,2025-04-26 00:00:00+00:00,2025-04-26 04:00:00+00:00,2025-04-27 04:00:00+00:00,-0.0012562186954201277,1.25,0.198774849123467,4,4
56,1,2025-04-27 00:00:00+00:00,2025-04-27 04:00:00+00:00,2025-04-28 04:00:00+00:00,0.015382955529885847,1.0,0.0804725685366311,4,4
56,1,2025-04-28 00:00:00+00:00,2025-04-28 04:00:00+00:00,2025-04-29 04:00:00+00:00,0.008093901342772644,2.0,-0.03043768899445798,4,4
56,1,2025-04-29 00:00:00+00:00,2025-04-29 04:00:00+00:00,2025-04-30 04:00:00+00:00,0.004556064884000219,2.0,0.029443699864816764,4,4
56,1,2025-04-30 00:00:00+00:00,2025-04-30 04:00:00+00:00,2025-05-01 04:00:00+00:00,-0.003789459166686035,2.0,0.0882716808114915,4,4
56,1,2025-05-01 00:00:00+00:00,2025-05-01 04:00:00+00:00,2025-05-02 04:00:00+00:00,0.003661436208476365,1.25,0.020415075213642997,4,4
56,1,2025-05-02 00:00:00+00:00,2025-05-02 04:00:00+00:00,2025-05-03 04:00:00+00:00,0.005183213934391681,1.5,-0.093030903564717,4,4
56,1,2025-05-03 00:00:00+00:00,2025-05-03 04:00:00+00:00,2025-05-04 04:00:00+00:00,-0.006258897580398937,1.25,0.21022361727499791,4,4
56,1,2025-05-04 00:00:00+00:00,2025-05-04 04:00:00+00:00,2025-05-05 04:00:00+00:00,0.00669142106323449,1.75,-0.059318722736570184,4,4
56,1,2025-05-05 00:00:00+00:00,2025-05-05 04:00:00+00:00,2025-05-06 04:00:00+00:00,0.003444023519826714,1.0,-0.09676553682066402,4,4
56,1,2025-05-06 00:00:00+00:00,2025-05-06 04:00:00+00:00,2025-05-07 04:00:00+00:00,0.009210609751781895,1.5,0.12658414503989632,4,4
56,1,2025-05-07 00:00:00+00:00,2025-05-07 04:00:00+00:00,2025-05-08 04:00:00+00:00,0.01666694253009994,1.25,0.1133861971567034,4,4
56,1,2025-05-08 00:00:00+00:00,2025-05-08 04:00:00+00:00,2025-05-09 04:00:00+00:00,0.009777731077954266,1.5,0.0050516830932609,4,4
56,1,2025-05-09 00:00:00+00:00,2025-05-09 04:00:00+00:00,2025-05-10 04:00:00+00:00,-0.0077969146552638036,1.75,-0.12788851613255037,4,4
56,1,2025-05-10 00:00:00+00:00,2025-05-10 04:00:00+00:00,2025-05-11 04:00:00+00:00,-0.03691313129951626,0.75,0.00749668908207668,4,4
56,1,2025-05-11 00:00:00+00:00,2025-05-11 04:00:00+00:00,2025-05-12 04:00:00+00:00,0.009478080288356353,1.25,-0.18136494616834986,4,4
56,1,2025-05-12 00:00:00+00:00,2025-05-12 04:00:00+00:00,2025-05-13 04:00:00+00:00,-0.026898318596810383,2.0,0.155964228414205,4,4
56,1,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-14 04:00:00+00:00,0.013577749643641668,1.25,-0.06812618946935972,4,4
56,1,2025-05-14 00:00:00+00:00,2025-05-14 04:00:00+00:00,2025-05-15 04:00:00+00:00,0.0007206625728549132,2.0,0.02293369284688318,4,4
56,1,2025-05-15 00:00:00+00:00,2025-05-15 04:00:00+00:00,2025-05-16 04:00:00+00:00,-0.010911540887099572,1.75,0.12319186512983926,4,4
56,1,2025-05-16 00:00:00+00:00,2025-05-16 04:00:00+00:00,2025-05-17 04:00:00+00:00,-0.018208535801376047,1.0,0.1665847196971926,4,4
56,1,2025-05-17 00:00:00+00:00,2025-05-17 04:00:00+00:00,2025-05-18 04:00:00+00:00,0.0011053211396882534,1.25,-0.027166608510974244,4,4
56,1,2025-05-18 00:00:00+00:00,2025-05-18 04:00:00+00:00,2025-05-19 04:00:00+00:00,0.0014965943207438936,1.5,0.16373041514186149,4,4
56,1,2025-05-19 00:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-20 04:00:00+00:00,0.007431728759019679,2.0,-0.025457783990628147,4,4
56,1,2025-05-20 00:00:00+00:00,2025-05-20 04:00:00+00:00,2025-05-21 04:00:00+00:00,0.005112129712630753,2.0,0.1603379210489442,4,4
56,1,2025-05-21 00:00:00+00:00,2025-05-21 04:00:00+00:00,2025-05-22 04:00:00+00:00,-0.005045382734054443,2.0,-0.04592871317972136,4,4
