symbol,period,experiment,cost,samples,win_rate,mean_return,median_return,profit_factor,best_trade,worst_trade,profit_factor_clean
ETHUSDT,2026-06,ATR_CONTRACTING,0.0,24,0.5416666666666666,0.0014393718079330025,0.0015955891862156069,1.740465990114933,0.017763636363636426,-0.007160890253975927,1.740465990114933
ETHUSDT,2026-06,ATR_CONTRACTING,0.0002,24,0.5416666666666666,0.0012393718079330024,0.0013955891862156068,1.608866463868712,0.017563636363636427,-0.007360890253975926,1.608866463868712
ETHUSDT,2026-06,ATR_CONTRACTING,0.0004,24,0.5416666666666666,0.0010393718079330025,0.001195589186215607,1.488608846496464,0.017363636363636425,-0.007560890253975927,1.488608846496464
ETHUSDT,2026-06,ATR_CONTRACTING,0.0006,24,0.5416666666666666,0.0008393718079330025,0.000995589186215607,1.3782874581725033,0.017163636363636426,-0.0077608902539759266,1.3782874581725033
ETHUSDT,2026-06,ATR_CONTRACTING,0.0008,24,0.5416666666666666,0.0006393718079330022,0.0007955891862156069,1.2767196907434812,0.016963636363636427,-0.007960890253975927,1.2767196907434812
ETHUSDT,2026-06,ATR_CONTRACTING,0.001,24,0.5416666666666666,0.00043937180793300205,0.0005955891862156068,1.1829034463613954,0.016763636363636425,-0.008160890253975928,1.1829034463613954
ETHUSDT,2026-06,ATR_EXPANDING,0.0,95,0.4105263157894737,-0.00016337673851985976,-0.0013186236194726586,0.9559363679895043,0.031745086754909835,-0.03834581204954168,0.9559363679895043
ETHUSDT,2026-06,ATR_EXPANDING,0.0002,95,0.3894736842105263,-0.000363376738519859,-0.0015186236194726587,0.9050419039890913,0.031545086754909836,-0.03854581204954168,0.9050419039890913
ETHUSDT,2026-06,ATR_EXPANDING,0.0004,95,0.37894736842105264,-0.0005633767385198594,-0.0017186236194726586,0.8573807735969275,0.03134508675490984,-0.03874581204954168,0.8573807735969275
ETHUSDT,2026-06,ATR_EXPANDING,0.0006,95,0.35789473684210527,-0.0007633767385198607,-0.0019186236194726584,0.8127744813908667,0.031145086754909835,-0.038945812049541687,0.8127744813908667
ETHUSDT,2026-06,ATR_EXPANDING,0.0008,95,0.3473684210526316,-0.0009633767385198599,-0.0021186236194726585,0.7710499564527498,0.030945086754909836,-0.039145812049541685,0.7710499564527498
ETHUSDT,2026-06,ATR_EXPANDING,0.001,95,0.3368421052631579,-0.0011633767385198605,-0.0023186236194726586,0.7319510251750878,0.030745086754909834,-0.039345812049541684,0.7319510251750878
ETHUSDT,2026-07,BASE_SHORT,0.0,81,0.30864197530864196,-0.0015746676511496473,-0.0019174622004285435,0.44181773605451996,0.019385970011997378,-0.012856130031772661,0.44181773605451996
ETHUSDT,2026-07,BASE_SHORT,0.0002,81,0.30864197530864196,-0.0017746676511496472,-0.0021174622004285436,0.40031542719527974,0.01918597001199738,-0.013056130031772662,0.40031542719527974
ETHUSDT,2026-07,BASE_SHORT,0.0004,81,0.30864197530864196,-0.0019746676511496475,-0.0023174622004285437,0.36251829543525144,0.018985970011997377,-0.01325613003177266,0.36251829543525144
ETHUSDT,2026-07,BASE_SHORT,0.0006,81,0.2716049382716049,-0.002174667651149647,-0.0025174622004285434,0.3288544688854089,0.018785970011997378,-0.013456130031772661,0.3288544688854089
ETHUSDT,2026-07,BASE_SHORT,0.0008,81,0.24691358024691357,-0.0023746676511496472,-0.0027174622004285435,0.2992010190724859,0.01858597001199738,-0.013656130031772662,0.2992010190724859
ETHUSDT,2026-07,BASE_SHORT,0.001,81,0.2345679012345679,-0.002574667651149648,-0.0029174622004285436,0.272688150911475,0.018385970011997377,-0.013856130031772662,0.272688150911475
ETHUSDT,2026-07,ATR_CONTRACTING,0.0,24,0.375,-0.0016577599009517756,-0.001781580888651213,0.36715085442325524,0.005287994705820642,-0.012856130031772661,0.36715085442325524
ETHUSDT,2026-07,ATR_CONTRACTING,0.0002,24,0.375,-0.0018577599009517755,-0.001981580888651213,0.323101646229604,0.005087994705820643,-0.013056130031772662,0.323101646229604
ETHUSDT,2026-07,ATR_CONTRACTING,0.0004,24,0.375,-0.0020577599009517756,-0.002181580888651213,0.28289012122886364,0.004887994705820642,-0.01325613003177266,0.28289012122886364
ETHUSDT,2026-07,ATR_CONTRACTING,0.0006,24,0.3333333333333333,-0.0022577599009517752,-0.002381580888651213,0.24682871976510462,0.004687994705820642,-0.013456130031772661,0.24682871976510462
ETHUSDT,2026-07,ATR_CONTRACTING,0.0008,24,0.2916666666666667,-0.0024577599009517758,-0.002581580888651213,0.21683575786137596,0.004487994705820642,-0.013656130031772662,0.21683575786137596
ETHUSDT,2026-07,ATR_CONTRACTING,0.001,24,0.25,-0.002657759900951776,-0.002781580888651213,0.19038955541946984,0.004287994705820642,-0.013856130031772662,0.19038955541946984
ETHUSDT,2026-07,ATR_EXPANDING,0.0,68,0.27941176470588236,-0.001927676846941423,-0.0024722027898130827,0.378239556457951,0.019385970011997378,-0.011984126984126986,0.378239556457951
ETHUSDT,2026-07,ATR_EXPANDING,0.0002,68,0.27941176470588236,-0.002127676846941423,-0.002672202789813083,0.3442144841519098,0.01918597001199738,-0.012184126984126986,0.3442144841519098
ETHUSDT,2026-07,ATR_EXPANDING,0.0004,68,0.27941176470588236,-0.002327676846941424,-0.002872202789813083,0.3130836043285134,0.018985970011997377,-0.012384126984126985,0.3130836043285134
ETHUSDT,2026-07,ATR_EXPANDING,0.0006,68,0.22058823529411764,-0.0025276768469414223,-0.0030722027898130826,0.28611937772856555,0.018785970011997378,-0.012584126984126986,0.28611937772856555
ETHUSDT,2026-07,ATR_EXPANDING,0.0008,68,0.20588235294117646,-0.0027276768469414224,-0.0032722027898130827,0.2622285142410676,0.01858597001199738,-0.012784126984126986,0.2622285142410676
ETHUSDT,2026-07,ATR_EXPANDING,0.001,68,0.19117647058823528,-0.002927676846941424,-0.0034722027898130827,0.24093308467577593,0.018385970011997377,-0.012984126984126987,0.24093308467577593
BNBUSDT,2026-02,BASE_SHORT,0.0,101,0.4752475247524752,0.0004941462491389763,-0.0004301966157865822,1.1801669244021258,0.04002933551644139,-0.06291523896851825,1.1801669244021258
BNBUSDT,2026-02,BASE_SHORT,0.0002,101,0.4752475247524752,0.0002941462491389764,-0.0006301966157865822,1.1032938764810976,0.03982933551644139,-0.06311523896851826,1.1032938764810976
BNBUSDT,2026-02,BASE_SHORT,0.0004,101,0.46534653465346537,9.414624913897656e-05,-0.0008301966157865822,1.0318847385038896,0.03962933551644139,-0.06331523896851825,1.0318847385038896
BNBUSDT,2026-02,BASE_SHORT,0.0006,101,0.44554455445544555,-0.00010585375086102389,-0.001030196615786582,0.9654136028532472,0.039429335516441386,-0.06351523896851825,0.9654136028532472
BNBUSDT,2026-02,BASE_SHORT,0.0008,101,0.44554455445544555,-0.0003058537508610239,-0.0012301966157865821,0.90356031918372,0.03922933551644139,-0.06371523896851825,0.90356031918372
BNBUSDT,2026-02,BASE_SHORT,0.001,101,0.43564356435643564,-0.0005058537508610245,-0.0014301966157865822,0.8459520507724847,0.03902933551644139,-0.06391523896851825,0.8459520507724847
BNBUSDT,2026-02,ATR_CONTRACTING,0.0,24,0.4583333333333333,0.0014917785978851988,-0.0020215294200075506,1.6160349928417292,0.033613170340550225,-0.01144714066429342,1.6160349928417292
BNBUSDT,2026-02,ATR_CONTRACTING,0.0002,24,0.4583333333333333,0.0012917785978851992,-0.0022215294200075507,1.5106017270227348,0.033413170340550226,-0.011647140664293421,1.5106017270227348
BNBUSDT,2026-02,ATR_CONTRACTING,0.0004,24,0.4583333333333333,0.0010917785978851989,-0.002421529420007551,1.4138271914120648,0.03321317034055023,-0.01184714066429342,1.4138271914120648
BNBUSDT,2026-02,ATR_CONTRACTING,0.0006,24,0.4166666666666667,0.0008917785978851987,-0.0026215294200075505,1.324407702080266,0.03301317034055022,-0.01204714066429342,1.324407702080266
BNBUSDT,2026-02,ATR_CONTRACTING,0.0008,24,0.4166666666666667,0.0006917785978851988,-0.0028215294200075506,1.2414070453150214,0.03281317034055022,-0.01224714066429342,1.2414070453150214
BNBUSDT,2026-02,ATR_CONTRACTING,0.001,24,0.4166666666666667,0.0004917785978851984,-0.0030215294200075507,1.1649003587320992,0.032613170340550224,-0.012447140664293421,1.1649003587320992
BNBUSDT,2026-02,ATR_EXPANDING,0.0,83,0.4819277108433735,0.00031553946602228157,-0.00024553534890570106,1.1101400232540004,0.04002933551644139,-0.06291523896851825,1.1101400232540004
BNBUSDT,2026-02,ATR_EXPANDING,0.0002,83,0.4819277108433735,0.0001155394660222816,-0.00044553534890570104,1.038921726774915,0.03982933551644139,-0.06311523896851826,1.038921726774915
BNBUSDT,2026-02,ATR_EXPANDING,0.0004,83,0.46987951807228917,-8.446053397771814e-05,-0.000645535348905701,0.9725084281550819,0.03962933551644139,-0.06331523896851825,0.9725084281550819
BNBUSDT,2026-02,ATR_EXPANDING,0.0006,83,0.4578313253012048,-0.0002844605339777185,-0.000845535348905701,0.9105103811611883,0.039429335516441386,-0.06351523896851825,0.9105103811611883
BNBUSDT,2026-02,ATR_EXPANDING,0.0008,83,0.4578313253012048,-0.0004844605339777182,-0.001045535348905701,0.8526191002768048,0.03922933551644139,-0.06371523896851825,0.8526191002768048
BNBUSDT,2026-02,ATR_EXPANDING,0.001,83,0.4457831325301205,-0.0006844605339777189,-0.001245535348905701,0.7985262793412793,0.03902933551644139,-0.06391523896851825,0.7985262793412793
BNBUSDT,2026-03,BASE_SHORT,0.0,82,0.3902439024390244,-0.000521303389133644,-0.0007490688673246204,0.7156993761530004,0.01130466716696743,-0.01419875185917785,0.7156993761530004
BNBUSDT,2026-03,BASE_SHORT,0.0002,82,0.36585365853658536,-0.0007213033891336439,-0.0009490688673246204,0.6313758215251628,0.01110466716696743,-0.01439875185917785,0.6313758215251628
BNBUSDT,2026-03,BASE_SHORT,0.0004,82,0.36585365853658536,-0.0009213033891336442,-0.0011490688673246204,0.5578254359040152,0.010904667166967431,-0.014598751859177849,0.5578254359040152
BNBUSDT,2026-03,BASE_SHORT,0.0006,82,0.32926829268292684,-0.001121303389133644,-0.0013490688673246203,0.4934877856234806,0.01070466716696743,-0.01479875185917785,0.4934877856234806
BNBUSDT,2026-03,BASE_SHORT,0.0008,82,0.3170731707317073,-0.001321303389133644,-0.0015490688673246203,0.43781695148980715,0.01050466716696743,-0.01499875185917785,0.43781695148980715
BNBUSDT,2026-03,BASE_SHORT,0.001,82,0.2926829268292683,-0.0015213033891336443,-0.0017490688673246204,0.38874537411343835,0.01030466716696743,-0.01519875185917785,0.38874537411343835
BNBUSDT,2026-03,ATR_CONTRACTING,0.0,22,0.45454545454545453,0.0003378321044359473,-0.0005082609807412486,1.284972732862185,0.00933181596488386,-0.00497611770668549,1.284972732862185
BNBUSDT,2026-03,ATR_CONTRACTING,0.0002,22,0.45454545454545453,0.00013783210443594717,-0.0007082609807412486,1.106468576744107,0.00913181596488386,-0.00517611770668549,1.106468576744107
BNBUSDT,2026-03,ATR_CONTRACTING,0.0004,22,0.45454545454545453,-6.216789556405281e-05,-0.0009082609807412486,0.9557104951095621,0.008931815964883861,-0.00537611770668549,0.9557104951095621
BNBUSDT,2026-03,ATR_CONTRACTING,0.0006,22,0.4090909090909091,-0.00026216789556405255,-0.0011082609807412484,0.8270916236430277,0.00873181596488386,-0.00557611770668549,0.8270916236430277
BNBUSDT,2026-03,ATR_CONTRACTING,0.0008,22,0.36363636363636365,-0.00046216789556405286,-0.0013082609807412485,0.7187575036319225,0.00853181596488386,-0.00577611770668549,0.7187575036319225
BNBUSDT,2026-03,ATR_CONTRACTING,0.001,22,0.3181818181818182,-0.0006621678955640528,-0.0015082609807412486,0.6263279804671876,0.00833181596488386,-0.00597611770668549,0.6263279804671876
BNBUSDT,2026-03,ATR_EXPANDING,0.0,67,0.43283582089552236,-0.0005469595683896458,-0.0004535441233639581,0.7101039282776623,0.01130466716696743,-0.01419875185917785,0.7101039282776623
BNBUSDT,2026-03,ATR_EXPANDING,0.0002,67,0.40298507462686567,-0.0007469595683896455,-0.0006535441233639581,0.6268178379135848,0.01110466716696743,-0.01439875185917785,0.6268178379135848
BNBUSDT,2026-03,ATR_EXPANDING,0.0004,67,0.40298507462686567,-0.0009469595683896458,-0.0008535441233639581,0.5535311430190246,0.010904667166967431,-0.014598751859177849,0.5535311430190246
BNBUSDT,2026-03,ATR_EXPANDING,0.0006,67,0.3582089552238806,-0.0011469595683896458,-0.001053544123363958,0.48899699055651236,0.01070466716696743,-0.01479875185917785,0.48899699055651236
BNBUSDT,2026-03,ATR_EXPANDING,0.0008,67,0.3582089552238806,-0.0013469595683896457,-0.001253544123363958,0.4323534487567339,0.01050466716696743,-0.01499875185917785,0.4323534487567339
BNBUSDT,2026-03,ATR_EXPANDING,0.001,67,0.31343283582089554,-0.001546959568389646,-0.0014535441233639581,0.3829438027262109,0.01030466716696743,-0.01519875185917785,0.3829438027262109
BNBUSDT,2026-04,BASE_SHORT,0.0,78,0.47435897435897434,0.00012231994504471806,-0.00011509257102931825,1.0842212263569408,0.011820537965816724,-0.010608294340106461,1.0842212263569408
BNBUSDT,2026-04,BASE_SHORT,0.0002,78,0.4358974358974359,-7.768005495528204e-05,-0.00031509257102931823,0.9502129280457303,0.011620537965816724,-0.010808294340106462,0.9502129280457303
BNBUSDT,2026-04,BASE_SHORT,0.0004,78,0.41025641025641024,-0.0002776800549552821,-0.0005150925710293182,0.8342789056944435,0.011420537965816725,-0.01100829434010646,0.8342789056944435
BNBUSDT,2026-04,BASE_SHORT,0.0006,78,0.3974358974358974,-0.00047768005495528205,-0.0007150925710293182,0.7337493938559388,0.011220537965816724,-0.011208294340106461,0.7337493938559388
BNBUSDT,2026-04,BASE_SHORT,0.0008,78,0.3717948717948718,-0.0006776800549552822,-0.0009150925710293183,0.6466372598023272,0.011020537965816724,-0.011408294340106461,0.6466372598023272
