hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
EFF_DOWN_REVERSE_LONG,60,28168,-1.5839682862670406e-05,1.594658597185978e-05,-3.973409856246831e-05,0.5107213859698949,0.9958887699840557,1,3,0.9049018458440159,0.9707175215274337,2,4,0.8982785054454747,0.9718990388721107,17,31,1.0307887718041764,False
FRAG_UP_REVERSE_SHORT,5,263,-0.0006665273101229124,-0.0005836926278074589,-0.0006134513681608963,0.26996197718631176,0.2780964827805378,0,3,0.1559981770605257,0.25361968825096926,0,4,0.18597025570962653,0.2557435030794219,4,30,0.2280589608287127,False
FRAG_UP_REVERSE_SHORT,15,263,-0.0008992272964233929,-0.0008612984640931207,-0.0008719105532017688,0.311787072243346,0.3754646136828629,0,3,0.13390165032628554,0.30654243189893293,0,4,0.18693185584360392,0.36623718494229207,3,30,0.29648297992833034,False
FRAG_UP_REVERSE_SHORT,30,263,-0.0006546625960152694,-0.0006652281362181393,-0.0006943009396631043,0.39923954372623577,0.6027133031217121,0,3,0.2836223678002782,0.5837662777346349,0,4,0.30750057564871536,0.4786044562262879,7,30,0.5163842927277852,False
FRAG_UP_REVERSE_SHORT,60,263,-0.0011818648986285636,-0.0011075753354159543,-0.0011248335341828776,0.376425855513308,0.5182460643949945,0,3,0.31257337292354026,0.5137545425277843,0,4,0.31509781615464355,0.47253532604691906,9,30,0.4464206816380236,False
FRAG_UP_CONTINUE_LONG,5,263,-0.0005334726898770874,-0.0006163073721925408,-0.0005865486318391036,0.27756653992395436,0.3904787639916456,0,3,0.23675973201869593,0.3293202327752617,0,4,0.08348408492386226,0.25064047439566794,6,30,0.2533565808480125,False
FRAG_UP_CONTINUE_LONG,15,263,-0.0003007727035766069,-0.00033870153590687916,-0.00032808944679823133,0.41064638783269963,0.7224687477113069,0,3,0.6808920554030429,0.7378584865734406,0,4,0.36937416979582444,0.7133250242315656,11,30,0.5915480742050343,False
FRAG_UP_CONTINUE_LONG,30,263,-0.0005453374039847303,-0.0005347718637818605,-0.0005056990603368964,0.4220532319391635,0.654358023806798,0,3,0.6303730703062935,0.6331417525597351,0,4,0.5916983391648412,0.6983059657387283,13,30,0.5350957537123676,False
FRAG_UP_CONTINUE_LONG,60,263,-1.813510137143641e-05,-9.242466458404672e-05,-7.516646581712246e-05,0.44866920152091255,0.9901610550131559,2,3,0.838200358481367,1.1090890152228203,2,4,0.8066193348297798,1.0149727983065278,15,30,0.9265240811266974,False
FRAG_DOWN_REVERSE_LONG,5,207,-0.0006149393459404833,-0.0006028197695257428,-0.0005921137038406896,0.2898550724637681,0.3109199084831254,0,3,0.20357697017762677,0.2581478487852588,0,4,0.06987453958621512,0.3197580691387948,5,31,0.16446343078599884,False
FRAG_DOWN_REVERSE_LONG,15,207,-0.0005740091499350286,-0.0004886408083907482,-0.0005031156711163033,0.4396135265700483,0.5701978672996085,0,3,0.4475585682547039,0.4603166980177308,0,4,0.24299057619990833,0.7098834607595548,10,31,0.7591978047356757,False
FRAG_DOWN_REVERSE_LONG,30,207,-0.00040265638536685506,-0.0003289316824508876,-0.000399347167611327,0.46859903381642515,0.7387287507468092,1,3,0.4081791826284194,0.7086557418467341,1,4,0.35656555222496905,0.933860905392628,16,31,1.1144678340180152,False
FRAG_DOWN_REVERSE_LONG,60,207,-0.0002774387616559176,-0.00029740301905652167,-0.0003586143171919148,0.47342995169082125,0.8585853653282018,1,3,0.4883901947340368,0.6766633386450093,1,4,0.6167919374562837,0.8943542656150898,18,31,1.4286553470171626,False
FRAG_DOWN_CONTINUE_SHORT,5,207,-0.0005850606540595166,-0.0005971802304742569,-0.0006078862961593105,0.2946859903381642,0.33649612462340794,0,3,0.1594176506341976,0.3471273930227531,0,4,0.1447172328228108,0.3608378931924715,5,31,0.15497344317164127,False
FRAG_DOWN_CONTINUE_SHORT,15,207,-0.0006259908500649712,-0.0007113591916092515,-0.0006968843288836968,0.3526570048309179,0.5519182958462073,0,3,0.4320773255002907,0.49914997042697223,1,4,0.23684121017853246,0.2735193255652208,7,31,0.3518105035496487,False
FRAG_DOWN_CONTINUE_SHORT,30,207,-0.0007973436146331449,-0.0008710683175491121,-0.0008006528323886731,0.3285024154589372,0.5642664767974269,1,3,0.3298436536120732,0.48990577782348205,1,4,0.25687349860927333,0.3862578965608043,7,31,0.31091540383091465,False
FRAG_DOWN_CONTINUE_SHORT,60,207,-0.0009225612383440823,-0.0009025969809434785,-0.0008413856828080851,0.3719806763285024,0.6067876587838211,0,3,0.3913960226577169,0.8263678717616563,0,4,0.2358160158110766,0.617852088035505,8,31,0.35668321292380073,False
