era,symbol,strategy,cost,windows,total_samples,positive_windows,positive_window_rate,pf_above_1_rate,median_profit_factor,median_window_return,pooled_mean_return,pooled_median_return,pooled_win_rate,pooled_profit_factor
HIST_2024_2025,BTCUSDT,ATR_080_100,0.0004,24,512,7,0.2916666666666667,0.2916666666666667,0.7076531811262463,-0.0007609299172305424,-0.0006600711494562444,-0.0008700983719576612,0.39453125,0.7054608937098665
HIST_2024_2025,BTCUSDT,ATR_080_100,0.0006,24,512,6,0.25,0.25,0.6402990646865305,-0.0009609299172305423,-0.0008600711494562444,-0.001070098371957661,0.37890625,0.6360923180574455
HIST_2024_2025,BTCUSDT,ATR_080_100,0.0008,24,512,4,0.16666666666666666,0.16666666666666666,0.5774996077046257,-0.0011609299172305424,-0.0010600711494562444,-0.0012700983719576612,0.361328125,0.5741255051310429
HIST_2024_2025,BTCUSDT,BASE_SHORT,0.0,24,1969,10,0.4166666666666667,0.4166666666666667,0.9084171456504362,-0.00015216761794282493,-1.6928408416379093e-05,-0.0004146030198568518,0.44388014220416455,0.992464001366242
HIST_2024_2025,BTCUSDT,BASE_SHORT,0.0002,24,1969,8,0.3333333333333333,0.3333333333333333,0.8121535214008345,-0.0003521676179428248,-0.00021692840841637894,-0.0006146030198568518,0.42305738953783645,0.9080601263998995
HIST_2024_2025,BTCUSDT,BASE_SHORT,0.0004,24,1969,7,0.2916666666666667,0.2916666666666667,0.7440144278460337,-0.0005521676179428248,-0.00041692840841637906,-0.0008146030198568517,0.4062976130015236,0.8316430019791929
HIST_2024_2025,BTCUSDT,BASE_SHORT,0.0006,24,1969,3,0.125,0.125,0.6897460636314954,-0.0007521676179428249,-0.0006169284084163792,-0.0010146030198568516,0.3895378364652108,0.7624277162585994
HIST_2024_2025,BTCUSDT,BASE_SHORT,0.0008,24,1969,3,0.125,0.125,0.6255464963647056,-0.0009521676179428248,-0.0008169284084163792,-0.0012146030198568517,0.372270187912646,0.699717355723068
HIST_2024_2025,ETHUSDT,ATR_080_100,0.0,24,517,10,0.4166666666666667,0.4166666666666667,0.7024987413812542,-0.0008962951703645275,-0.0003038440090958479,-0.0010106788710908532,0.42166344294003866,0.8926489907522209
HIST_2024_2025,ETHUSDT,ATR_080_100,0.0002,24,517,10,0.4166666666666667,0.4166666666666667,0.65006539435546,-0.0010962951703645276,-0.0005038440090958479,-0.0012106788710908533,0.402321083172147,0.8290483012936068
