hypothesis,symbol,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q2,0.0002,956,-0.0005264467521955471,-0.00017612303243932353,0.4801255230125523,0.7343600512331265,-0.00577813299984645,0.004632380613884201
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q2,0.0004,956,-0.0007264467521955473,-0.00037612303243932354,0.45502092050209203,0.6521557271264136,-0.00597813299984645,0.0044323806138842
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q3,0.0,1058,-3.064764371037181e-05,0.0003470109117232,0.5482041587901701,0.9839961539982414,-0.005995445032054059,0.00549209089088924
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q3,0.0002,1058,-0.00023064764371037182,0.0001470109117232,0.5226843100189036,0.8851571491921468,-0.006195445032054059,0.00529209089088924
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q3,0.0004,1058,-0.00043064764371037183,-5.298908827680002e-05,0.497164461247637,0.7955664441510709,-0.0063954450320540595,0.00509209089088924
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q4,0.0,1060,-4.495490135460035e-05,0.0003879644020551,0.5367924528301887,0.9805772797520179,-0.006729974415085919,0.00681975915546273
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q4,0.0002,1060,-0.00024495490135460036,0.00018796440205509998,0.5169811320754717,0.8983317498743029,-0.006929974415085919,0.006619759155462731
DOWN_REVERSAL_LONG,BTCUSDT,6,30,abs_return_z,Q4,0.0004,1060,-0.0004449549013546004,-1.203559794490003e-05,0.5,0.8225706325731411,-0.0071299744150859195,0.00641975915546273
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q1,0.0,1052,6.262747496216612e-05,0.0003115927234783,0.5313688212927756,1.02725283314382,-0.00721974280137453,0.006494413468974169
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q1,0.0002,1052,-0.00013737252503783385,0.00011159272347829999,0.5085551330798479,0.9426179148050178,-0.007419742801374529,0.006294413468974169
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q1,0.0004,1052,-0.0003373725250378339,-8.840727652170002e-05,0.4914448669201521,0.8647171072447649,-0.00761974280137453,0.0060944134689741684
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q2,0.0,978,0.00010041825501073081,0.0004287010572404,0.532719836400818,1.0448934770544573,-0.006563540507610879,0.007189271040567474
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q2,0.0002,978,-9.958174498926915e-05,0.00022870105724039997,0.5132924335378323,0.9572982080756599,-0.006763540507610879,0.006989271040567475
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q2,0.0004,978,-0.00029958174498926916,2.8701057240399956e-05,0.5051124744376279,0.8767259437804881,-0.006963540507610879,0.006789271040567474
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q3,0.0,995,-0.0003093030703850032,0.0001770311869941,0.5145728643216081,0.8863244517763966,-0.00796221173532002,0.007319268023674021
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q3,0.0002,995,-0.0005093030703850032,-2.2968813005900016e-05,0.49748743718592964,0.8193623624812821,-0.008162211735320021,0.007119268023674022
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q3,0.0004,995,-0.0007093030703850033,-0.00022296881300590003,0.48542713567839196,0.7571905951271651,-0.00836221173532002,0.006919268023674021
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q4,0.0,1037,-0.0001715888509176817,0.0003998416627015,0.523625843780135,0.9472598767102021,-0.010071112131264699,0.0092659934942705
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q4,0.0002,1037,-0.00037158885091768154,0.0001998416627015,0.5110896817743491,0.8890834925595964,-0.0102711121312647,0.0090659934942705
DOWN_REVERSAL_LONG,ETHUSDT,6,30,abs_return_z,Q4,0.0004,1037,-0.0005715888509176816,-1.58337298499997e-07,0.49951783992285437,0.8342663455680724,-0.010471112131264698,0.0088659934942705
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q1,0.0,1220,6.238608111939888e-06,0.0003513774796789,0.5221311475409836,1.0022096814806167,-0.00815496242785534,0.008410882549254465
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q1,0.0002,1220,-0.00019376139188805998,0.0001513774796789,0.510655737704918,0.9336416444913498,-0.00835496242785534,0.008210882549254464
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q1,0.0004,1220,-0.00039376139188806,-4.862252032110002e-05,0.49426229508196723,0.869579500695461,-0.008554962427855339,0.008010882549254465
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q2,0.0,1085,-6.327816734368418e-05,0.0002588929736446,0.5225806451612903,0.9775017038412875,-0.00864649651041078,0.00839728893468478
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q2,0.0002,1085,-0.0002632781673436842,5.889297364459998e-05,0.504147465437788,0.9095155116877484,-0.00884649651041078,0.00819728893468478
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q2,0.0004,1085,-0.0004632781673436843,-0.00014110702635540003,0.4930875576036866,0.8460891192278472,-0.009046496510410779,0.007997288934684781
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q3,0.0,1002,0.00028293512644218187,0.00046780805401494996,0.5279441117764471,1.0974600404416737,-0.009208167021477679,0.009227596166647648
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q3,0.0002,1002,8.293512644218195e-05,0.00026780805401495,0.5189620758483033,1.0276620132237773,-0.00940816702147768,0.009027596166647648
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q3,0.0004,1002,-0.0001170648735578182,6.780805401494997e-05,0.5039920159680639,0.9621900371472447,-0.009608167021477678,0.008827596166647649
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q4,0.0,922,0.0002307540888118769,0.00027845854737055,0.5097613882863341,1.0580439557374444,-0.01226841544432272,0.011991223725828181
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q4,0.0002,922,3.075408881187678e-05,7.845854737054998e-05,0.5043383947939263,1.0075487106709993,-0.012468415444322721,0.01179122372582818
DOWN_REVERSAL_LONG,SOLUSDT,6,30,abs_return_z,Q4,0.0004,922,-0.0001692459111881233,-0.00012154145262945003,0.49023861171366595,0.9594581201892634,-0.01266841544432272,0.011591223725828182
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q1,0.0,957,-0.00010637772792301748,0.0003047320534588,0.5370950888192267,0.9379995915439018,-0.00521080313105474,0.0047076087914038785
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q1,0.0002,957,-0.00030637772792301753,0.00010473205345879998,0.5141065830721003,0.8307793043293107,-0.00541080313105474,0.004507608791403879
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q1,0.0004,957,-0.0005063777279230176,-9.526794654120003e-05,0.49007314524555906,0.734912091693789,-0.00561080313105474,0.004307608791403878
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q2,0.0,1084,-2.325910240342149e-05,0.0002940850636492,0.5479704797047971,0.9881977096998785,-0.006213107983245239,0.005816673921221606
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q2,0.0002,1084,-0.0002232591024034215,9.40850636492e-05,0.518450184501845,0.8918269748534049,-0.006413107983245239,0.005616673921221606
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q2,0.0004,1084,-0.00042325910240342157,-0.00010591493635080001,0.48800738007380073,0.8043932363891181,-0.00661310798324524,0.005416673921221605
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q3,0.0,1074,0.00010075825346234868,0.00039777537902555005,0.5316573556797021,1.0512850751265457,-0.00622124065939206,0.006295085472774468
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q3,0.0002,1074,-9.92417465376512e-05,0.00019777537902555,0.5176908752327747,0.9518197475428203,-0.00642124065939206,0.006095085472774468
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q3,0.0004,1074,-0.0002992417465376513,-2.2246209744499997e-06,0.49906890130353815,0.8613375739893826,-0.0066212406593920605,0.005895085472774468
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q4,0.0,1031,0.0004388749252565838,0.0006376713741815,0.5518913676042677,1.1810610312432968,-0.0069523113466105,0.0084222260067192
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q4,0.0002,1031,0.00023887492525658373,0.00043767137418150007,0.5383123181377304,1.0949852834929856,-0.0071523113466105,0.008222226006719199
DOWN_REVERSAL_LONG,BNBUSDT,6,30,range_ratio,Q4,0.0004,1031,3.8874925256583855e-05,0.00023767137418150003,0.518913676042677,1.014899843758474,-0.0073523113466105,0.0080222260067192
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q1,0.0,727,-3.4701458102013394e-05,6.898768413043932e-05,0.515818431911967,0.9765107212104345,-0.00445917984642376,0.004347842016326558
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q1,0.0002,727,-0.00023470145810201338,-0.0001310123158695607,0.4759284731774415,0.8513187693111025,-0.0046591798464237595,0.004147842016326559
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q1,0.0004,727,-0.0004347014581020134,-0.0003310123158695607,0.4442916093535076,0.7422243382661559,-0.00485917984642376,0.003947842016326558
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q2,0.0,950,-9.753681264519225e-06,0.00029837804307544997,0.54,0.9939123214048617,-0.0047355739100279496,0.004710523188477771
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q2,0.0002,950,-0.0002097536812645192,9.837804307544998e-05,0.5178947368421053,0.8763760419445089,-0.004935573910027949,0.004510523188477771
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q2,0.0004,950,-0.00040975368126451925,-0.00010162195692455002,0.4842105263157895,0.7719169526333062,-0.00513557391002795,0.004310523188477771
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q3,0.0,1115,-0.00015085418579229397,0.0003863648151853,0.5443946188340807,0.9223441302494384,-0.00564263390033482,0.0052298933395361616
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q3,0.0002,1115,-0.00035085418579229393,0.0001863648151853,0.5237668161434977,0.8276880826491724,-0.00584263390033482,0.005029893339536162
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q3,0.0004,1115,-0.0005508541857922939,-1.3635184814700016e-05,0.4977578475336323,0.7418547258923124,-0.00604263390033482,0.004829893339536161
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q4,0.0,1187,-6.33131575871366e-05,0.0001634657750579,0.5240101095197978,0.9732593270176396,-0.00704935475926222,0.006972227133974522
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q4,0.0002,1187,-0.0002633131575871366,-3.653422494210001e-05,0.4987363100252738,0.8932186530580442,-0.0072493547592622195,0.006772227133974522
DOWN_REVERSAL_LONG,BTCUSDT,6,30,range_ratio,Q4,0.0004,1187,-0.0004633131575871366,-0.00023653422494210002,0.4860994102780118,0.819550989482137,-0.00744935475926222,0.0065722271339745215
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q1,0.0,841,-5.3658384888600944e-05,0.0001907940363234,0.5160523186682521,0.973178412625217,-0.0058186582405301,0.005855977466733
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q1,0.0002,841,-0.000253658384888601,-9.205963676600003e-06,0.4994054696789536,0.8791479265804238,-0.0060186582405301,0.005655977466733001
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q1,0.0004,841,-0.0004536583848886011,-0.0002092059636766,0.48989298454221164,0.7937713381437671,-0.0062186582405301,0.005455977466733
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q2,0.0,978,2.773606117612753e-06,0.00039636430605435,0.5388548057259713,1.0011449087080928,-0.00769622310111536,0.007258425144255583
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q2,0.0002,978,-0.0001972263938823873,0.00019636430605434997,0.5184049079754601,0.9216383608638119,-0.00789622310111536,0.007058425144255583
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q2,0.0004,978,-0.00039722639388238724,-3.635693945650036e-06,0.49897750511247446,0.848103789081691,-0.008096223101115359,0.006858425144255583
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q3,0.0,1056,-0.00030572485006866157,0.00012456195034345001,0.5151515151515151,0.8805536536572391,-0.0076616565019331,0.00667011270781585
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q3,0.0002,1056,-0.0005057248500686614,-7.543804965655001e-05,0.49053030303030304,0.8097871760266185,-0.0078616565019331,0.00647011270781585
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q3,0.0004,1056,-0.0007057248500686614,-0.00027543804965655,0.4791666666666667,0.7444734102472828,-0.0080616565019331,0.00627011270781585
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q4,0.0,1187,3.678055619778795e-05,0.0006910279040073,0.5307497893850042,1.0111042046208205,-0.01012295686252672,0.009689646378014687
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q4,0.0002,1187,-0.000163219443802212,0.0004910279040073,0.5197978096040438,0.9520962992764072,-0.010322956862526721,0.009489646378014686
DOWN_REVERSAL_LONG,ETHUSDT,6,30,range_ratio,Q4,0.0004,1187,-0.00036321944380221207,0.00029102790400729997,0.510530749789385,0.8963407258629902,-0.01052295686252672,0.009289646378014688
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q1,0.0,1579,-0.00020234064261139359,4.071827028773178e-05,0.5003166561114629,0.9222054087877416,-0.0078915470682641,0.007582570119332801
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q1,0.0002,1579,-0.0004023406426113935,-0.00015928172971226823,0.487017099430019,0.8510982092596234,-0.0080915470682641,0.007382570119332801
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q1,0.0004,1579,-0.0006023406426113935,-0.00035928172971226824,0.47118429385687144,0.7853404474099617,-0.008291547068264099,0.007182570119332801
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q2,0.0,1092,6.5051392719150146e-06,0.0004533083353621,0.5338827838827839,1.00230580261692,-0.008567264519999679,0.008569808616633298
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q2,0.0002,1092,-0.00019349486072808497,0.0002533083353621,0.5164835164835165,0.9336419764933847,-0.008767264519999679,0.008369808616633298
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q2,0.0004,1092,-0.000393494860728085,5.330833536209997e-05,0.5018315018315018,0.8694605832637589,-0.008967264519999678,0.008169808616633299
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q3,0.0,859,0.0005259558542734885,0.0008868877063719,0.5459837019790454,1.1727401181430017,-0.01014075695211716,0.010188487052064701
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q3,0.0002,859,0.00032595585427348843,0.0006868877063719001,0.540162980209546,1.103936672555331,-0.01034075695211716,0.0099884870520647
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q3,0.0004,859,0.0001259558542734884,0.0004868877063719,0.5261932479627474,1.0389996847770864,-0.01054075695211716,0.009788487052064702
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q4,0.0,699,0.0004231856089925874,0.0006272050176401,0.5164520743919886,1.0905368580469768,-0.0137590183174895,0.01589049765349966
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q4,0.0002,699,0.00022318560899258765,0.00042720501764010005,0.5121602288984263,1.0467772396395163,-0.0139590183174895,0.015690497653499662
DOWN_REVERSAL_LONG,SOLUSDT,6,30,range_ratio,Q4,0.0004,699,2.318560899258768e-05,0.0002272050176401,0.5021459227467812,1.0047612410700046,-0.014159018317489499,0.015490497653499661
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q1,0.0,1246,-0.0001909123696941488,0.00034515532413499997,0.5473515248796148,0.8944687627674064,-0.00556921536953415,0.00494941598428685
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q1,0.0002,1246,-0.0003909123696941488,0.00014515532413499998,0.5240770465489567,0.7944611632130458,-0.005769215369534149,0.00474941598428685
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q1,0.0004,1246,-0.0005909123696941489,-5.4844675865000026e-05,0.49357945425361155,0.7046071081470004,-0.00596921536953415,0.004549415984286849
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q2,0.0,1032,0.000518671959034793,0.00049044286558395,0.5562015503875969,1.2897856292943075,-0.0058827903382612885,0.0065575872341518
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q2,0.0002,1032,0.0003186719590347931,0.00029044286558394997,0.5348837209302325,1.169431933008003,-0.006082790338261288,0.0063575872341518
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q2,0.0004,1032,0.00011867195903479306,9.044286558394996e-05,0.5116279069767442,1.060045066686118,-0.006282790338261289,0.0061575872341517995
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q3,0.0,975,0.00011579286257788548,0.0003041516702997,0.5271794871794871,1.05652463755364,-0.0066564045831806196,0.006667325887385821
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q3,0.0002,975,-8.420713742211447e-05,0.00010415167029969997,0.5056410256410256,0.9607407357210211,-0.006856404583180619,0.006467325887385821
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q3,0.0004,975,-0.00028420713742211457,-9.584832970030004e-05,0.49025641025641026,0.87340675348636,-0.00705640458318062,0.006267325887385821
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q4,0.0,893,2.618966341772479e-05,0.0004062681369705,0.5352743561030235,1.0102181039020286,-0.0072740816717485396,0.007538128398348364
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q4,0.0002,893,-0.00017381033658227512,0.00020626813697049998,0.522956326987682,0.9345908725158816,-0.007474081671748539,0.007338128398348364
DOWN_REVERSAL_LONG,BNBUSDT,6,30,volume_ratio_7d,Q4,0.0004,893,-0.00037381033658227515,6.2681369704999665e-06,0.5016797312430011,0.8643213754995731,-0.00767408167174854,0.0071381283983483635
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q1,0.0,812,1.5154657849898648e-05,0.00030418133639915,0.5529556650246306,1.0109938243118555,-0.00400675209131201,0.004092793677518829
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q1,0.0002,812,-0.0001848453421501014,0.00010418133639914998,0.5172413793103449,0.8743947132040841,-0.004206752091312009,0.0038927936775188295
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q1,0.0004,812,-0.0003848453421501014,-9.581866360085003e-05,0.4827586206896552,0.7551211674497169,-0.00440675209131201,0.0036927936775188294
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q2,0.0,897,4.414856050244254e-05,0.0001531749878818,0.5228539576365663,1.0261835876009073,-0.00512755413745606,0.005211794776632519
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q2,0.0002,897,-0.00015585143949755744,-4.682501211820001e-05,0.496098104793757,0.9126745268614281,-0.0053275541374560595,0.0050117947766325196
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q2,0.0004,897,-0.00035585143949755745,-0.0002468250121182,0.46488294314381273,0.8115634392916043,-0.00552755413745606,0.004811794776632519
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q3,0.0,1044,3.3209310216457233e-06,0.0004074128111104,0.539272030651341,1.0017352700419473,-0.005993214786460839,0.005675874675346082
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q3,0.0002,1044,-0.0001966790689783542,0.00020741281111039998,0.5201149425287356,0.9020715387964938,-0.006193214786460839,0.005475874675346082
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q3,0.0004,1044,-0.00039667906897835427,7.412811110399972e-06,0.5019157088122606,0.811690871236327,-0.0063932147864608395,0.005275874675346082
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q4,0.0,1226,-0.00027179688857031215,0.0001333328579481,0.5187601957585645,0.8867659955316526,-0.00727012649301035,0.0066913606631899
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q4,0.0002,1226,-0.0004717968885703122,-6.666714205190002e-05,0.49429037520391517,0.8112322713073842,-0.00747012649301035,0.0064913606631899
DOWN_REVERSAL_LONG,BTCUSDT,6,30,volume_ratio_7d,Q4,0.0004,1226,-0.0006717968885703123,-0.00026666714205190003,0.47471451876019577,0.7418414746242499,-0.007670126493010351,0.0062913606631899
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q1,0.0,716,6.116973385468741e-06,0.00014190142202025,0.5153631284916201,1.0030513858537415,-0.0060910263047813,0.00581834749658525
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q1,0.0002,716,-0.00019388302661453124,-5.809857797975001e-05,0.4930167597765363,0.9078481787909742,-0.006291026304781299,0.0056183474965852504
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q1,0.0004,716,-0.0003938830266145314,-0.00025809857797975,0.48324022346368717,0.8214412026865038,-0.0064910263047813,0.00541834749658525
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q2,0.0,981,-7.801826275686078e-06,0.0003307737097775,0.5341488277268094,0.9967222442361859,-0.0074957962764125,0.0071516561730085
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q2,0.0002,981,-0.00020780182627568608,0.00013077370977749997,0.5107033639143731,0.9160560282564719,-0.0076957962764125,0.0069516561730085
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q2,0.0004,981,-0.00040780182627568617,-6.922629022250004e-05,0.4984709480122324,0.8416164898782491,-0.0078957962764125,0.0067516561730085
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q3,0.0,1055,-0.00010980007623437902,0.0001907940363234,0.5137440758293839,0.959578425103187,-0.008176065311513799,0.007747177517379023
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q3,0.0002,1055,-0.0003098000762343788,-9.205963676600003e-06,0.4985781990521327,0.8899403028097422,-0.0083760653115138,0.007547177517379024
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q3,0.0004,1055,-0.000509800076234379,-0.0002092059636766,0.48056872037914694,0.825225410463911,-0.008576065311513798,0.007347177517379023
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q4,0.0,1310,-0.0001545710819193116,0.00068206714971955,0.5343511450381679,0.9500051723150517,-0.0094399832740951,0.00858960371844611
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q4,0.0002,1310,-0.00035457108191931153,0.00048206714971955,0.5206106870229008,0.888723407222007,-0.0096399832740951,0.008389603718446109
DOWN_REVERSAL_LONG,ETHUSDT,6,30,volume_ratio_7d,Q4,0.0004,1310,-0.0005545710819193116,0.00028206714971954996,0.5114503816793893,0.8310775437933252,-0.009839983274095099,0.00818960371844611
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q1,0.0,1330,-4.396736339143724e-05,0.00026609713616795,0.5172932330827068,0.9826170644912515,-0.007531261445351399,0.007858470156110731
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q1,0.0002,1330,-0.00024396736339143732,6.609713616794998e-05,0.5060150375939849,0.9071317926098361,-0.007731261445351399,0.007658470156110732
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q1,0.0004,1330,-0.00044396736339143725,-0.00013390286383205003,0.4864661654135338,0.8372286178826238,-0.007931261445351398,0.007458470156110731
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q2,0.0,1194,-0.0004652057560065792,0.0001361268053917,0.5083752093802345,0.860298148505084,-0.00984029619609208,0.008719019115324623
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q2,0.0002,1194,-0.0006652057560065794,-6.38731946083e-05,0.49413735343383586,0.8060284573402619,-0.01004029619609208,0.008519019115324622
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q2,0.0004,1194,-0.0008652057560065792,-0.00026387319460830004,0.4815745393634841,0.7550527205465006,-0.01024029619609208,0.008319019115324624
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q3,0.0,1030,0.0004649208779455764,0.0005520706330919001,0.5262135922330097,1.1600256126526711,-0.009465890362791319,0.00939700348245233
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q3,0.0002,1030,0.0002649208779455764,0.00035207063309190004,0.5174757281553398,1.0882827374648638,-0.00966589036279132,0.00919700348245233
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q3,0.0004,1030,6.492087794557629e-05,0.0001520706330919,0.5067961165048543,1.0209536600802203,-0.009865890362791318,0.008997003482452332
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q4,0.0,675,0.0008448508423804586,0.0009764433052605,0.5422222222222223,1.2082881859881143,-0.0125390684108092,0.01405333057204006
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q4,0.0002,675,0.0006448508423804587,0.0007764433052605001,0.5318518518518518,1.1554416111234,-0.0127390684108092,0.01385333057204006
DOWN_REVERSAL_LONG,SOLUSDT,6,30,volume_ratio_7d,Q4,0.0004,675,0.0004448508423804584,0.0005764433052605001,0.52,1.1048361387848318,-0.012939068410809199,0.013653330572040061
DOWN_REVERSAL_LONG,BNBUSDT,6,30,directional_close_extremity,Q1,0.0,940,0.0004803476335524373,0.0003922176264877,0.5361702127659574,1.2479086319875177,-0.00584513687271194,0.007025930777350501
DOWN_REVERSAL_LONG,BNBUSDT,6,30,directional_close_extremity,Q1,0.0002,940,0.0002803476335524372,0.0001922176264877,0.5212765957446809,1.1379778620384047,-0.00604513687271194,0.006825930777350502
DOWN_REVERSAL_LONG,BNBUSDT,6,30,directional_close_extremity,Q1,0.0004,940,8.034763355243718e-05,-7.782373512300016e-06,0.498936170212766,1.037727997555569,-0.00624513687271194,0.006625930777350501
DOWN_REVERSAL_LONG,BNBUSDT,6,30,directional_close_extremity,Q2,0.0,998,-9.174836116112925e-05,0.0002466651432394,0.5270541082164328,0.9574707192484451,-0.00621799331976691,0.005747071588866644
