hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
LOW_24H_REVERSE_LONG,5,0.0004,8899,-0.00015966372329453935,-0.0001453043612882784,-0.00011247946961513497,-0.00010785384195708038,0.4755590515788291,0.8951366156746015,-0.004107650607806734,0.0038055733547260216
LOW_24H_REVERSE_LONG,5,0.0006,8899,-0.0003596637232945392,-0.0003453043612882783,-0.0003124794696151354,-0.0003078538419570801,0.4409484211709181,0.7794682310555167,-0.0043076506078067334,0.003605573354726022
LOW_24H_REVERSE_LONG,15,0.0,8899,0.00031304520546689114,0.0005642679011226281,0.00047876084897677945,0.00043785489505298827,0.5638835824249916,1.1463880156604611,-0.006072136764280977,0.006606897459386471
LOW_24H_REVERSE_LONG,15,0.0004,8899,-8.695479453310884e-05,0.00016426790112262813,7.87608489767795e-05,3.785489505298822e-05,0.5211821552983481,0.9625456994758522,-0.006472136764280977,0.006206897459386471
LOW_24H_REVERSE_LONG,15,0.0006,8899,-0.0002869547945331088,-3.57320988773718e-05,-0.00012123915102322136,-0.00016214510494701165,0.49589841555230924,0.8814183031058759,-0.0066721367642809766,0.006006897459386471
LOW_24H_REVERSE_LONG,30,0.0,8899,0.0005836050059240508,0.0009217163853769694,0.0006854903239582316,0.000575961834958851,0.5733228452635127,1.2189964151408201,-0.008322806581973463,0.008903114084238028
LOW_24H_REVERSE_LONG,30,0.0004,8899,0.000183605005924051,0.0005217163853769695,0.0002854903239582319,0.00017596183495885117,0.540959658388583,1.0646072576226924,-0.008722806581973462,0.008503114084238029
LOW_24H_REVERSE_LONG,30,0.0006,8899,-1.639499407594922e-05,0.0003217163853769695,8.549032395823079e-05,-2.4038165041148807e-05,0.526351275424205,0.994414236599342,-0.008922806581973463,0.008303114084238028
LOW_24H_REVERSE_LONG,60,0.0,8899,0.0009886270461324884,0.0012835555275569899,0.0010144914669743311,0.0009392984051317394,0.5790538262726149,1.3035772413094242,-0.010488452084862864,0.011701268752328351
LOW_24H_REVERSE_LONG,60,0.0004,8899,0.0005886270461324885,0.0008835555275569899,0.0006144914669743307,0.0005392984051317394,0.5535453421732779,1.171591396109137,-0.010888452084862863,0.011301268752328352
LOW_24H_REVERSE_LONG,60,0.0006,8899,0.00038862704613248797,0.0006835555275569899,0.0004144914669743298,0.0003392984051317394,0.5433194740982132,1.1103853517104247,-0.011088452084862864,0.011101268752328352
LOW_24H_REVERSE_LONG,120,0.0,8899,0.0009806910220043167,0.001436781609195359,0.0010561287452548862,0.0009281831426817974,0.5688279581975503,1.226223703298599,-0.014018311880080757,0.014850423406291963
LOW_24H_REVERSE_LONG,120,0.0004,8899,0.000580691022004317,0.001036781609195359,0.0006561287452548857,0.0005281831426817974,0.5505112934037533,1.1287248532533725,-0.014418311880080756,0.014450423406291964
LOW_24H_REVERSE_LONG,120,0.0006,8899,0.0003806910220043162,0.000836781609195359,0.0004561287452548866,0.0003281831426817971,0.5412967749185301,1.0827253449618506,-0.014618311880080757,0.014250423406291964
